Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
110,659.0,0.0,3664.0,3664.0,15.0,3664.0,0.997627600000078,0.0,0.0,0.0,,,,0.00017501409456599504,3.608630277941079e-05,0.0002226280776085332,0.00013530071009881794,0.0001,0.0,0.0001,0.0001,0.022754965,0.0029631834000000004,0.02653456,0.019297786,,,,
111,665.0,0.0,3688.0,3688.0,24.0,3688.0,0.9976060000000788,0.0,0.0,0.0,,,,0.002811095311092989,0.00564282663121695,0.015427996404469013,0.00018419281695969406,0.0001,0.0,0.0001,0.0001,0.03151771,0.011448001000000001,0.05637296,0.022140821,0.06573696400000001,0.013673171999999999,0.08319363,0.045355257
112,671.0,0.0,3712.0,3712.0,24.0,3712.0,0.9975844000000796,0.0,0.0,0.0,,,,0.0026614563200079524,0.0055838978956925895,0.015146351419389246,5.4759570048190647e-05,0.0001,0.0,0.0001,0.0001,0.020462703,0.011954528999999998,0.04560958,0.009435141,,,,
113,677.0,0.0,3736.0,3736.0,24.0,3736.0,0.9975628000000802,0.0,0.0,0.0,,,,7.295328214240726e-05,2.55128228008466e-05,9.839124686550348e-05,3.621164069045335e-05,0.0001,0.0,0.0001,0.0001,0.008579607,0.0023470891,0.012106142,0.005509981999999999,,,,
114,683.0,0.0,3760.0,3760.0,24.0,3760.0,0.997541200000081,0.0,0.0,0.0,,,,0.002647075352494236,0.0057993928605302395,0.015614612959325312,2.8590919100679457e-05,0.0001,0.0,0.0001,0.0001,0.016279408999999998,0.020553969,0.06209646,0.0038402271000000003,,,,
115,689.0,0.0,3784.0,3784.0,24.0,3784.0,0.9975196000000816,0.0,0.0,0.0,,,,0.007804774705846285,0.0077678932761201325,0.01589041016995907,6.941204901522723e-06,0.0001,0.0,0.0001,0.0001,0.03396382,0.028924959,0.06734246,0.0027026046999999997,,,,
116,695.0,0.0,3808.0,3808.0,24.0,3808.0,0.9974980000000824,0.0,0.0,0.0,,,,0.010274076560259951,0.0113880144706943,0.03083925880491734,1.943943789228797e-05,0.0001,0.0,0.0001,0.0001,0.040195834,0.027921762000000003,0.08753138,0.006354999300000001,,,,
117,713.0,0.0,3880.0,3880.0,72.0,3880.0,0.9974332000000844,1.0,1.0,0.0,,,,0.009379248793670235,0.008743304497612145,0.029740292578935627,0.00021401939739007506,0.0001,0.0,0.0001,0.0001,0.04513443599999999,0.01669867,0.08452528,0.024656426000000002,,,,
118,714.0,0.0,3885.0,3885.0,5.0,3885.0,0.9974287000000848,0.0,0.0,0.0,,,,0.015789413824677467,0.0,0.015789413824677467,0.015789413824677467,0.0001,0.0,0.0001,0.0001,0.057037238,0.0,0.057037238,0.057037238,,,,
119,745.0,0.0,4007.0,4007.0,122.0,4007.0,0.9973189000000884,2.0,2.0,0.0,,,,0.00523266904153085,0.011420715060163072,0.046887733042240136,1.3375381968216969e-05,9.999999999999998e-05,2.7105054312137605e-20,0.0001,0.0001,0.029039923,0.03284116,0.13998711,0.004454649000000001,,,,
120,745.0,0.0,4008.0,4008.0,1.0,4008.0,0.9973180000000884,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
121,748.0,0.0,4020.0,4020.0,12.0,4020.0,0.9973072000000888,0.0,0.0,0.0,,,,0.005079475378806818,0.007115445629537734,0.015142198652029037,2.4661550924065523e-05,0.0001,0.0,0.0001,0.0001,0.022700643,0.022111015,0.053930424000000005,0.0057178875,,,,
122,761.0,0.0,4072.0,4072.0,52.0,4072.0,0.9972604000000902,1.0,1.0,0.0,,,,0.004822773124732731,0.00930228271027287,0.03080954402685165,2.4746152121224437e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.028259238,0.032233436000000004,0.121461004,0.0066070296,,,,
123,767.0,0.0,4096.0,4096.0,24.0,4096.0,0.9972388000000908,0.0,0.0,0.0,,,,0.007786074051788699,0.011655094630481635,0.030717456713318825,7.668115722481161e-05,0.0001,0.0,0.0001,0.0001,0.038321715,0.028611632,0.09313772599999999,0.01305665,,,,
124,785.0,0.0,4169.0,4169.0,73.0,4169.0,0.9971731000000932,2.0,2.0,0.0,,,,0.006945322867573446,0.007555392076823576,0.01560406573116779,9.46778745856136e-05,0.0001,0.0,0.0001,0.0001,0.038544834,0.018911172,0.06278181,0.01560129,0.06313881,0.005696685999999999,0.07318621,0.05590874
125,791.0,0.0,4190.0,4190.0,21.0,4190.0,0.9971542000000936,0.0,0.0,0.0,,,,0.006191687977116089,0.012236057302313877,0.030663779005408287,4.507717676460743e-05,0.0001,0.0,0.0001,0.0001,0.03424362,0.042746405999999994,0.11971598,0.011126526000000001,,,,
126,797.0,0.0,4214.0,4214.0,24.0,4214.0,0.9971326000000944,0.0,0.0,0.0,,,,0.0026937497338318885,0.005730238325893517,0.015505798161029816,6.267268327064812e-05,0.0001,0.0,0.0001,0.0001,0.023253733,0.017696626,0.061743587,0.009064886,,,,
127,826.0,0.0,4333.0,4333.0,119.0,4333.0,0.997025500000098,2.0,2.0,0.0,,,,0.005877456658897151,0.008306606203384666,0.030515260994434364,4.639477992895991e-05,9.999999999999998e-05,2.7105054312137605e-20,0.0001,0.0001,0.03401612,0.023564784,0.11913363,0.009136702,,,,
128,832.0,0.0,4357.0,4357.0,24.0,4357.0,0.9970039000000986,0.0,0.0,0.0,,,,0.0032160624708922115,0.0062643910212297794,0.015744702890515327,4.7950579755706706e-05,0.0001,0.0,0.0001,0.0001,0.02240725,0.022135679,0.06659411,0.009725259,,,,
129,838.0,0.0,4381.0,4381.0,24.0,4381.0,0.9969823000000994,0.0,0.0,0.0,,,,0.006226786589832045,0.007411663439606533,0.015445717610418797,9.309935558121651e-05,0.0001,0.0,0.0001,0.0001,0.032688999999999996,0.019798152,0.062321056,0.01117846,,,,
130,841.0,0.0,4393.0,4393.0,12.0,4393.0,0.9969715000000996,0.0,0.0,0.0,,,,0.007649848674191163,0.007495133701013401,0.015144982375204563,0.00015471497317776084,0.0001,0.0,0.0001,0.0001,0.038637887999999995,0.018829104,0.05746699,0.019808786000000002,,,,
131,847.0,0.0,4417.0,4417.0,24.0,4417.0,0.9969499000001004,0.0,0.0,0.0,,,,0.00015088145883055402,5.7627648241121706e-05,0.00022255539079196748,5.3712872613687075e-05,0.0001,0.0,0.0001,0.0001,0.017400653999999998,0.0040061316,0.02202479,0.010756432,,,,
132,853.0,0.0,4441.0,4441.0,24.0,4441.0,0.9969283000001012,0.0,0.0,0.0,,,,7.114077161531895e-05,2.290555179201539e-05,0.00010106626723427324,3.1142546504270285e-05,0.0001,0.0,0.0001,0.0001,0.0088331895,0.0017337783,0.011809651000000001,0.0064175986,0.047421776,0.006340482,0.058106393,0.04227994400000001
133,859.0,0.0,4465.0,4465.0,24.0,4465.0,0.9969067000001018,0.0,0.0,0.0,,,,6.77812917274423e-05,2.9207248046009612e-05,0.000118319847388193,3.494121483527124e-05,0.0001,0.0,0.0001,0.0001,0.0065056607,0.0014725575,0.008555476,0.004291423,,,,
134,865.0,0.0,4489.0,4489.0,24.0,4489.0,0.9968851000001026,0.0,0.0,0.0,,,,0.0031983370339730755,0.006352776566486575,0.015903878957033157,7.850141628296115e-06,0.0001,0.0,0.0001,0.0001,0.01814881,0.023445242999999998,0.06488422,0.0031351512,,,,
135,871.0,0.0,4513.0,4513.0,24.0,4513.0,0.9968635000001032,0.0,0.0,0.0,,,,5.354259847081266e-05,1.5806058438102533e-05,8.253059058915824e-05,3.54943513229955e-05,0.0001,0.0,0.0001,0.0001,0.0046516940000000005,0.0016213119,0.0058738235,0.0014544848,,,,
136,877.0,0.0,4537.0,4537.0,24.0,4537.0,0.996841900000104,0.0,0.0,0.0,,,,0.006191439833492041,0.007559760939907035,0.015463714487850666,1.6129768482642248e-05,0.0001,0.0,0.0001,0.0001,0.027101207999999998,0.026918342,0.062467285,0.004717977700000001,0.049239334,0.0051422804,0.055001542,0.042271104000000004
137,883.0,0.0,4561.0,4561.0,24.0,4561.0,0.9968203000001048,0.0,0.0,0.0,,,,0.00010600005480227992,2.587487534743265e-05,0.00015408742183353752,8.221888856496663e-05,0.0001,0.0,0.0001,0.0001,0.015515293000000001,0.0025676573,0.01906794,0.0112925125,,,,
138,889.0,0.0,4585.0,4585.0,24.0,4585.0,0.9967987000001054,0.0,0.0,0.0,,,,7.875480914663058e-05,4.2642601446466906e-05,0.00014000172086525708,2.94547662633704e-05,0.0001,0.0,0.0001,0.0001,0.012845783000000001,0.0031489327000000004,0.016986016,0.007967925,,,,
139,902.0,0.0,4637.0,4637.0,52.0,4637.0,0.9967519000001068,1.0,1.0,0.0,,,,0.002626775068525452,0.00577218474527501,0.015583080239593984,3.1609663437848204e-06,0.0001,0.0,0.0001,0.0001,0.014242063000000001,0.022393448,0.06421624,0.0011085761999999999,0.05086201,0.005538367,0.060288753,0.046099897
140,908.0,0.0,4661.0,4661.0,24.0,4661.0,0.9967303000001076,0.0,0.0,0.0,,,,0.003234695592254866,0.006276244122131978,0.015787126496434208,7.15150817995891e-05,0.0001,0.0,0.0001,0.0001,0.02034557,0.019615892,0.05933671,0.008119213,,,,
141,924.0,0.0,4723.0,4723.0,62.0,4723.0,0.9966745000001096,1.0,1.0,0.0,,,,0.00515567720819187,0.009055373730565476,0.030630318447947506,3.387207834748551e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.02944138,0.02940063,0.11578089999999999,0.0064180824,,,,
142,930.0,0.0,4747.0,4747.0,24.0,4747.0,0.9966529000001102,0.0,0.0,0.0,,,,0.007852246715629008,0.007661929373786538,0.01570756547152996,0.00012499648437369618,0.0001,0.0,0.0001,0.0001,0.039143886,0.020287624,0.059578694,0.017250882,,,,
143,932.0,0.0,4754.0,4754.0,7.0,4754.0,0.9966466000001104,0.0,0.0,0.0,,,,0.00015513040125370026,1.0683404980227353e-05,0.00016581380623392758,0.0001444469962734729,0.0001,0.0,0.0001,0.0001,0.021965275,0.0009508710400000001,0.022916146000000002,0.021014404,,,,
144,946.0,0.0,4811.0,4811.0,57.0,4811.0,0.996595300000112,1.0,1.0,0.0,,,,0.0023255928749027328,0.00803766462564163,0.031305305659770966,2.4926564947236333e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.02014642,0.027600922000000003,0.118134394,0.005972543,,,,
145,952.0,0.0,4835.0,4835.0,24.0,4835.0,0.9965737000001128,0.0,0.0,0.0,,,,0.0026554054238658864,0.005731700044095961,0.015471735037863256,6.662002124357969e-05,0.0001,0.0,0.0001,0.0001,0.016432345,0.018422715,0.05738378,0.0062519726,,,,
146,958.0,0.0,4859.0,4859.0,24.0,4859.0,0.9965521000001136,0.0,0.0,0.0,,,,0.005262658099430458,0.007387551689956281,0.015772191807627678,1.8119255400961265e-05,0.0001,0.0,0.0001,0.0001,0.023922274,0.025843817999999998,0.06596779,0.0047698882,,,,
147,971.0,0.0,4911.0,4911.0,52.0,4911.0,0.9965053000001152,1.0,1.0,0.0,,,,0.008327115334535708,0.009704932554427838,0.030627351254224774,1.4409104551305066e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.035168614,0.026655518,0.09152662,0.0041986415,,,,
148,989.0,0.0,4983.0,4983.0,72.0,4983.0,0.9964405000001172,1.0,1.0,0.0,,,,0.005158814671125988,0.01107003239241632,0.044759012758731835,0.00010204552381765096,0.0001,0.0,0.0001,0.0001,0.032895274,0.021165958,0.108587794,0.013917301000000002,,,,
149,995.0,0.0,5007.0,5007.0,24.0,5007.0,0.996418900000118,0.0,0.0,0.0,,,,0.0052230804700836115,0.0073185010504503625,0.01561832148581743,1.959809560503345e-05,0.0001,0.0,0.0001,0.0001,0.025109416000000002,0.02488834,0.061268434000000004,0.0062795216,,,,
150,1001.0,0.0,5031.0,5031.0,24.0,5031.0,0.9963973000001186,0.0,0.0,0.0,,,,0.0026492639672142104,0.00578084203592619,0.015575191937386991,1.4266826838138513e-05,0.0001,0.0,0.0001,0.0001,0.014593523,0.021229433,0.06196153,0.0033363393,,,,
151,1007.0,0.0,5055.0,5055.0,24.0,5055.0,0.9963757000001192,0.0,0.0,0.0,,,,0.005229006615991239,0.007317172676720275,0.01558015216141939,1.9394199625821788e-05,0.0001,0.0,0.0001,0.0001,0.023554789,0.02547466,0.063187085,0.0037934759999999996,0.04927825,0.0052235695,0.05790501,0.044314478
152,1013.0,0.0,5079.0,5079.0,24.0,5079.0,0.9963541000001199,0.0,0.0,0.0,,,,6.575790439455886e-05,5.2199879156813755e-05,0.0001719861465971917,1.3709955055674072e-05,0.0001,0.0,0.0001,0.0001,0.007648446999999999,0.0032709740000000003,0.014012131,0.00401057,,,,
153,1019.0,0.0,5103.0,5103.0,24.0,5103.0,0.9963325000001207,0.0,0.0,0.0,,,,3.60280914719624e-05,3.125590667322774e-05,0.00010003126226365566,1.2582905583258253e-05,0.0001,0.0,0.0001,0.0001,0.006277669699999999,0.0013758427,0.008505445,0.004570387,0.05151493,0.0021838825,0.0550135,0.049082357
154,1025.0,0.0,5127.0,5127.0,24.0,5127.0,0.9963109000001216,0.0,0.0,0.0,,,,0.005177541310824078,0.011533411141737188,0.030967008322477337,2.9100449410179863e-06,0.0001,0.0,0.0001,0.0001,0.017113792,0.03196344,0.08855589,0.0014899238,,,,
155,1038.0,0.0,5179.0,5179.0,52.0,5179.0,0.9962641000001229,1.0,1.0,0.0,,,,0.007085749015389479,0.0075902326130794515,0.01548356655985117,7.273678420460782e-06,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.02978181,0.024706588999999998,0.060784500000000005,0.0026150357,,,,
156,1044.0,0.0,5203.0,5203.0,24.0,5203.0,0.9962425000001236,0.0,0.0,0.0,,,,0.00509330030035926,0.00692769145122148,0.014927285723388197,0.00016448648239020258,0.0001,0.0,0.0001,0.0001,0.02996794,0.013766983,0.051500738,0.018271117,0.06396141,0.0033971548999999998,0.06745139,0.05915443
157,1050.0,0.0,5227.0,5227.0,24.0,5227.0,0.9962209000001244,0.0,0.0,0.0,,,,0.00019132874391895408,5.663482913132274e-05,0.0002916225348599255,0.00011409728904254736,0.0001,0.0,0.0001,0.0001,0.020660796999999998,0.002995913,0.024874568,0.016723957,,,,
158,1056.0,0.0,5251.0,5251.0,24.0,5251.0,0.9961993000001252,0.0,0.0,0.0,,,,0.002540865979729764,0.0054209824897028325,0.01466196496039629,5.653213884215802e-05,0.0001,0.0,0.0001,0.0001,0.019977754,0.01526586,0.053811297,0.010783542,,,,
159,1062.0,0.0,5275.0,5275.0,24.0,5275.0,0.9961777000001258,0.0,0.0,0.0,,,,0.002693649746409695,0.005790645852572452,0.01564183086156845,6.249352009035647e-05,0.0001,0.0,0.0001,0.0001,0.015798558,0.019812003,0.060078744,0.005963431700000001,,,,
160,1063.0,0.0,5279.0,5279.0,4.0,5279.0,0.996174100000126,0.0,0.0,0.0,,,,2.207069337600842e-05,0.0,2.207069337600842e-05,2.207069337600842e-05,0.0001,0.0,0.0001,0.0001,0.0053052013,0.0,0.0053052013,0.0053052013,,,,
161,1081.0,0.0,5351.0,5351.0,72.0,5351.0,0.996109300000128,1.0,1.0,0.0,,,,0.0009222356221572328,0.003595773594232114,0.015746591612696648,1.1278685633442365e-05,0.0001,0.0,0.0001,0.0001,0.009080629,0.014174839,0.06654765,0.0025414194,,,,
162,1084.0,0.0,5362.0,5362.0,11.0,5362.0,0.9960994000001284,0.0,0.0,0.0,,,,4.0154115292049625e-05,2.441116573425001e-05,6.970331014599651e-05,9.920173397404143e-06,0.0001,0.0,0.0001,0.0001,0.0030267270000000003,7.917369e-05,0.0031020374,0.0029173153000000003,,,,
163,1097.0,0.0,5414.0,5414.0,52.0,5414.0,0.99605260000013,1.0,1.0,0.0,,,,0.008402467314366592,0.009837411954424143,0.031117327511310574,1.0650144758983515e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.03653053,0.034725732999999995,0.118133485,0.0028270849,,,,
164,1103.0,0.0,5438.0,5438.0,24.0,5438.0,0.9960310000001308,0.0,0.0,0.0,,,,0.005229640109367513,0.006901397660129274,0.015003849752247334,0.0002334178861929104,0.0001,0.0,0.0001,0.0001,0.036899228,0.00987641,0.053071375999999996,0.024149636000000002,,,,
165,1104.0,0.0,5444.0,5444.0,6.0,5444.0,0.9960256000001309,0.0,0.0,0.0,,,,0.00044250398059375584,0.0,0.00044250398059375584,0.00044250398059375584,0.0001,0.0,0.0001,0.0001,0.033613265,0.0,0.033613265,0.033613265,,,,
166,1110.0,0.0,5468.0,5468.0,24.0,5468.0,0.9960040000001316,0.0,0.0,0.0,,,,0.002776008140547977,0.005633234030493682,0.015371741726994513,0.00016520648205187172,0.0001,0.0,0.0001,0.0001,0.028292896,0.011544223999999999,0.052208047,0.017066098999999998,,,,
167,1115.0,0.0,5488.0,5488.0,20.0,5488.0,0.9959860000001322,0.0,0.0,0.0,,,,0.006395462388172746,0.012537328674859459,0.03146995231509209,7.903437654022126e-05,0.0001,0.0,0.0001,0.0001,0.03005222,0.033350985,0.09649219,0.008245007,,,,
168,1121.0,0.0,5512.0,5512.0,24.0,5512.0,0.9959644000001328,0.0,0.0,0.0,,,,0.0025649626392502487,0.005650389488323503,0.015199496410787106,1.0145971828023905e-05,0.0001,0.0,0.0001,0.0001,0.014555749,0.019830294,0.058713447,0.0033085628000000004,0.047368485,0.0048708552,0.054463937999999996,0.039563373
169,1139.0,0.0,5584.0,5584.0,72.0,5584.0,0.995899600000135,1.0,1.0,0.0,,,,0.0034282788406522326,0.006322895408672403,0.015541818924248219,4.120106495975051e-06,0.0001,0.0,0.0001,0.0001,0.017138682,0.020686556000000002,0.057581555,0.0018845423,,,,
170,1152.0,0.0,5636.0,5636.0,52.0,5636.0,0.9958528000001364,1.0,1.0,0.0,,,,0.003659223447007557,0.008820908585554623,0.03068897686898708,5.432359466794878e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.023983955,0.023716545,0.09481861,0.010171697,,,,
171,1158.0,0.0,5660.0,5660.0,24.0,5660.0,0.9958312000001373,0.0,0.0,0.0,,,,0.0026508872761041857,0.005688650249213163,0.015370490960776806,4.5906643208581954e-05,0.0001,0.0,0.0001,0.0001,0.01927589,0.01571585,0.05400833,0.0083542,,,,
172,1172.0,0.0,5714.0,5714.0,54.0,5714.0,0.9957826000001389,1.0,1.0,0.0,,,,0.003370942503482053,0.0062943378341619675,0.015648847445845604,2.566423427197151e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.01923297,0.018925082,0.061276194000000006,0.0059335935,,,,
173,1178.0,0.0,5738.0,5738.0,24.0,5738.0,0.9957610000001396,0.0,0.0,0.0,,,,0.0052238225616747505,0.007275490621616547,0.015741487964987755,4.5264256186783314e-05,0.0001,0.0,0.0001,0.0001,0.025153847000000003,0.02233592,0.058150176,0.0056833634,,,,
174,1184.0,0.0,5762.0,5762.0,24.0,5762.0,0.9957394000001404,0.0,0.0,0.0,,,,0.005256748430838343,0.007282820811974431,0.015587830916047096,2.4386390578001738e-05,0.0001,0.0,0.0001,0.0001,0.025616787000000002,0.021905900000000002,0.057078693,0.006739549300000001,,,,
175,1190.0,0.0,5786.0,5786.0,24.0,5786.0,0.995717800000141,0.0,0.0,0.0,,,,0.005170250852340057,0.007190661250264197,0.015354827977716924,4.331244417699054e-05,0.0001,0.0,0.0001,0.0001,0.025710119,0.020151004,0.054997555999999996,0.01046655,,,,
176,1196.0,0.0,5810.0,5810.0,24.0,5810.0,0.9956962000001416,0.0,0.0,0.0,,,,0.0052414510828384655,0.007221821151324618,0.015550003387033941,5.665267235599458e-05,0.0001,0.0,0.0001,0.0001,0.0289177,0.018879062,0.055408183,0.011837753500000001,,,,
177,1202.0,0.0,5834.0,5834.0,24.0,5834.0,0.9956746000001424,0.0,0.0,0.0,,,,0.00010588511941023172,3.888033204206815e-05,0.00016371435776818544,3.807375469477847e-05,0.0001,0.0,0.0001,0.0001,0.013927568000000001,0.0027763143,0.017062046,0.00858029,,,,
178,1208.0,0.0,5858.0,5858.0,24.0,5858.0,0.9956530000001432,0.0,0.0,0.0,,,,0.012918619538443941,0.01385514254350456,0.03121116384863853,7.788919901940972e-05,0.0001,0.0,0.0001,0.0001,0.048793197,0.04137454,0.115121715,0.010459106,,,,
179,1214.0,0.0,5882.0,5882.0,24.0,5882.0,0.9956314000001438,0.0,0.0,0.0,,,,0.002605974540832297,0.005518959599461374,0.014946592971682547,8.554758096579462e-05,0.0001,0.0,0.0001,0.0001,0.02125062,0.013521646000000002,0.0512795,0.012216201000000001,,,,
180,1227.0,0.0,5934.0,5934.0,52.0,5934.0,0.9955846000001454,1.0,1.0,0.0,,,,0.005947446150317914,0.009507251060662,0.030503842979669567,5.391764352680184e-05,0.00010000000000000002,1.3552527156068802e-20,0.0001,0.0001,0.028026866,0.023312071,0.0801185,0.009977046,,,,
