Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
69,2172.0,0.0,3231.0,3231.0,32.0,3231.0,0.4787045999999908,-55.0,-55.0,0.0,,,,58.63363800942898,50.66173011297729,226.38641357421875,4.3493432998657235,0.00025,0.0,0.00025,0.00025,862.3523,619.9585599999999,2656.0544,69.90184,-10.287256,1.7934084,-6.8716216,-14.202134
70,2174.0,0.0,3233.0,3233.0,2.0,3233.0,0.4786849999999908,95.0,95.0,0.0,,,,13.025673151016235,9.330508947372435,22.356182098388672,3.695164203643799,0.00025,0.0,0.00025,0.00025,103.142105,10.695316,113.83742,92.44678499999999,-2.2084346000000004,2.0506423,1.2124431,-4.120472
71,2249.0,0.0,3308.0,3308.0,75.0,3308.0,0.4779499999999904,-370.0,-370.0,0.0,,,,83.40285079956055,81.99280401313395,513.5441284179689,3.4702186584472656,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1215.3807,748.75104,3047.1143,153.93301,-9.491909,3.658472,10.823416,-13.785404999999999
72,2261.0,0.0,3320.0,3320.0,12.0,3320.0,0.4778323999999904,50.0,50.0,0.0,,,,48.89572993914285,55.11026032421976,177.1504364013672,5.4300312995910645,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,742.0776,592.4684,2089.013,55.012115,-7.5638814,7.8839855,12.15375,-12.976298
73,2300.0,0.0,3359.0,3359.0,39.0,3359.0,0.4774501999999902,-94.0,-94.0,0.0,,,,63.42217392799182,62.5618131034669,367.48382568359375,4.264933109283446,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1074.7089,673.2553,3364.2559,51.552616,-10.276397,1.7999483,-6.3381844,-13.945872
74,2307.0,0.0,3366.0,3366.0,7.0,3366.0,0.4773815999999902,68.0,68.0,0.0,,,,57.158954347882954,32.47289372659581,110.28482055664062,13.960573196411133,0.00025,0.0,0.00025,0.00025,1296.6787,656.2586,2493.8953,352.63095,11.787397,16.208727,32.786797,-7.5336614
75,2314.0,0.0,3373.0,3373.0,7.0,3373.0,0.4773129999999902,68.0,68.0,0.0,,,,57.043502671378,33.005349804028285,111.60359191894531,11.792006492614744,0.00025,0.0,0.00025,0.00025,1144.0204,544.7656,1758.5404,377.18933,-5.780915,7.3003364,10.988184,-12.981055
76,2316.0,0.0,3375.0,3375.0,2.0,3375.0,0.4772933999999902,95.0,95.0,0.0,,,,54.922390937805176,23.915316581726074,78.83770751953125,31.0070743560791,0.00025,0.0,0.00025,0.00025,810.59424,233.08118,1043.6754,577.51306,11.022682000000001,2.8373764,15.890823000000001,8.765575
77,2350.0,0.0,3409.0,3409.0,34.0,3409.0,0.47696019999999,-73.0,-73.0,0.0,,,,117.03657579421996,140.89198780612602,640.1095581054688,4.435809135437012,0.00025,0.0,0.00025,0.00025,1327.5197,1029.4808,5470.9434,123.00456000000001,-9.433266,2.2173119999999997,-4.363571599999999,-13.317844000000001
78,2425.0,0.0,3484.0,3484.0,75.0,3484.0,0.4762251999999897,-375.0,-375.0,0.0,,,,76.86160307566325,95.7302122629919,528.1007080078125,4.447000503540039,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1304.1013,1022.2079,4643.1387,55.518467,-10.067853,2.402469,-4.179539,-15.470691
79,2434.0,0.0,3493.0,3493.0,9.0,3493.0,0.4761369999999897,67.0,67.0,0.0,,,,104.27715704176158,139.18538121850202,451.0343322753906,6.50678825378418,0.00025,0.0,0.00025,0.00025,1240.1232,959.9324300000001,3111.5486,203.02441000000002,-11.637146000000001,0.76801765,-10.241941,-12.777797
80,2436.0,0.0,3495.0,3495.0,2.0,3495.0,0.4761173999999896,95.0,95.0,0.0,,,,52.2545166015625,2.5295867919921875,54.78410339355469,49.72492980957031,0.00025,0.0,0.00025,0.00025,996.7221699999999,84.67941,1081.4016,912.0428,,,,
81,2511.0,0.0,3570.0,3570.0,75.0,3570.0,0.4753823999999893,-385.0,-385.0,0.0,,,,83.61650084177653,101.4301659936719,562.0877075195311,3.104161262512207,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1253.1906,983.2718,5404.916,87.20931999999999,-10.138322,2.2067122,-3.8281593000000003,-14.714804
82,2540.0,0.0,3599.0,3599.0,29.0,3599.0,0.4750981999999892,-43.0,-43.0,0.0,,,,77.58531080443284,75.83111889323453,343.9072265625,9.038330078125,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1175.7085,952.1103,4341.6543,211.38712999999998,-8.908024000000001,5.542754,17.750679,-12.461222
83,2615.0,0.0,3674.0,3674.0,75.0,3674.0,0.4743631999999889,-360.0,-360.0,0.0,,,,66.01627162297568,104.6275853803138,653.18994140625,3.8418912887573238,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,912.5998,791.3455,4117.098,108.76445,-11.108768,1.3826566999999998,-7.298032000000001,-14.880819
84,2690.0,0.0,3749.0,3749.0,75.0,3749.0,0.4736281999999886,-390.0,-390.0,0.0,,,,83.95895466486613,109.39782506518587,503.1700439453125,3.892488956451416,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,963.1055,724.21204,3224.202,70.986786,-10.285264999999999,1.7626650000000001,-5.5933779999999995,-13.576803
85,2713.0,0.0,3772.0,3772.0,23.0,3772.0,0.4734027999999885,-15.0,-15.0,0.0,,,,110.98447011864704,89.9435572824272,348.666015625,13.476530075073242,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1473.989,591.63855,2427.9610000000002,300.0375,-9.343912,3.5612233,4.643863,-13.039387
86,2788.0,0.0,3847.0,3847.0,75.0,3847.0,0.4726677999999882,-365.0,-365.0,0.0,,,,69.74182283083597,79.00108394881647,322.037841796875,2.849203824996948,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1100.0837,803.93677,4068.553,75.054565,-10.855692999999999,1.8334856,-5.6164193,-14.363148
87,2863.0,0.0,3922.0,3922.0,75.0,3922.0,0.4719327999999878,-385.0,-385.0,0.0,,,,69.41255687713623,77.55101427483856,448.17425537109375,3.7347621917724614,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1327.9224,1046.8705,4894.4185,55.959793000000005,-10.246369,1.9437181000000001,-4.95155,-14.929023999999998
88,2919.0,0.0,3978.0,3978.0,56.0,3978.0,0.4713839999999876,-166.0,-166.0,0.0,,,,81.16956898570061,101.28936186649072,492.350830078125,2.883485555648804,0.00025,0.0,0.00025,0.00025,1618.7793,1271.1841,5886.5444,126.88235,-10.224338000000001,2.470838,-2.4204416,-16.705532
89,2925.0,0.0,3984.0,3984.0,6.0,3984.0,0.4713251999999876,72.0,72.0,0.0,,,,81.64858285586041,87.04928945330515,257.416748046875,7.97739839553833,0.00025,0.0,0.00025,0.00025,1922.9003,1504.9518,4556.3820000000005,329.62012000000004,1.3776939,17.072569,36.85315,-13.385074
90,2940.0,0.0,3999.0,3999.0,15.0,3999.0,0.4711781999999875,43.0,43.0,0.0,,,,77.01641794840495,66.63730016155611,231.3594665527344,3.517411231994629,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,1847.8099,1197.0579,4907.4976,60.70604,-10.459106,0.9998628,-7.477372,-12.782166499999999
91,2977.0,0.0,4036.0,4036.0,37.0,4036.0,0.4708155999999874,-75.0,-75.0,0.0,,,,57.64117886569049,89.15819806887575,408.76495361328125,5.127264976501465,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1058.0809,712.19635,2934.2275,272.22943,-8.754507,8.731486,32.382744,-16.518549
92,2979.0,0.0,4038.0,4038.0,2.0,4038.0,0.4707959999999874,95.0,95.0,1.0,,,,86.57832145690918,34.1408634185791,120.71918487548828,52.43745803833008,0.00025,0.0,0.00025,0.00025,2079.25,419.5567,2498.8066,1659.6932,20.029085000000002,4.4077773,25.88524,13.534117000000002
93,3032.0,0.0,4091.0,4091.0,53.0,4091.0,0.4702765999999871,-149.0,-149.0,0.0,,,,114.70188426071743,96.06319771993904,447.06036376953125,7.159053325653076,0.00025,0.0,0.00025,0.00025,1765.84,830.08014,3840.7314,331.2572,-12.315700999999999,2.7967772,-7.014601,-18.376915
94,3065.0,0.0,4124.0,4124.0,33.0,4124.0,0.469953199999987,-44.0,-44.0,0.0,,,,93.29449630506109,66.5164531275815,267.8660888671875,14.658369064331055,0.00025,0.0,0.00025,0.00025,1618.8774,967.4818,4311.733,120.95116000000002,-13.235656,7.713547,25.601226999999998,-18.930016000000002
95,3095.0,0.0,4154.0,4154.0,30.0,4154.0,0.4696591999999869,-46.0,-46.0,0.0,,,,114.74067420959473,74.11564686097857,266.0878295898437,9.092521667480467,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1569.4438,887.4301,3644.0623,244.77792000000002,-12.897573,8.144285,27.897070000000003,-18.611658
96,3116.0,0.0,4175.0,4175.0,21.0,4175.0,0.4694533999999868,14.0,14.0,0.0,,,,112.99597626640684,105.36679309364844,381.0927429199219,11.050782203674316,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1586.3132,1067.1208,4982.2554,129.78307,-8.470855,15.065675,43.206990000000005,-19.488832000000002
97,3182.0,0.0,4241.0,4241.0,66.0,4241.0,0.4688065999999865,-186.0,-186.0,0.0,,,,106.51298396515124,82.76118367315237,364.5357666015625,6.086870670318604,0.00025,0.0,0.00025,0.00025,1771.4401,1069.1636,4655.321,155.34648,-12.316275,12.644216,49.906487,-19.171387
98,3184.0,0.0,4243.0,4243.0,2.0,4243.0,0.4687869999999865,95.0,95.0,0.0,,,,173.98011016845703,123.87010955810548,297.8502197265625,50.11000061035156,0.00025,0.0,0.00025,0.00025,2931.886,1459.3741,4391.2603,1472.5118,-10.348136,2.126374,-6.9786983,-12.214675
99,3259.0,0.0,4318.0,4318.0,75.0,4318.0,0.4680519999999862,-360.0,-360.0,0.0,,,,114.89779218037924,102.290643309897,548.5123291015625,8.16572380065918,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,1629.1206,981.0992,4636.7437,93.18995,-14.619587,2.3905556,-2.3715043,-19.417671
