Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
268,384.0,0.0,1410.0,268.0,3.0,1410.0,0.05471173041282276,3.0,3.0,1.0,,,,0.008580368943512441,0.0007467558607459067,0.009327124804258348,0.007833613082766533,0.0001,0.0,0.0001,0.0001,0.15139273,0.062139075,0.21353179999999997,0.08925366,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2658683000000002,0.1592733,1.3807627,1.0406373,1.2482315375457982,0.13783981410172366,1.5660868322849275,1.0,3.0404647890427583,0.014130278146755337,3.0547112535756646,3.021205831540808
269,387.0,0.0,1413.0,269.0,3.0,1413.0,0.02649603662404558,3.0,3.0,1.0,,,,0.010138983139768245,0.0023550221230834727,0.012494005262851715,0.007783961016684771,0.0001,0.0,0.0001,0.0001,0.23259094,0.052045524,0.28463647,0.18054542,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2735786,0.17890526,1.4212643,1.0218247,1.2378835886297748,0.12740779147927112,1.5604266685247419,1.0,3.0127281447651946,0.012760024750566826,3.0264955597868872,2.9957414149259574
270,389.0,0.0,1415.0,270.0,2.0,1415.0,0.02365675116551509,2.0,2.0,0.0,,,,0.009929245337843895,0.0,0.009929245337843895,0.009929245337843895,0.0001,0.0,0.0001,0.0001,0.09420854599999999,0.0,0.09420854599999999,0.09420854599999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3287746,0.0051367283,1.3339113,1.3236378,1.236783165400848,0.13129731338300166,1.5627534955739977,1.0,3.0005048545527284,0.022987864630364733,3.023492719183093,2.977516989922364
271,391.0,0.0,1417.0,271.0,2.0,1417.0,0.034169749579878936,2.0,2.0,1.0,,,,0.005312706809490919,0.0,0.005312706809490919,0.005312706809490919,0.0001,0.0,0.0001,0.0001,0.21825245,0.0,0.21825245,0.21825245,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3297322,0.006496191,1.3362284,1.323236,1.2617067589238284,0.11059525685758,1.5605273371934891,1.0,3.0167494932733563,0.01726814525305587,3.034017638526412,2.9994813480203004
272,394.0,0.0,1420.0,272.0,3.0,1420.0,0.01094314334282965,3.0,3.0,1.0,,,,0.009440543595701456,0.0008568917401134968,0.010297435335814951,0.00858365185558796,0.0001,0.0,0.0001,0.0001,0.26920570000000005,0.027338654,0.29654434,0.24186704,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2664926,0.18776241,1.4144013,1.0015557,1.2538954174646642,0.14185820333746135,1.5619608920812609,1.0,3.00196938095967,0.007063556835172551,3.0109429049242507,2.993681612072836
273,396.0,0.0,1422.0,273.0,2.0,1422.0,-0.012019714350287264,2.0,2.0,1.0,,,,0.005969781894236803,0.0,0.005969781894236803,0.005969781894236803,0.0001,0.0,0.0001,0.0001,0.120062955,0.0,0.120062955,0.120062955,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3353903,0.039946616000000004,1.375337,1.2954438,1.2313558288244528,0.13649064647687287,1.4299471804499626,1.0,3.0004211239117176,0.012579359456462713,3.0130004833681805,2.987841764455254
274,399.0,0.0,1425.0,274.0,3.0,1425.0,0.00155643947405568,3.0,3.0,1.0,,,,0.009321038611233234,0.0008292710408568383,0.010150309652090073,0.008491767570376396,0.0001,0.0,0.0001,0.0001,0.29486209999999996,0.011811911999999999,0.306674,0.28305018,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2488579,0.13321932,1.3587593999999998,1.0613841999999998,1.2415015281899833,0.15045388461370854,1.5669667094945907,1.0,2.9978660401107864,0.012348956157335623,3.0108039551266277,2.9812382025688344
275,402.0,0.0,1428.0,275.0,3.0,1428.0,-0.02410862678667541,3.0,3.0,0.0,,,,0.010719871846958995,0.003327388549223542,0.014047260396182535,0.0073924832977354535,0.0001,0.0,0.0001,0.0001,0.3828045,0.11456545,0.49736995,0.26823905,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3193911,0.17313620000000002,1.4693055,1.0767782,1.2602471074834467,0.13336724728550592,1.5686655080318452,1.0,2.9880704468700934,0.014273197452938447,3.008100494449052,2.975891134794745
276,404.0,0.0,1430.0,276.0,2.0,1430.0,-0.0005500759660110044,2.0,2.0,1.0,,,,0.006967752240598203,0.0,0.006967752240598203,0.006967752240598203,0.0001,0.0,0.0001,0.0001,0.23820417,0.0,0.23820417,0.23820417,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.309552,0.028441966000000003,1.3379938999999998,1.2811099,1.273226929665543,0.13269241584950378,1.568148592710495,1.0,2.9864510480979107,0.012873229344891213,2.9993242774428026,2.97357781875302
277,406.0,0.0,1432.0,277.0,2.0,1432.0,0.004524889344406993,2.0,2.0,1.0,,,,0.00872807577252388,0.0,0.00872807577252388,0.00872807577252388,0.0001,0.0,0.0001,0.0001,0.1759095,0.0,0.1759095,0.1759095,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3119003999999999,0.018369973,1.3302703000000002,1.2935303,1.2451480528060346,0.14150771781961327,1.5682844305038453,1.0,3.0037747730218256,0.0006363906603499281,3.0044111636821755,3.003138382361476
278,409.0,0.0,1435.0,278.0,3.0,1435.0,-0.024867525555772537,3.0,3.0,1.0,,,,0.007178784580901266,0.002031255280598998,0.009210039861500263,0.005147529300302267,0.0001,0.0,0.0001,0.0001,0.16923152,0.081664585,0.2508961,0.087566935,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2367784,0.17353669,1.3617876,0.99137485,1.2322960848535875,0.13856751315148033,1.5708983343839646,1.0,2.9883744314706715,0.010244956098411464,3.0000872287915423,2.975132474444228
279,411.0,0.0,1437.0,279.0,2.0,1437.0,-0.003329482464650968,2.0,2.0,1.0,,,,0.006431923247873783,0.0,0.006431923247873783,0.006431923247873783,0.0001,0.0,0.0001,0.0001,0.04808037,0.0,0.04808037,0.04808037,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3502011,0.019036472,1.3692375,1.3311646000000001,1.2568557761539707,0.13496337356000648,1.568269265294075,1.0,2.9919630425814523,0.004597802407510176,2.9965608449889625,2.9873652401739417
280,413.0,0.0,1439.0,280.0,2.0,1439.0,0.010632952106114346,2.0,2.0,0.0,,,,0.004950405098497868,0.0,0.004950405098497868,0.004950405098497868,0.0001,0.0,0.0001,0.0001,0.050686557,0.0,0.050686557,0.050686557,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3783696,0.007437526999999999,1.385807,1.370932,1.2641932643926699,0.13234796308001426,1.5689576005935668,1.0,3.006180889195609,0.004348589247175072,3.010529478442784,3.0018322999484335
281,415.0,0.0,1441.0,281.0,2.0,1441.0,0.049626857532372066,2.0,2.0,1.0,,,,0.011165878735482693,0.0,0.011165878735482693,0.011165878735482693,0.0001,0.0,0.0001,0.0001,0.34724167,0.0,0.34724167,0.34724167,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3757901000000001,0.030482292,1.4062723999999998,1.3453078,1.2362674002861604,0.1488866688242442,1.5658719819784164,1.0,3.0386915966186585,0.01083297934327887,3.0495245759619376,3.02785861727538
282,417.0,0.0,1443.0,282.0,2.0,1443.0,-0.0036293924937467947,2.0,2.0,1.0,,,,0.012097775004804134,0.0,0.012097775004804134,0.012097775004804134,0.0001,0.0,0.0001,0.0001,0.36834636,0.0,0.36834636,0.36834636,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3010821000000001,0.0781818,1.3792639,1.2229003,1.2631220218376256,0.1303447979433826,1.4667301607131955,1.0,2.9885316895282084,0.007735921151872827,2.996267610680081,2.9807957683763355
283,419.0,0.0,1445.0,283.0,2.0,1445.0,0.04372277696054652,2.0,2.0,1.0,,,,0.01749507337808609,0.0,0.01749507337808609,0.01749507337808609,0.0001,0.0,0.0001,0.0001,0.441454,0.0,0.441454,0.441454,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.329875,0.030700982,1.3605758999999997,1.299174,1.280980024682358,0.15168522938297152,1.5723275226354598,1.0,3.01356663350807,0.030054100300621167,3.0436207338086914,2.9835125332074486
284,421.0,0.0,1447.0,284.0,2.0,1447.0,0.034520728483445166,2.0,2.0,1.0,,,,0.009337169118225573,0.0,0.009337169118225573,0.009337169118225573,0.0001,0.0,0.0001,0.0001,0.12853204,0.0,0.12853204,0.12853204,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3761768,0.0043249726,1.3805018999999998,1.3718518999999998,1.2807276250841095,0.11992553836581192,1.5700561636686323,1.0,3.0114474631098918,0.022977659523334196,3.034425122633225,2.988469803586557
285,423.0,0.0,1449.0,285.0,2.0,1449.0,-0.008660011180377142,2.0,2.0,0.0,,,,0.009281548671424387,0.0,0.009281548671424387,0.009281548671424387,0.0001,0.0,0.0001,0.0001,0.11529478,0.0,0.11529478,0.11529478,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3400023,0.018438756,1.358441,1.3215635000000001,1.2525012788223102,0.13711150622584622,1.5660524302721024,1.0,2.9960409061339317,0.0047912779557874865,3.0008321840897185,2.9912496281781435
286,425.0,0.0,1451.0,286.0,2.0,1451.0,-0.045041834922496866,2.0,2.0,1.0,,,,0.010384480468928814,0.0,0.010384480468928814,0.010384480468928814,0.0001,0.0,0.0001,0.0001,0.20765628,0.0,0.20765628,0.20765628,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3456596,0.00038444996,1.3460441,1.3452752000000001,1.289669436789118,0.14505783447896142,1.5729789185523986,1.0,2.965456173444788,0.01058908426450178,2.97604525770929,2.9548670891802864
287,428.0,0.0,1454.0,287.0,3.0,1454.0,0.055849219539853306,3.0,3.0,1.0,,,,0.011220162734389305,0.000321362167596817,0.011541524901986122,0.010898800566792488,0.0001,0.0,0.0001,0.0001,0.15501817,0.039028555,0.19404672,0.11598961,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2441176999999999,0.18804815,1.3806713,0.97821,1.2516233151277991,0.15298963747601824,1.5709399354457854,1.0,3.0389331066222294,0.02272283947227902,3.055849219539853,3.006813372426133
288,431.0,0.0,1457.0,288.0,3.0,1457.0,-0.05954596487523223,3.0,3.0,1.0,,,,0.01156052481383085,0.0020069442689418797,0.013567469082772732,0.009553580544888972,0.0001,0.0,0.0001,0.0001,0.16482389,0.016860157,0.18168405,0.14796373,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2409545,0.16120341,1.3640602,1.0132284,1.2743430414597972,0.15920179326345454,1.5728341114521025,1.0,2.948834012675908,0.012276917225501146,2.9661927587858106,2.9398554825357217
289,433.0,0.0,1459.0,289.0,2.0,1459.0,0.006432247791916843,2.0,2.0,1.0,,,,0.00802670605480671,0.0,0.00802670605480671,0.00802670605480671,0.0001,0.0,0.0001,0.0001,0.1913815,0.0,0.1913815,0.1913815,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3693516000000001,0.03349483,1.4028465,1.3358568000000002,1.2500369737250732,0.16241703065815288,1.5722666257619855,1.0,2.992366026057538,0.013982536813114566,3.0063485628706523,2.9783834892444236
290,435.0,0.0,1461.0,290.0,2.0,1461.0,0.032147343599349905,2.0,2.0,0.0,,,,0.009781585074961184,0.0,0.009781585074961184,0.009781585074961184,0.0001,0.0,0.0001,0.0001,0.029445335,0.0,0.029445335,0.029445335,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3347783000000002,0.05190116,1.3866795,1.2828772,1.2695151678170078,0.15286964771519182,1.572157282829285,1.0,3.0151071683088952,0.016963404507983837,3.0320705728168797,2.998143763800912
291,438.0,0.0,1464.0,291.0,3.0,1464.0,-0.034936889850063844,3.0,3.0,1.0,,,,0.011124686105176806,0.003881425829604268,0.015006111934781075,0.0072432602755725375,0.0001,0.0,0.0001,0.0001,0.31036379999999997,0.21018866,0.52055246,0.10017514,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2838798,0.17645940000000002,1.4272417,1.0353021999999998,1.2657177622488234,0.1401888592945821,1.5701189488172531,1.0,2.9690228141862764,0.003542275633645449,2.9736601335994526,2.965063110149936
292,440.0,0.0,1466.0,292.0,2.0,1466.0,0.0011336781420014427,2.0,2.0,1.0,,,,0.00636543706059456,0.0,0.00636543706059456,0.00636543706059456,0.0001,0.0,0.0001,0.0001,0.1952809,0.0,0.1952809,0.1952809,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3380758999999998,0.03878659,1.3768624,1.2992892,1.2527195195876994,0.14268315062358458,1.570758838057518,1.0,2.999601414516799,0.0014593075399973454,3.0010607220567964,2.9981421069768017
293,442.0,0.0,1468.0,293.0,2.0,1468.0,-0.014670309546465487,2.0,2.0,1.0,,,,0.005903060082346201,0.0,0.005903060082346201,0.005903060082346201,0.0001,0.0,0.0001,0.0001,0.28267992,0.0,0.28267992,0.28267992,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3436488000000002,0.01775837,1.3614072,1.3258903999999998,1.2860592962754889,0.13441145402195925,1.5717135381698608,1.0,2.9714208191289746,0.013832338960668268,2.9852531580896433,2.9575884801683063
294,445.0,0.0,1471.0,294.0,3.0,1471.0,-0.04401932860681939,3.0,3.0,1.0,,,,0.007548955734819174,0.0020560850389301773,0.009605040773749352,0.005492870695888996,0.0001,0.0,0.0001,0.0001,0.24206701,0.078650974,0.320718,0.16341604,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.248138,0.18002614,1.3895521,0.9940851999999999,1.2572004815656692,0.1397704014808246,1.5709055924415587,1.0,2.959952841340181,0.0034028262692451447,2.9642916352549036,2.9559806713931804
295,448.0,0.0,1474.0,295.0,3.0,1474.0,-0.046098817094733575,3.0,3.0,0.0,,,,0.01084970822557807,0.00010686321184039116,0.010956571437418459,0.01074284501373768,0.0001,0.0,0.0001,0.0001,0.2289685,0.0033198744,0.23228838,0.22564863,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2049673,0.19288036,1.3569058999999999,0.93280864,1.2585268118372186,0.14104864960956426,1.5662385433912278,1.0,2.9591940141847632,0.009976977936191572,2.973167370536548,2.950513489112478
296,451.0,0.0,1477.0,296.0,3.0,1477.0,-0.057803978223713186,3.0,3.0,1.0,,,,0.011402043979614971,0.005243681836873293,0.016645725816488266,0.006158362142741679,0.0001,0.0,0.0001,0.0001,0.28155854,0.10518827,0.38674682,0.17637028,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2200652,0.16498204,1.3654683,0.9893380999999999,1.2867132662120278,0.14975727099040406,1.5723370820283893,1.0,2.9598775853807475,0.014095613036719357,2.9766902673139035,2.9421960217762866
297,454.0,0.0,1480.0,297.0,3.0,1480.0,0.029033953703813942,3.0,3.0,1.0,,,,0.01259657135233283,0.00569777050986886,0.01829434186220169,0.00689880084246397,0.0001,0.0,0.0001,0.0001,0.32149099999999997,0.14258258,0.4640736,0.17890844,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2993326,0.17511563,1.4404486,1.0525278,1.2979813028941862,0.13968584565866993,1.572156456708908,1.0,3.024066052395709,0.007008013598013655,3.0290339537038142,3.0141552350180913
298,457.0,0.0,1483.0,298.0,3.0,1483.0,0.015168444078433391,3.0,3.0,1.0,,,,0.011120877228677271,0.001760202459990978,0.012881079688668251,0.009360674768686295,0.0001,0.0,0.0001,0.0001,0.27462876,0.051252767000000005,0.32588154,0.22337600000000002,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2768031000000002,0.13184461,1.370596,1.0903479,1.2889725956076292,0.16119155652977224,1.5717913115024569,1.0,3.007302640700642,0.018798258556867998,3.0253619794631588,2.9813774985603336
299,459.0,0.0,1485.0,299.0,2.0,1485.0,0.0034233558816916076,2.0,2.0,1.0,,,,0.018596084788441655,0.0,0.018596084788441655,0.018596084788441655,0.0001,0.0,0.0001,0.0001,0.27516532,0.0,0.27516532,0.27516532,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3499188,0.04937368599999999,1.3992926,1.3005452,1.2617417422635482,0.18011760235519172,1.573314382433891,1.0,3.0129667268645166,0.009598207256018563,3.022564934120535,3.003368519608498
300,461.0,0.0,1487.0,300.0,2.0,1487.0,-0.037749566697890605,2.0,2.0,0.0,,,,0.011141055263578892,0.0,0.011141055263578892,0.011141055263578892,0.0001,0.0,0.0001,0.0001,0.39447728,0.0,0.39447728,0.39447728,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3312066,0.044511437,1.375718,1.2866951000000002,1.3079334941646084,0.13774457576220334,1.567242869734764,1.0,2.9793385940909314,0.01714442757349044,2.9964830216644223,2.9621941665174414
301,463.0,0.0,1489.0,301.0,2.0,1489.0,0.0166403718367977,2.0,2.0,1.0,,,,0.00864204578101635,0.0,0.00864204578101635,0.00864204578101635,0.0001,0.0,0.0001,0.0001,0.31596613,0.0,0.31596613,0.31596613,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4098935,0.037056743999999996,1.4469503000000001,1.3728368,1.3051748878322542,0.163015088731609,1.5741398537158966,1.0,3.0099068076705424,0.0066815889160110045,3.016588396586553,3.0032252187545314
302,465.0,0.0,1491.0,302.0,2.0,1491.0,0.015402456990124706,2.0,2.0,1.0,,,,0.014926793053746225,0.0,0.014926793053746225,0.014926793053746225,0.0001,0.0,0.0001,0.0001,0.39286697,0.0,0.39286697,0.39286697,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3878791000000001,0.0034736395000000003,1.3913528,1.3844055,1.2616176928207277,0.1701039771844929,1.5732217979431151,1.0,3.0142958537641875,0.0010572505800630072,3.0153531043442507,3.0132386031841247
303,468.0,0.0,1494.0,303.0,3.0,1494.0,0.018686751462497587,3.0,3.0,1.0,,,,0.008416060358285904,0.0010793358087539673,0.009495396167039871,0.0073367245495319375,0.0001,0.0,0.0001,0.0001,0.16566989,0.046745844,0.21241574,0.11892405,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1541462,0.26913467,1.3700792,0.7747392,1.2610192370670847,0.15284501658287306,1.5736035245656967,1.0,3.0043919103881245,0.019365757271419305,3.0186867514624978,2.9770135242032705
304,471.0,0.0,1497.0,304.0,3.0,1497.0,-0.012521063345399252,3.0,3.0,1.0,,,,0.015488431323319675,0.0015669274143874645,0.017055358737707138,0.013921503908932207,0.0001,0.0,0.0001,0.0001,0.20339707,0.018577509,0.22197458,0.18481956,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.185857,0.23318763,1.408731,0.8639203999999999,1.2456804929208012,0.16249827441967002,1.5732129466533662,1.0,3.0120310176641816,0.017714785854068753,3.0286217940076408,2.9874789366546013
305,473.0,0.0,1499.0,305.0,2.0,1499.0,0.0276288300454587,2.0,2.0,0.0,,,,0.0118035189807415,0.0,0.0118035189807415,0.0118035189807415,0.0001,0.0,0.0001,0.0001,0.22192068,0.0,0.22192068,0.22192068,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3675843,0.045521975,1.4131063,1.3220624,1.2720256363088265,0.14690752739505458,1.5705888342857357,1.0,3.0247978300434197,0.0027842699605353798,3.0275821000039547,3.022013560082884
306,475.0,0.0,1501.0,306.0,2.0,1501.0,0.01808207546279428,2.0,2.0,1.0,,,,0.00823642499744892,0.0,0.00823642499744892,0.00823642499744892,0.0001,0.0,0.0001,0.0001,0.15758605,0.0,0.15758605,0.15758605,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3372177,0.033716199999999995,1.3709339,1.3035014999999999,1.2883889778656883,0.14615462158017165,1.5723893046379092,1.0,3.0064633686488738,0.011572215190995605,3.0180355838398696,2.9948911534578784
307,478.0,0.0,1504.0,307.0,3.0,1504.0,-0.055400687626825984,3.0,3.0,1.0,,,,0.010129779577255249,0.0037410426884889603,0.01387082226574421,0.006388736888766289,0.0001,0.0,0.0001,0.0001,0.20022354,0.057552732999999995,0.25777626,0.1426708,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2434072,0.15129532,1.3695214,1.0306610999999999,1.2891372665925882,0.14268409986116445,1.5744487637281417,1.0,2.970555752216369,0.024221429373898738,3.002891499985605,2.9445993123731737
308,480.0,0.0,1506.0,308.0,2.0,1506.0,0.0011487666363031864,2.0,2.0,1.0,,,,0.016238072887063026,0.0,0.016238072887063026,0.016238072887063026,0.0001,0.0,0.0001,0.0001,0.44669387,0.0,0.44669387,0.44669387,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3341341,0.042041063,1.3761752,1.292093,1.305343809626065,0.16662692412866434,1.5725790762901306,1.0,3.0029248663060963,0.0018185381768736075,3.00474340448297,3.001106328129223
309,482.0,0.0,1508.0,309.0,2.0,1508.0,0.006351909797584366,2.0,2.0,1.0,,,,0.010300301015377043,0.0,0.010300301015377043,0.010300301015377043,0.0001,0.0,0.0001,0.0001,0.16976391,0.0,0.16976391,0.16976391,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3532395000000002,0.04045868,1.3936982,1.3127809,1.2869787535024806,0.15213664852802564,1.574149826169014,1.0,2.9912661956704056,0.015040414597149663,3.006306610267555,2.976225781073256
310,485.0,0.0,1511.0,310.0,3.0,1511.0,-0.0583252810134879,3.0,3.0,0.0,,,,0.011589721310883759,0.002145607490092516,0.013735328800976276,0.009444113820791245,0.0001,0.0,0.0001,0.0001,0.14370693,0.0010551064999999998,0.14476204,0.14265183,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2286462,0.16999264,1.394232,0.99491537,1.2934394221450205,0.15040825677174607,1.5746368831396105,1.0,2.9669908061793815,0.018366193517385436,2.9846785011960777,2.941674718986512
311,488.0,0.0,1514.0,311.0,3.0,1514.0,-0.03189006477176273,3.0,3.0,1.0,,,,0.010624254122376442,0.0006617233157157898,0.011285977438092232,0.009962530806660652,0.0001,0.0,0.0001,0.0001,0.14339749999999998,0.048155315,0.19155282,0.09524218,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2729986999999998,0.16157654,1.4150053999999999,1.0469598,1.3068076384603045,0.14692466370965107,1.5741722494363786,1.0,2.9744901841752216,0.010820243937983766,2.989725466839749,2.9656351504576763
312,491.0,0.0,1517.0,312.0,3.0,1517.0,-0.04440874059187937,3.0,3.0,1.0,,,,0.011913481168448923,0.003531262278556824,0.015444743447005747,0.008382218889892101,0.0001,0.0,0.0001,0.0001,0.21659109,0.008057959,0.22464906,0.20853314,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.194372,0.23990229999999996,1.4299107,0.8651296999999999,1.2614500763616523,0.17147607518962885,1.57441601395607,1.0,2.9693249529251484,0.009811574652644008,2.977906367422737,2.9555912594081213
313,494.0,0.0,1520.0,313.0,3.0,1520.0,0.03431932216372985,3.0,3.0,1.0,,,,0.012962704058736564,0.0004905345849692823,0.013453238643705843,0.012472169473767279,0.0001,0.0,0.0001,0.0001,0.46163172,0.11998765,0.5816194,0.34164408,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2192836,0.13967526,1.3527633,1.0264440000000001,1.2869277548603717,0.1569253617526423,1.573910192251205,1.0,3.0045522932155406,0.02657395882099276,3.0343193221637303,2.9698015715439565
314,497.0,0.0,1523.0,314.0,3.0,1523.0,0.025294926483393508,3.0,3.0,1.0,,,,0.013011205941438677,0.0036006551235914226,0.016611861065030098,0.009410550817847252,0.0001,0.0,0.0001,0.0001,0.25475916,0.108843945,0.36360312,0.14591523,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2725935,0.1820888,1.4267147,1.0168726000000001,1.287107690977864,0.17228526797492466,1.5741536027193068,1.0,3.013498154056601,0.009590155153746178,3.0252949264833937,3.0018046203867343
315,500.0,0.0,1526.0,315.0,3.0,1526.0,0.03729795287692746,3.0,3.0,0.0,,,,0.009138300083577631,0.001256522722542286,0.01039482280611992,0.007881777361035347,0.0001,0.0,0.0001,0.0001,0.20129585,0.012552336,0.21384819,0.18874352,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.1819053999999998,0.19273628,1.37572,0.9190226999999999,1.3060119561478496,0.1503502589022596,1.574916524887085,1.0,3.0299918774126886,0.00654787932573176,3.0372979528769277,3.021411565436156
316,502.0,0.0,1528.0,316.0,2.0,1528.0,0.014756718953647609,2.0,2.0,1.0,,,,0.01145808771252632,0.0,0.01145808771252632,0.01145808771252632,0.0001,0.0,0.0001,0.0001,0.16102917,0.0,0.16102917,0.16102917,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3358938999999999,0.02647096,1.3623649,1.309423,1.2916974359983575,0.16722123040071354,1.5711577361822129,1.0,3.0021740820170493,0.01254878149836558,3.014722863515415,2.989625300518684
317,505.0,0.0,1531.0,317.0,3.0,1531.0,0.027281625631677662,3.0,3.0,1.0,,,,0.010006362339481713,0.003309497842565179,0.01331586018204689,0.0066968644969165325,0.0001,0.0,0.0001,0.0001,0.14426982,0.0019930229,0.14626285,0.14227681,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2828275,0.14133075,1.3838494,1.0829594999999999,1.3150746997515672,0.16277118618874606,1.5750481730699541,1.0,3.0109531673759977,0.012483908554029245,3.027281625631677,2.996974469448478
318,507.0,0.0,1533.0,318.0,2.0,1533.0,0.037411956879050336,2.0,2.0,1.0,,,,0.010380418971180916,0.0,0.010380418971180916,0.010380418971180916,0.0001,0.0,0.0001,0.0001,0.21389817,0.0,0.21389817,0.21389817,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3706063999999998,0.039828837,1.4104352,1.3307775,1.320193860465661,0.1346265499808474,1.5675988095998763,1.0,3.021664325967472,0.01571663649629551,3.037380962463767,3.005947689471176
