Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
78,2280.0,0.0,19188.0,78.0,50.0,3900.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.4657797999999995,0.069326036,-3.354921,-3.7502207999999997,,,,,-0.10138962146950133,0.524159298841781,1.135021809794929,-1.238986211711333
79,2320.0,0.0,19434.0,79.0,50.0,3950.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.1495623999999998,0.02916195,-3.0977669,-3.2345965,,,,,-0.21616494859711116,0.62391712021309,1.2771805041892024,-1.3130441869446212
80,2360.0,0.0,19680.0,80.0,50.0,4000.0,0.1,-47.0,-47.0,0.0,,,,,,,,,,,,,,,,-18.016002913687274,8.154143806109976,-1.0,-29.57550723093133,,,,,,,,,,,,,,,,,,,,,-1.2170386,0.4944397,-0.13124776,-1.794173,,,,,0.029002102870075805,0.648813814517938,1.2728100559113278,-1.343292623226172
81,2400.0,0.0,19926.0,81.0,50.0,4050.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.7778459,0.13288806,-2.63588,-3.236641,,,,,0.2272433161923606,0.5794193806449559,1.3391712304956975,-0.9900068383836302
82,2440.0,0.0,20172.0,82.0,50.0,4100.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.4748339999999995,0.085892394,-3.2563534,-3.5804174,,,,,-0.31723021718223515,0.5715522037392993,0.948187816163018,-1.2357449975650556
83,2480.0,0.0,20418.0,83.0,50.0,4150.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.1501167000000003,0.059691272999999996,-3.0301151,-3.3353504999999997,,,,,0.006762786869566289,0.4270384833416136,0.9689411154798222,-1.0951087762391494
84,2520.0,0.0,20664.0,84.0,50.0,4200.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-1.2426734,0.13291375,-0.9948312,-1.4946138999999998,,,,,0.2381845775555506,0.4670538246310684,1.2808461336650727,-0.9990232065715908
85,2560.0,0.0,20910.0,85.0,50.0,4250.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-1.9129933999999997,0.23014139,-1.5883187,-2.5086985,,,,,0.3447548369071419,0.6896308924974613,1.4643530293003004,-1.0690018154572547
86,2600.0,0.0,21156.0,86.0,50.0,4300.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.9047546000000004,0.16704963,-2.5797036,-3.126951,,,,,0.107292317947248,0.4721033515064574,1.1259101252476031,-1.122849352749049
87,2640.0,0.0,21402.0,87.0,50.0,4350.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.0463362000000003,0.06629976,-2.9554772000000002,-3.3563292000000002,,,,,0.16143838014211695,0.6066189324710378,1.2471095959366731,-1.208640232831346
88,2680.0,0.0,21648.0,88.0,50.0,4400.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.4677558,0.063057005,-3.3463833,-3.5746187999999997,,,,,-0.054230355821587715,0.5765683428042171,1.1904896524605892,-1.4663017088661583
89,2720.0,0.0,21894.0,89.0,50.0,4450.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.90138,0.08930624,-2.7727277000000004,-3.2446794999999997,,,,,0.30304997042871235,0.6521231220581963,1.4710374172827885,-1.0770470408078705
90,2760.0,0.0,22140.0,90.0,50.0,4500.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.0487351,0.08463613,-2.8768847,-3.260222,,,,,-0.05385849274226403,0.4504413326204288,0.9826679180550796,-0.9529767081415732
91,2800.0,0.0,22386.0,91.0,50.0,4550.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-1.9786508000000003,0.39709657,-1.487897,-3.0284677,,,,,0.3079570543633085,0.7969411420811628,1.5084482459996191,-1.3968547390531658
92,2840.0,0.0,22632.0,92.0,50.0,4600.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.8544924,0.051663957999999996,-3.7360244,-3.9856412000000003,,,,,-0.2827512452982127,0.7027804744531928,1.471354201073212,-1.5472309984132289
93,2880.0,0.0,22878.0,93.0,50.0,4650.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.5270226000000005,0.10877574,-3.3610330000000004,-3.7657095999999997,,,,,0.03756801115971714,0.4904370516055201,1.1697950456314457,-0.9990403511229152
94,2920.0,0.0,23124.0,94.0,50.0,4700.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.0683644,0.12505674,-1.8455907999999999,-2.4306555,,,,,0.42904418016996426,0.5563558665357143,1.4362900371012235,-0.964205174087608
95,2960.0,0.0,23370.0,95.0,50.0,4750.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.1727654999999997,0.057196364000000006,-3.068446,-3.4218437999999995,,,,,0.04841458897560999,0.4437221637923719,1.2047890861755448,-1.1482849576100016
96,3000.0,0.0,23616.0,96.0,50.0,4800.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.4458294,0.060203034,-3.377503,-3.66623,,,,,-0.010413727924942237,0.4563342374026335,1.0433579122390595,-1.1320168305173517
97,3040.0,0.0,23862.0,97.0,50.0,4850.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.4408507000000004,0.036086033999999996,-3.3811617,-3.5726457000000003,,,,,0.017370964980176016,0.4662833298097959,0.9654811410710626,-0.9785176951546026
98,3080.0,0.0,24108.0,98.0,50.0,4900.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.3349247,0.15701911,-3.10471,-3.718282,,,,,-0.028702764657360005,0.6878336228311394,1.5106799715244956,-1.405604230257692
99,3120.0,0.0,24354.0,99.0,50.0,4950.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.2314107000000005,0.06583328,-3.1314976000000003,-3.4685745000000003,,,,,-0.0751578347503386,0.4227705021797685,0.9332343634059654,-1.314567840182386
100,3160.0,0.0,24600.0,100.0,50.0,5000.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.6191192,0.19910567,-3.3047712,-3.9262784,,,,,0.17069208774213693,0.562458316223151,1.4051986995054029,-1.1113317165639838
101,3200.0,0.0,24846.0,101.0,50.0,5050.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-1.6183499,0.38251662,-0.9560498,-2.2715487000000003,,,,,-0.07369535783381223,0.4768790238739065,0.9059322879842692,-1.372505080238075
102,3240.0,0.0,25092.0,102.0,50.0,5100.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.1387737,0.11183436,-1.9441121,-2.3144633999999997,,,,,-0.2965983028823844,0.4770234264349284,1.1324273591694458,-1.1643435663167372
103,3280.0,0.0,25338.0,103.0,50.0,5150.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.9366867999999995,0.124429405,-3.6972106,-4.1445665,,,,,0.12380293611536068,0.586206058514986,1.3214468273884388,-1.1155161149340878
104,3320.0,0.0,25584.0,104.0,50.0,5200.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.600867,0.10360899,-4.4182034,-4.776742,,,,,-0.047065107659580586,0.6041885940562682,1.246374368807305,-1.3217248009058011
105,3360.0,0.0,25830.0,105.0,50.0,5250.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.336918,0.028534561,-4.2716956,-4.419467,,,,,-0.1118883097400252,0.5484151865125124,1.1735871071674986,-1.2296259736005142
106,3400.0,0.0,26076.0,106.0,50.0,5300.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.1254206,0.2818732,-2.5091705,-3.6271082999999997,,,,,0.11770543468242545,0.5479668307993515,1.1645050565768844,-1.0309298734438963
107,3440.0,0.0,26322.0,107.0,50.0,5350.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-2.7674694,0.15130484,-2.5702944,-3.2771382000000004,,,,,0.214505791672678,0.6224971467633621,1.2823143113688793,-1.1483107160960746
108,3480.0,0.0,26568.0,108.0,50.0,5400.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.1063676,0.07028468,-3.9355523999999997,-4.290005000000001,,,,,-0.0874494674984563,0.5922910747498795,1.056188346541017,-1.5360736642899575
109,3520.0,0.0,26814.0,109.0,50.0,5450.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.8141303,0.05955758,-3.703246,-3.9843838,,,,,-0.020925203549033742,0.5705480605792868,1.0924992838560923,-1.527443034864014
110,3560.0,0.0,27060.0,110.0,50.0,5500.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.80852,0.040271863,-4.7230144,-4.918515,,,,,-0.1501445460694332,0.4611198569446933,0.987394402365024,-0.9698394164484369
111,3600.0,0.0,27306.0,111.0,50.0,5550.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.5464405999999995,0.10350357,-4.4397273,-4.8929987,,,,,0.11478229107737055,0.554912193227458,1.2668838907393054,-1.2651455427554574
112,3640.0,0.0,27552.0,112.0,50.0,5600.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-1.0953395000000001,0.19930625,-0.85615283,-1.7981911,,,,,0.038366886773949116,0.5216620346994415,1.2318409763057674,-1.2155988107025624
113,3680.0,0.0,27798.0,113.0,50.0,5650.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.8645214999999995,0.15738945,-3.6587099999999997,-4.1537695,,,,,0.19658973244352432,0.5000587571522918,1.2962120562720658,-0.9305241096496156
114,3720.0,0.0,28044.0,114.0,50.0,5700.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.246284999999999,0.101732686,-4.07396,-4.466601,,,,,-0.010442078642608049,0.5270856498357733,0.9902251906443916,-1.3838428943664831
115,3760.0,0.0,28290.0,115.0,50.0,5750.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.6146107,0.034794353,-4.547026,-4.6855993,,,,,-0.3137131539793122,0.5829849378674803,1.0142498869043657,-1.4677318729590412
116,3800.0,0.0,28536.0,116.0,50.0,5800.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-3.3601457999999997,0.21352994,-3.0396748,-3.8466341,,,,,0.015338783379737052,0.5771954749918771,1.1627827284511811,-1.4391609076269327
117,3840.0,0.0,28782.0,117.0,50.0,5850.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.4801683,0.070855714,-4.364254,-4.6509004,,,,,-0.07298563962531593,0.5021019342898545,0.9389788315812376,-1.3804350563428172
118,3880.0,0.0,29028.0,118.0,50.0,5900.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.736451000000001,0.18098493,-4.3366165,-5.0003324000000005,,,,,0.3480365135626477,0.5526631780975111,1.3339919364301709,-1.0544521568781535
119,3920.0,0.0,29274.0,119.0,50.0,5950.0,0.1,-50.0,-50.0,1.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.5834193,0.14103812,-4.193745,-5.282609,,,,,-0.05300816967559216,0.7339842433541796,1.3958722090436129,-1.4226569543125043
120,3960.0,0.0,29520.0,120.0,50.0,6000.0,0.1,-50.0,-50.0,0.0,,,,,,,,,,,,,,,,-18.84431432426873,9.007305717332294,-1.0,-31.79151599564413,,,,,,,,,,,,,,,,,,,,,-4.3970723,0.07216070599999999,-4.2654076,-4.531833,,,,,-0.07895948514556546,0.6321871798767333,1.163310969887592,-1.3586834040626514
