Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
99,471.0,0.0,2912.0,2912.0,24.0,2912.0,0.9983044000000558,0.0,0.0,0.0,,,,0.0018217759643448519,0.001023702936112849,0.003079278161749244,6.754524656571448e-05,0.00025,0.0,0.00025,0.00025,0.005444139200000001,0.0011315519,0.0068365573,0.0040230514,,,,
100,477.0,0.0,2936.0,2936.0,24.0,2936.0,0.9982828000000564,0.0,0.0,0.0,,,,0.00210831035656156,0.0010898615481226123,0.0031874584965407853,9.534337732475251e-05,0.00025,0.0,0.00025,0.00025,0.00817787,0.0025728917999999997,0.013547615,0.005746238000000001,,,,
101,483.0,0.0,2960.0,2960.0,24.0,2960.0,0.9982612000000572,0.0,0.0,0.0,,,,0.0011022524752964575,0.0007200911194021055,0.0017019608058035376,8.352368604391813e-05,0.00025,0.0,0.00025,0.00025,0.006423462,0.00153896,0.009158041,0.0041458174,,,,
102,489.0,0.0,2984.0,2984.0,24.0,2984.0,0.998239600000058,0.0,0.0,0.0,,,,0.0030449442565441127,0.0018510191373295973,0.005896972492337228,7.574784103780985e-05,0.00025,0.0,0.00025,0.00025,0.008917954,0.0029120394,0.012937158999999998,0.0050970665000000005,,,,
103,509.0,0.0,3065.0,3065.0,81.0,3065.0,0.9981667000000604,2.0,2.0,0.0,,,,0.0019013504079339327,0.001287578865378659,0.004518524277955294,9.372858039569108e-05,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.0068092905000000006,0.0015311901999999998,0.011892773999999998,0.005152482,,,,
104,515.0,0.0,3089.0,3089.0,24.0,3089.0,0.9981451000000612,0.0,0.0,0.0,,,,0.002147009728651028,0.0019066863681060891,0.005775925703346729,0.00011767524847527966,0.00025,0.0,0.00025,0.00025,0.008981901,0.004871065999999999,0.018507476999999998,0.0058189067,,,,
105,521.0,0.0,3113.0,3113.0,24.0,3113.0,0.9981235000000618,0.0,0.0,0.0,,,,0.0019353027862962333,0.0011008345206567614,0.003132783342152834,9.877615957520902e-05,0.00025,0.0,0.00025,0.00025,0.0069564977000000005,0.0019635898000000002,0.008581763000000001,0.0036452916,,,,
106,527.0,0.0,3137.0,3137.0,24.0,3137.0,0.9981019000000624,0.0,0.0,0.0,,,,0.0019306084752315656,0.0014597097686225864,0.004577551502734423,7.958752394188194e-05,0.00025,0.0,0.00025,0.00025,0.007698907,0.001639163,0.010246667,0.0050931154,0.06826475,0.016424049,0.09338702,0.052419968
107,540.0,0.0,3189.0,3189.0,52.0,3189.0,0.998055100000064,1.0,1.0,0.0,,,,0.002477432670275448,0.001417923777748984,0.004692699760198593,0.00012192706344649197,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.008687708,0.0029211097999999997,0.015222887,0.005257318,,,,
108,541.0,0.0,3190.0,3190.0,1.0,3190.0,0.998054200000064,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
109,547.0,0.0,3214.0,3214.0,24.0,3214.0,0.9980326000000648,0.0,0.0,0.0,,,,0.0015967801737133414,0.0008612438761083262,0.0031235353089869022,0.00014348822878673673,0.00025,0.0,0.00025,0.00025,0.0063278377,0.0005583984,0.007256493399999999,0.0057120156,,,,
110,553.0,0.0,3238.0,3238.0,24.0,3238.0,0.9980110000000656,0.0,0.0,0.0,,,,0.002894404538286229,0.001092587795622854,0.004832168575376272,0.0016041374765336516,0.00025,0.0,0.00025,0.00025,0.008689069,0.0020453227,0.011567151999999999,0.0061896387,,,,
111,554.0,0.0,3243.0,3243.0,5.0,3243.0,0.9980065000000656,0.0,0.0,0.0,,,,0.006030336488038302,0.0,0.006030336488038302,0.006030336488038302,0.00025,0.0,0.00025,0.00025,0.013167376000000001,0.0,0.013167376000000001,0.013167376000000001,,,,
112,572.0,0.0,3316.0,3316.0,73.0,3316.0,0.9979408000000678,1.0,1.0,0.0,,,,0.0025250066011924194,0.0022625955393320283,0.007488282397389413,0.00013082180521450934,0.00025,0.0,0.00025,0.00025,0.010336055,0.0028675009999999997,0.016334625,0.0055505787,,,,
113,578.0,0.0,3340.0,3340.0,24.0,3340.0,0.9979192000000684,0.0,0.0,0.0,,,,0.0015793059040637065,0.0011707282058464046,0.0030051402281969786,0.00010667473543435335,0.00025,0.0,0.00025,0.00025,0.007156528499999999,0.0018278698999999999,0.010739228,0.0051101856,,,,
114,584.0,0.0,3364.0,3364.0,24.0,3364.0,0.9978976000000692,0.0,0.0,0.0,,,,0.0018443516746629032,0.000979886402285376,0.002990060951560736,8.515251101925969e-05,0.00025,0.0,0.00025,0.00025,0.006751699399999999,0.0017102077999999999,0.009101689,0.004912574,,,,
