Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
46,0.0,1.0,1058.0,46.0,36.0,1058.0,0.0,,,1.0,,,,,,,,,,,,,,,,4.42475170771952,3.920621079678483,13.811197299086793,0.06710369209090916,,,,,,,,,,,,,,,,,,,,,,,,
47,215.0,0.0,1102.0,47.0,44.0,1102.0,-0.021576479051323705,18.786395695936356,18.786395695936356,1.0,,,,0.34362588259716365,0.9909371514507104,7.981812655925751,0.0062846699729561814,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,1.3603374,3.7365766000000002,37.70525,0.14492187,2.3686127861809485,7.658404455513378,17.923440474764377,-6.080316146138588,0.6416633,0.39548814,1.1862248,-0.31091008,0.13872913,0.24802278,1.2245746000000002,-0.38185966,0.0,0.0,-0.0,-0.0,0.035165228,0.34228778,0.93596166,-0.90107614,0.6416633,0.39548814,1.1862248,-0.31091008,0.6987114375379941,0.4509585541550371,2.2295330970885963,-0.9392856411435632
48,380.0,0.0,1135.0,48.0,33.0,1135.0,-0.054714642972511225,6.119995639609328,6.119995639609328,1.0,,,,0.04838789642526535,0.03341748952574135,0.18072165455669165,0.0027314641047269106,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.62861335,0.65075076,6.395291,0.10763705,-2.1048667493070643,3.639980807649096,6.883436027152174,-5.614949584014592,0.45483324,0.5732702,1.3244771,-0.82154125,0.08675377,0.17596182,0.46354038,-0.25797793,0.0,0.0,-0.0,-0.0,0.18680108,0.44470972,0.9091364,-0.6760003000000001,0.45483324,0.5732702,1.3244771,-0.82154125,0.7294283801841454,0.4619647525878223,2.3003188490646687,-1.3238382313826025
49,485.0,0.0,1156.0,49.0,21.0,1156.0,0.013358651334113635,0.7604438795803358,0.7604438795803358,1.0,,,,0.023754414876457304,0.013835397789443073,0.06561105232685804,0.0038689561188220978,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.45245874,0.2354081,1.2785937,0.09693759,-3.642173923394053,2.378127305240658,1.5407074782758468,-6.342646281895371,0.46093428,0.7451375,1.363473,-0.8165271,-0.016187025,0.14758767,0.38179120000000005,-0.47591802,0.0,0.0,-0.0,-0.0,0.2221203,0.6898379,0.98445904,-0.8621081,0.46093428,0.7451375,1.363473,-0.8165271,0.7529641803978209,0.464310804393745,2.3685228273424124,-1.0105155054075745
50,595.0,0.0,1178.0,50.0,22.0,1178.0,-0.1052609831896832,1.2414470486050737,1.2414470486050737,0.0,,,,0.02957340700862308,0.019046235388744767,0.08664710074663162,0.004595252685248853,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.50919235,0.32104564,1.8971852999999999,0.099990144,-3.487116457623604,2.4244409193307344,2.028901686143705,-6.1241880006208405,0.4998577,0.7254185000000001,1.4952798,-0.77869743,-0.006165284,0.14556889999999997,0.36059186,-0.49234885,0.0,0.0,-0.0,-0.0,0.21895250000000002,0.6714156,0.9783656999999999,-0.8228699,0.4998577,0.7254185000000001,1.4952798,-0.77869743,0.7514524519072807,0.476650677329197,2.412126058280727,-1.3238382313826025
51,710.0,0.0,1201.0,51.0,23.0,1201.0,-0.0495900895870689,1.618219902543419,1.618219902543419,1.0,,,,0.10611140320331536,0.18450844162636146,1.6110630258917809,0.006215631030499935,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,1.5423452,5.1937194,52.811330000000005,0.11907513,-3.1841493064683886,2.3661994381239277,2.3743174172031827,-5.727017746736497,0.5061247,0.65463275,1.4372985,-0.66868615,0.1035952,0.2207719,0.84073377,-0.54527956,0.0,0.0,-0.0,-0.0,0.1177139,0.5231197,0.9169951,-0.75315726,0.5061247,0.65463275,1.4372985,-0.66868615,0.7778728994547705,0.499132192852341,2.4715856445732323,-1.3238382313826025
52,830.0,0.0,1225.0,52.0,24.0,1225.0,0.043430577961844685,2.6179872538178324,2.6179872538178324,1.0,,,,0.026925965629356063,0.015502550310581337,0.07491030264645815,0.0042337579652667046,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.3606288,0.21070650000000002,1.6328448999999998,0.116659686,-2.614742103134692,2.40042090965388,3.2783084430001592,-5.050531019211675,0.51216334,0.6740762,1.4747145000000002,-0.7847108,0.09222048,0.16157985,0.58588266,-0.22421035,0.0,0.0,-0.0,-0.0,0.20284764,0.57286817,0.7994017,-0.68195695,0.51216334,0.6740762,1.4747145000000002,-0.7847108,0.7964577261505659,0.5017065248940439,2.50910415226247,-1.3238382313826025
53,935.0,0.0,1246.0,53.0,21.0,1246.0,-0.03539913452562998,0.5704577770964053,0.5704577770964053,1.0,,,,0.021669671423733237,0.016283540317788604,0.08690369501709938,0.002369736554101109,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3334729,0.21365175,1.4849097,0.08695589,-3.5885130336147784,2.2657277246643632,1.3374197112681907,-6.149656450456605,0.5330557,0.7392238,1.5249773000000002,-0.7985319000000001,0.06683965,0.18348998,0.7465366999999999,-0.35676622,0.0,0.0,-0.0,-0.0,0.2758493,0.62847435,0.8964325000000001,-0.71402353,0.5330557,0.7392238,1.5249773000000002,-0.7985319000000001,0.7893916833352906,0.5116082997496394,2.548093168974182,-1.3238382313826025
54,1045.0,0.0,1268.0,54.0,22.0,1268.0,-0.014136722957193568,1.566039689922044,1.566039689922044,1.0,,,,0.016573581436560268,0.008670655855088633,0.037549505243077874,0.002785825170576573,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.2957745,0.13768376,0.7462993,0.09138728,-3.1427916299404832,2.3374720294086595,2.280256412635304,-5.673165739827214,0.5527637,0.7167916,1.5218382,-0.6036778,0.055420055999999995,0.16829278,0.6559001,-0.41624537,0.0,0.0,-0.0,-0.0,0.2817334,0.64380825,0.8469007,-0.6965661999999999,0.5527637,0.7167916,1.5218382,-0.6036778,0.8270035769220735,0.5156231419995304,2.569349777341148,-1.0105155054075745
55,1145.0,0.0,1288.0,55.0,20.0,1288.0,-0.03076315947824397,0.14067300045521336,0.14067300045521336,0.0,,,,0.01888550242752229,0.010728027454509743,0.05124726053327322,0.0024201751220971346,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.35846690000000003,0.19696170000000002,1.1498928,0.08990683,-3.730432948839727,2.247997808567401,0.8957167578011699,-6.3857828010106585,0.48590308,0.8362586999999999,1.5934894,-0.8931468000000001,0.057971022999999997,0.18541688,0.8281545,-0.35405013,0.0,0.0,-0.0,-0.0,0.30183414,0.6732511,0.89043885,-0.74848443,0.48590308,0.8362586999999999,1.5934894,-0.8931468000000001,0.8265574222464567,0.5249491700304885,2.4744645459193118,-1.3238382313826025
