Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
110,1788.0,0.0,2832.0,2832.0,87.0,2832.0,0.8228890000000711,87.0,87.0,0.0,,,,1.0281704447643705,1.044049569525576,4.9501953125,0.20749810338020325,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,26.721052,13.095554,84.18864,8.135496,18.883192,1.3143690000000001,20.468989999999998,13.551360999999998
111,1803.0,0.0,2847.0,2847.0,15.0,2847.0,0.8214040000000717,15.0,15.0,0.0,,,,1.374975902693612,1.4969881488440242,5.486587524414063,0.2431927919387817,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,30.608707,19.992172,73.94781,8.504277,15.302188000000001,4.8059945,19.363459,6.4499984
112,1850.0,0.0,2894.0,2894.0,47.0,2894.0,0.8167510000000736,47.0,47.0,0.0,,,,0.9097460705948912,0.7824668253536337,4.864765644073486,0.1575459986925125,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,27.210646,14.495444,69.85628,6.1710377,12.8470955,6.2269373,20.174034,4.7007008
113,1870.0,0.0,2914.0,2914.0,20.0,2914.0,0.8147710000000744,20.0,20.0,0.0,,,,0.968859980765142,1.338273681339317,6.24095630645752,0.1619415581226349,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,23.526237,12.153958,47.79177,6.906904700000001,20.582136,0.27698624,21.103207,20.186172
114,1900.0,0.0,2944.0,2944.0,30.0,2944.0,0.8118010000000756,30.0,30.0,1.0,,,,1.2591383688408753,1.3089206263283621,4.768576622009277,0.2050638645887375,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,24.702051,13.214846,59.596638,7.215735400000001,17.402765,4.4330034000000005,20.559862,6.2041216
115,1945.0,0.0,2989.0,2989.0,45.0,2989.0,0.8073460000000774,45.0,45.0,0.0,,,,1.8697700920430096,1.7001005397031863,8.013168334960938,0.22677871584892276,0.00025,0.0,0.00025,0.00025,46.04319,21.995882,93.14200600000001,4.1139555,14.346445999999998,9.0795355,21.974863,-0.35803807
116,1954.0,0.0,2998.0,2998.0,9.0,2998.0,0.8064550000000777,9.0,9.0,0.0,,,,1.9550458863377569,2.2059009661693856,6.687746524810791,0.456414520740509,0.00025,0.0,0.00025,0.00025,38.918694,20.313246,72.68339,16.9763,-0.10948926,0.35748237,0.24799311,-0.46697164
117,1992.0,0.0,3036.0,3036.0,38.0,3036.0,0.8026930000000793,38.0,38.0,1.0,,,,1.0384645663403176,1.3359076821379352,6.251266479492188,0.210896760225296,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,28.883608000000002,16.077787,75.48122,5.83281,20.885607,0.6648728,21.48752,19.022991
118,2025.0,0.0,3069.0,3069.0,33.0,3069.0,0.7994260000000806,33.0,33.0,0.0,,,,1.1147508742287755,1.2546295320556482,6.803485870361327,0.2463717758655548,0.00025,0.0,0.00025,0.00025,39.252457,22.6459,107.88416000000001,9.868139999999999,20.114504,4.3142657,25.39651,10.867719000000001
119,2038.0,0.0,3082.0,3082.0,13.0,3082.0,0.7981390000000811,13.0,13.0,0.0,,,,2.166452094912529,2.593344688651831,8.535826683044434,0.29831886291503906,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,48.592133000000004,23.600932999999998,99.24215,11.193258,22.369411,0.05507469,22.424485999999998,22.314337
120,2050.0,0.0,3094.0,3094.0,12.0,3094.0,0.7969510000000816,12.0,12.0,0.0,,,,0.7031820253892378,0.4318490024439409,1.5621237754821775,0.28955313563346863,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,31.958038000000002,14.44217,61.210181999999996,12.644335,21.57461,0.69659805,22.271207999999998,20.878012
121,2082.0,0.0,3126.0,3126.0,32.0,3126.0,0.7937830000000828,32.0,32.0,1.0,,,,1.9565983592502527,2.310764522019476,10.411195755004883,0.1736067682504654,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,44.946415,24.0167,117.13559,12.536399000000001,20.784079000000002,2.081712,22.689802,15.269599
122,2112.0,0.0,3156.0,3156.0,30.0,3156.0,0.790813000000084,30.0,30.0,0.0,,,,1.306494795042893,1.1980529911959124,6.822956562042236,0.40738973021507263,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,41.195879999999995,17.6937,81.59026999999999,7.728387400000001,20.221703,4.272188,22.955553,9.012796
123,2195.0,0.0,3239.0,3239.0,83.0,3239.0,0.7825960000000873,83.0,83.0,1.0,,,,1.5433310555612167,2.00961936292316,9.175734519958496,0.2267922163009644,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,40.544872,24.374392999999998,149.61597,9.903561999999999,24.185753,3.2958907999999996,28.075829,15.818370999999999
124,2243.0,0.0,3287.0,3287.0,48.0,3287.0,0.7778440000000892,48.0,48.0,0.0,,,,1.5610685291442463,2.4842687265543253,16.472023010253903,0.3059070706367493,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,51.863377,26.437796000000002,155.08368000000002,8.812396000000001,23.860214000000003,2.987409,25.86045,10.900339
125,2278.0,0.0,3322.0,3322.0,35.0,3322.0,0.7743790000000906,35.0,35.0,0.0,,,,1.8193788563503936,2.6251369161764044,12.840614318847654,0.21890366077423096,0.00025,0.0,0.00025,0.00025,45.709843,25.005026,102.097115,8.526128,24.194063,1.9354322,26.49799,18.063162
126,2311.0,0.0,3355.0,3355.0,33.0,3355.0,0.7711120000000921,33.0,33.0,0.0,,,,2.070430683903396,2.145902743146406,9.34738063812256,0.22797781229019165,0.00025,0.0,0.00025,0.00025,49.52468,26.268099,102.70557,10.313705,25.463015,0.82220626,26.258953,23.267086
127,2339.0,0.0,3383.0,3383.0,28.0,3383.0,0.7683400000000931,28.0,28.0,0.0,,,,1.5146570514749598,1.5003964220546286,8.134736061096191,0.4132624268531799,0.00025,0.0,0.00025,0.00025,55.701319999999996,23.734821,122.42808000000001,25.871775,20.528028,6.510785,25.771175,5.509222
128,2372.0,0.0,3416.0,3416.0,33.0,3416.0,0.7650730000000944,33.0,33.0,1.0,,,,1.8388800802640617,2.9205849618617123,12.435453414916992,0.20221351087093356,0.00025,0.0,0.00025,0.00025,44.079113,28.363455,142.32703999999998,6.586638499999999,21.746267,6.0919957,25.48201,3.2514286
129,2407.0,0.0,3451.0,3451.0,35.0,3451.0,0.7616080000000958,35.0,35.0,0.0,,,,2.061744064969175,2.776297227492277,12.81186580657959,0.2733147442340851,0.00025,0.0,0.00025,0.00025,62.021664,32.371525,150.24254,15.011604,25.626910000000002,0.64006513,27.016066,24.693758
130,2430.0,0.0,3474.0,3474.0,23.0,3474.0,0.7593310000000967,23.0,23.0,0.0,,,,1.9277241744778373,2.3650769616292013,8.249004364013674,0.16871848702430725,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,55.632419999999996,40.324295,161.02924,7.3757806,20.725573,7.410660000000001,27.264456,6.2768106
131,2462.0,0.0,3506.0,3506.0,32.0,3506.0,0.7561630000000981,32.0,32.0,0.0,,,,2.6635189325578748,4.5071058576422915,22.788190841674805,0.32839447259902954,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,60.801919999999996,43.950497,222.40927000000002,11.960557000000001,24.886204,5.751666,28.285679,5.7764435
132,2494.0,0.0,3538.0,3538.0,32.0,3538.0,0.7529950000000992,32.0,32.0,1.0,,,,3.3097481333440353,6.009764469609733,31.46270179748535,0.41211646795272827,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,67.60687,52.19944,278.62222,16.37414,24.401125,2.3409002,26.822022999999998,18.033924
133,2520.0,0.0,3564.0,3564.0,26.0,3564.0,0.7504210000001003,26.0,26.0,0.0,,,,2.8405599772930143,3.7406891039857584,18.003969192504886,0.21615320444107056,0.00025,0.0,0.00025,0.00025,71.084854,43.960471999999996,196.77046,22.684088,21.765188000000002,9.349982,28.3013,2.9055986000000003
134,2542.0,0.0,3586.0,3586.0,22.0,3586.0,0.7482430000001011,22.0,22.0,0.0,,,,2.470109400295076,3.11604633274802,12.040548324584961,0.2779650688171387,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,54.37947,29.667609999999996,121.79358,20.091917000000002,27.031971000000002,0.7304706,28.143158000000003,25.470234
135,2566.0,0.0,3610.0,3610.0,24.0,3610.0,0.7458670000001021,24.0,24.0,0.0,,,,1.9764167199964109,1.3856018050276249,6.4678449630737305,0.3686555325984955,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,64.732155,36.547813,164.53142,14.403373,21.108313,9.471233,29.396608,0.123517275
136,2596.0,0.0,3640.0,3640.0,30.0,3640.0,0.7428970000001033,30.0,30.0,1.0,,,,3.060121820404612,4.054456746046527,16.35917854309082,0.20284657180309296,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,71.98855,46.835827,209.09423999999999,16.014889,23.178556,8.985567999999999,27.965752000000002,0.86421824
137,2655.0,0.0,3699.0,3699.0,59.0,3699.0,0.7370560000001056,59.0,59.0,0.0,,,,1.9681767168743856,2.8373029058154033,17.03604507446289,0.1732105314731598,0.00025,0.0,0.00025,0.00025,66.09384,39.767975,225.12817,9.341722,27.763214,2.1305637,30.840491999999998,19.624537
138,2665.0,0.0,3709.0,3709.0,10.0,3709.0,0.7360660000001059,10.0,10.0,0.0,,,,1.2730932533740995,1.5524011555759432,5.62876033782959,0.4482709467411041,0.00025,0.0,0.00025,0.00025,38.585777,27.087463,110.79035,12.092010499999999,,,,
139,2680.0,0.0,3724.0,3724.0,15.0,3724.0,0.7345810000001066,15.0,15.0,0.0,,,,1.6969714994941438,2.072171343367548,6.9453067779541025,0.18758416175842285,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,53.094997,50.502734999999994,167.61372,11.905708,16.439323,8.904108,27.751123,2.4732456000000003
140,2696.0,0.0,3740.0,3740.0,16.0,3740.0,0.7329970000001073,16.0,16.0,0.0,,,,1.6451175093650818,2.2925571982453823,9.50843906402588,0.2998780906200409,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,49.72542,20.662859,86.00971,26.443671999999996,26.24057,3.5680192,28.486082,17.104862
141,2717.0,0.0,3761.0,3761.0,21.0,3761.0,0.7309180000001081,21.0,21.0,0.0,,,,2.0810124456882475,1.3905075370914857,6.078049659729004,0.6985635757446289,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,79.82656999999999,31.316622,134.34631000000002,31.561312,23.814459,8.587358,30.137265999999997,4.8149489999999995
142,2729.0,0.0,3773.0,3773.0,12.0,3773.0,0.7297300000001086,12.0,12.0,0.0,,,,1.015457058494741,0.4007879385946175,2.0297765731811523,0.4463275372982025,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,46.24556,18.65557,88.297386,17.21623,12.927528,4.3673589999999995,17.294888,8.560169
143,2763.0,0.0,3807.0,3807.0,34.0,3807.0,0.7263640000001099,34.0,34.0,0.0,,,,0.9823383156097296,1.0328649969217785,5.672574996948242,0.22501850128173828,0.00025,0.0,0.00025,0.00025,40.760933,20.856586,101.13011,10.333839,24.97448,8.218764,30.146309999999996,1.3666797
144,2778.0,0.0,3822.0,3822.0,15.0,3822.0,0.7248790000001105,15.0,15.0,0.0,,,,1.468781198774065,1.953275332545132,8.450802803039549,0.2837328314781189,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,47.202740000000006,25.334210000000002,115.96598999999999,17.259283,22.465002,7.429247,28.883442,5.214018
145,2793.0,0.0,3837.0,3837.0,15.0,3837.0,0.7233940000001111,15.0,15.0,0.0,,,,2.091018725718771,2.358951474794862,8.225141525268555,0.1273936629295349,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,70.87621,53.267277,192.23314,11.681852000000001,25.885057,8.763442,30.047588,2.074991
146,2821.0,0.0,3865.0,3865.0,28.0,3865.0,0.7206220000001122,28.0,28.0,0.0,,,,1.3289156004234597,0.8372451533081318,3.548326015472412,0.218031644821167,0.00025,0.0,0.00025,0.00025,65.73099,27.214859000000004,113.64993,17.796806,29.02689,3.4884915000000003,33.39895,22.866928
147,2845.0,0.0,3889.0,3889.0,24.0,3889.0,0.7182460000001132,24.0,24.0,0.0,,,,1.9453921266224072,1.6015671664281788,6.680398941040039,0.2553946375846863,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,91.47919499999999,65.145676,275.86722000000003,18.322605,25.946772,8.474542,31.683777000000003,1.1779995
148,2885.0,0.0,3929.0,3929.0,40.0,3929.0,0.7142860000001148,40.0,40.0,1.0,,,,2.56650056823706,3.6321792629536223,18.973493576049805,0.4239901304244995,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,81.02853,41.998047,210.63828999999998,26.476427,28.698887,6.639032,32.57072,5.870499
149,2912.0,0.0,3956.0,3956.0,27.0,3956.0,0.7116130000001158,27.0,27.0,0.0,,,,2.914444594429089,2.979796842086256,13.833099365234375,0.409876674413681,0.00025,0.0,0.00025,0.00025,94.86854,36.535503000000006,162.28908,40.472923,26.985489,5.343903,31.697159000000003,13.986120000000001
150,2932.0,0.0,3976.0,3976.0,20.0,3976.0,0.7096330000001166,20.0,20.0,0.0,,,,3.3782241720902286,4.629450066370138,20.177461624145508,0.6962282061576843,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,94.487495,43.840687,166.02598999999998,35.719646000000004,31.102390000000003,0.5538735,31.684867999999998,30.539902
151,2967.0,0.0,4011.0,4011.0,35.0,4011.0,0.7061680000001179,35.0,35.0,0.0,,,,3.3956442659392074,5.696912744060715,25.71502113342285,0.2710665464401245,0.00025,0.0,0.00025,0.00025,76.67959599999999,43.577824,210.9656,22.008879,29.258846000000002,7.973522999999999,33.282978,-0.7919822
152,2979.0,0.0,4023.0,4023.0,12.0,4023.0,0.7049800000001185,12.0,12.0,0.0,,,,3.1032648073001337,5.374366737418081,19.94268798828125,0.10747714340686798,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,67.716484,26.511513,126.287056,29.207226000000002,27.276853999999997,7.5856423,31.990599,11.311069
153,2999.0,0.0,4043.0,4043.0,20.0,4043.0,0.7030000000001193,20.0,20.0,1.0,,,,2.0330486642686942,4.5154294132153066,21.0675106048584,0.2416756749153137,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,48.263946999999995,35.512062,172.33221,9.242245,24.955957,9.460173,32.142406,1.9902567999999998
154,3018.0,0.0,4062.0,4062.0,19.0,4062.0,0.7011190000001201,19.0,19.0,0.0,,,,3.7322784066200256,4.522086329211938,15.040416717529295,0.6373041868209839,0.00025,0.0,0.00025,0.00025,103.44988000000001,57.37064399999999,257.09735,27.74625,24.8572,12.998498,33.541435,-3.4288519999999996
155,3037.0,0.0,4081.0,4081.0,19.0,4081.0,0.6992380000001208,19.0,19.0,0.0,,,,3.838357773092058,5.875861126684284,26.194721221923828,0.603614866733551,0.00025,0.0,0.00025,0.00025,119.42197,66.85585,233.02577000000002,16.763302,22.225235,6.9084826,29.914398,14.2080345
156,3061.0,0.0,4105.0,4105.0,24.0,4105.0,0.6968620000001218,24.0,24.0,1.0,,,,3.821967676929805,4.563864816661484,18.132619857788086,0.6056563258171082,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,108.11442,85.69009399999999,370.24612,20.84713,23.75385,12.461083,33.342796,2.5545492000000003
157,3107.0,0.0,4151.0,4151.0,46.0,4151.0,0.6923080000001236,46.0,46.0,0.0,,,,3.022651921378241,4.255391028212351,19.519933700561523,0.251116156578064,0.00025,0.0,0.00025,0.00025,82.231026,49.882507000000004,226.68977,20.506845000000002,29.285765,10.248709,35.33191,-1.3483
158,3188.0,0.0,4232.0,4232.0,81.0,4232.0,0.6842890000001268,81.0,81.0,1.0,,,,2.7353008322417742,4.425916390035145,24.80690193176269,0.20688369870185846,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,78.678505,56.13831,232.53407,15.073547,26.801190999999996,4.268292400000001,33.627277,15.898912
159,3230.0,0.0,4274.0,4274.0,42.0,4274.0,0.6801310000001285,42.0,42.0,0.0,,,,4.267257715143809,5.497465541046121,23.15603446960449,0.27243322134017944,0.00025,0.0,0.00025,0.00025,116.91958600000001,80.39914,436.8709,27.880990999999998,32.97505,4.288476999999999,36.99006,19.508709
160,3245.0,0.0,4289.0,4289.0,15.0,4289.0,0.6786460000001291,15.0,15.0,0.0,,,,1.700063054050718,2.0129934405911327,8.810032844543457,0.4721221923828125,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,74.16077,39.073696000000005,165.1094,12.54648,26.136969,13.974739999999999,34.923004,-1.9720955000000002
161,3262.0,0.0,4306.0,4306.0,17.0,4306.0,0.6769630000001298,17.0,17.0,1.0,,,,7.087580315768719,9.953884545291768,28.21438789367676,0.8872963190078735,0.00025,0.0,0.00025,0.00025,99.10396999999999,65.56419,239.54398999999998,40.160645,32.652782,0.8387146999999999,33.886720000000004,31.154921999999996
162,3385.0,0.0,4429.0,4429.0,123.0,4429.0,0.6647860000001347,123.0,123.0,1.0,,,,2.924210863768077,4.156512205285326,21.17130470275879,0.19013532996177676,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,92.24515,61.219531999999994,306.9389,21.129892,34.984043,7.7967566999999995,41.4351,-5.994583
163,3574.0,0.0,4618.0,4618.0,189.0,4618.0,0.6460750000001422,189.0,189.0,1.0,,,,4.178282119016698,6.506585143149698,42.90898132324219,0.2367201745510101,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,121.5471,79.74802,585.96075,12.617783,34.675404,6.1511059999999995,40.644496999999994,-2.4436877
164,3611.0,0.0,4655.0,4655.0,37.0,4655.0,0.6424120000001436,37.0,37.0,0.0,,,,2.7320419400930405,3.2625177370357883,19.051490783691406,0.5067350864410399,0.00025,0.0,0.00025,0.00025,106.614296,72.44234,418.78925,21.812675,35.787262,3.0149324,38.271595,24.392567
165,3622.0,0.0,4666.0,4666.0,11.0,4666.0,0.6413230000001441,11.0,11.0,0.0,,,,6.131472647190094,9.65202560563183,32.85848617553711,1.1527982950210571,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,137.34364,79.309425,316.96494,61.795033,21.947214000000002,12.630139,36.60651,4.866083000000001
166,3638.0,0.0,4682.0,4682.0,16.0,4682.0,0.6397390000001447,16.0,16.0,1.0,,,,4.112154070536295,4.564430923479222,14.810273170471193,0.4387319087982178,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,133.81273000000002,78.222466,274.9945,26.462606,21.06024,11.543855,37.967921999999994,7.257734299999999
167,3702.0,0.0,4746.0,4746.0,64.0,4746.0,0.6334030000001473,64.0,64.0,0.0,,,,7.061863582285624,9.834863695868897,43.69474411010742,0.3380647897720337,0.00025,0.0,0.00025,0.00025,150.36465,79.5188,351.91385,20.323164000000002,37.872467,0.49053636,39.32884,36.69603
168,3745.0,0.0,4789.0,4789.0,43.0,4789.0,0.629146000000149,43.0,43.0,0.0,,,,4.696641892194748,5.603676750881871,24.568552017211914,0.7709754705429077,0.00025,0.0,0.00025,0.00025,126.81905,76.26913499999999,321.49057,45.36978,34.686108000000004,10.222799,40.375336,2.4332217999999997
169,3787.0,0.0,4831.0,4831.0,42.0,4831.0,0.6249880000001506,42.0,42.0,1.0,,,,2.7822253456929835,3.7376351254455034,22.107391357421875,0.4396204352378845,0.00025,0.0,0.00025,0.00025,106.30023,86.80524,516.6595,15.404000000000002,37.428543,6.271726,42.666527,18.69918
170,3931.0,0.0,4975.0,4975.0,144.0,4975.0,0.6107320000001564,144.0,144.0,0.0,,,,3.3038786591349782,5.559641584200183,39.40084457397461,0.3400205969810486,0.00025,0.0,0.00025,0.00025,118.28168500000001,78.956406,391.91095,18.416655,35.525909999999996,7.2700130000000005,41.73496,13.393984
171,4048.0,0.0,5092.0,5092.0,117.0,5092.0,0.599149000000161,117.0,117.0,0.0,,,,3.870618643174912,5.239278356489356,39.7880859375,0.3030622601509094,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,144.95456000000001,94.04771,470.3561,22.339417,42.26753,4.7130885000000005,49.597256,14.393563
172,4073.0,0.0,5117.0,5117.0,25.0,5117.0,0.596674000000162,25.0,25.0,1.0,,,,2.303546742846569,2.747404339135645,13.656020164489744,0.2581733465194702,0.00025,0.0,0.00025,0.00025,137.0259,99.350426,417.56995,31.609156,38.51106,10.468683,44.68875,8.995855
173,4273.0,0.0,5317.0,5317.0,200.0,5317.0,0.57687400000017,200.0,200.0,1.0,,,,4.541992810952603,8.318775372541554,49.24053573608398,0.2266078889369965,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,142.60773999999998,92.2783,493.4333,20.154633,44.39774,3.7864535000000004,53.074642000000004,26.754790999999997
174,4358.0,0.0,5402.0,5402.0,85.0,5402.0,0.5684590000001734,85.0,85.0,0.0,,,,4.285531394183637,9.13988027843692,61.452369689941406,0.3145260512828827,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,137.35611,92.47908000000001,559.2366,33.71917,46.430183,7.103972,60.894397999999995,24.8971
175,4375.0,0.0,5419.0,5419.0,17.0,5419.0,0.5667760000001739,17.0,17.0,0.0,,,,6.787595655769111,10.865864293516447,38.70281982421875,0.4718400835990906,0.00025,0.0,0.00025,0.00025,165.89536,112.057556,456.47,53.24969,35.857628000000005,17.513723000000002,46.309044,-1.2161472
176,4389.0,0.0,5433.0,5433.0,14.0,5433.0,0.5653900000001746,14.0,14.0,1.0,,,,3.6635484970532928,4.721870996736686,18.240264892578125,0.8240376114845276,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,151.59169,101.99971,433.6189,48.03944,38.44107,15.642354000000001,46.814644,-1.7845006
177,4426.0,0.0,5470.0,5470.0,37.0,5470.0,0.5617270000001761,37.0,37.0,0.0,,,,3.1456497626172166,6.432130399590492,34.94391632080078,0.33652031421661377,0.00025,0.0,0.00025,0.00025,125.88171399999999,116.1289,565.13635,14.438326000000002,41.899646999999995,9.599523,49.31338,10.364974
178,4447.0,0.0,5491.0,5491.0,21.0,5491.0,0.5596480000001769,21.0,21.0,0.0,,,,4.667907774448395,8.696657863170326,42.05013275146485,0.6944838762283325,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,148.2742,86.35259,420.59076,44.144040000000004,38.534306,14.951324,48.148590000000006,0.5968609
179,4465.0,0.0,5509.0,5509.0,18.0,5509.0,0.5578660000001776,18.0,18.0,0.0,,,,3.6924713955206023,4.427199659950297,15.813797950744627,0.3761615753173828,0.00025,0.0,0.00025,0.00025,140.86902,91.13715,385.01122999999995,43.01146,42.25718,14.194853,48.551373,-1.9131006999999998
180,4486.0,0.0,5530.0,5530.0,21.0,5530.0,0.5557870000001784,21.0,21.0,0.0,,,,5.443352183699608,9.570937664767039,43.50799179077149,0.4155030846595764,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,174.3851,136.97862,561.2262,46.073044,44.13713,5.0870333,46.996437,30.908436
181,4511.0,0.0,5555.0,5555.0,25.0,5555.0,0.5533120000001794,25.0,25.0,0.0,,,,9.443055719137194,18.02929335357991,77.20877075195312,0.6681634187698364,0.00025,0.0,0.00025,0.00025,188.89323000000002,119.29188500000001,593.8832,36.160652,42.44617,10.375228,48.77297,2.2077807999999997
182,4523.0,0.0,5567.0,5567.0,12.0,5567.0,0.5521240000001799,12.0,12.0,0.0,,,,11.863161997361615,14.4645326857185,48.72209167480469,2.7784245014190674,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,312.25436,188.19228999999999,667.1968400000001,91.438484,31.103745,14.847863,45.24667,-0.6579943
183,4535.0,0.0,5579.0,5579.0,12.0,5579.0,0.5509360000001804,12.0,12.0,0.0,,,,12.272669846361337,16.71821939183711,56.35008239746094,1.6263011693954468,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,234.24516,153.43803,659.4289,88.0596,23.387165,14.267514000000002,42.07595,2.929924
184,4556.0,0.0,5600.0,5600.0,21.0,5600.0,0.5488570000001812,21.0,21.0,0.0,,,,7.741654357314109,9.737900566430786,39.67753982543945,0.594984233379364,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,221.26245,147.29677,654.20154,46.102726000000004,37.26147,14.6336775,47.698284,1.8915734
185,4571.0,0.0,5615.0,5615.0,15.0,5615.0,0.5473720000001818,15.0,15.0,0.0,,,,4.209602228232792,4.630322152798311,19.79533195495605,1.0872600078582764,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,168.61964,107.10331000000001,484.81247,51.163579999999996,33.640446000000004,17.54542,48.26747,4.1415596
