Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
28,0.0,1.0,5.0,1.0,5.0,182.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
29,0.0,1.0,5.0,1.0,5.0,187.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1480149401,0.06896102301892251,0.2450497505,0.05,,,,,,,,,,,,,,,,,,,,
30,0.0,1.0,4.0,1.0,4.0,191.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.1237562375,0.054791469323191344,0.19701995,0.05,,,,,,,,,,,,,,,,,,,,
31,0.0,1.0,8.0,1.0,8.0,199.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2198279677275562,0.11007233160822624,0.38627652786039945,0.05,,,,,,,,,,,,,,,,,,,,
32,0.0,1.0,8.0,1.0,8.0,207.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2198279677275562,0.11007233160822624,0.38627652786039945,0.05,,,,,,,,,,,,,,,,,,,,
33,0.0,1.0,18.0,1.0,18.0,225.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.44912843987740936,0.23722760004486,0.8274311927495618,0.05,,,,,,,,,,,,,,,,,,,,
34,0.0,1.0,13.0,1.0,13.0,238.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.3363774141914733,0.17534929825633458,0.6123948850051599,0.05,,,,,,,,,,,,,,,,,,,,
35,0.0,1.0,13.0,1.0,13.0,251.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.3363774141914733,0.17534929825633458,0.6123948850051599,0.05,,,,,,,,,,,,,,,,,,,,
36,0.0,1.0,9.0,1.0,9.0,260.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.2434486116002494,0.12342278391615898,0.4324137625817954,0.05,,,,,,,,,,,,,,,,,,,,
37,0.0,1.0,3.0,1.0,3.0,263.0,0.1,,,0.0,,,,,,,,,,,,,,,,0.099335,0.040214667100449804,0.148505,0.05,,,,,,,,,,,,,,,,,,,,
