Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Returns Mean/Mean,Returns Mean/Stdev,Returns Mean/Max,Returns Mean/Min,Returns Variance/Mean,Returns Variance/Stdev,Returns Variance/Max,Returns Variance/Min
108,59.0,0.0,16.0,1.0,16.0,2304.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.6928219,0.0001250182,0.69300926,0.69258225,,,,,,,,
109,60.0,0.0,31.0,1.0,31.0,2335.0,0.0,0.15500000000000005,31.0,0.0,,,,,,,,,,,,,,,,0.07254892896428006,0.03839361485936839,0.13384831517280116,0.005,0.69237006,0.0007905531699999999,0.6931236,0.6897911999999999,,,,,,,,
110,61.0,0.0,25.0,1.0,25.0,2360.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,,,,,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.69230515,0.0009383869999999999,0.6931469,0.68961596,,,,,,,,
111,62.0,0.0,29.0,1.0,29.0,2389.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,,,,,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.69238657,0.0010236823,0.6931467,0.6885406999999999,,,,,,,,
112,63.0,0.0,23.0,1.0,23.0,2412.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,,,,,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.6920106,0.0010925119,0.6931468000000001,0.6890222,,,,,,,,
113,64.0,0.0,20.0,1.0,20.0,2432.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.69273376,0.00026618264,0.69314647,0.6918614000000001,,,,,,,,
114,65.0,0.0,16.0,1.0,16.0,2448.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.6899066999999999,0.004244222,0.6930156999999999,0.6779771,,,,,,,,
115,66.0,0.0,50.0,1.0,50.0,2498.0,0.0,0.2500000000000001,50.0,0.0,,,,,,,,,,,,,,,,0.10895600646616126,0.05659605367413825,0.19749696643123169,0.005,0.6927932,0.0002165861,0.6931468000000001,0.69217646,,,,,,,,
116,67.0,0.0,26.0,1.0,26.0,2524.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.6912403,0.002708908,0.69314617,0.6811049,,,,,,,,
117,68.0,0.0,23.0,1.0,23.0,2547.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,,,,,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.69194925,0.001182948,0.6931466,0.6886939999999999,,,,,,,,
118,69.0,0.0,70.0,1.0,70.0,2617.0,0.0,0.3500000000000002,70.0,0.0,,,,,,,,,,,,,,,,0.14277876643157514,0.07224388171853166,0.25258067019989633,0.005,0.6920691,0.0026573935,0.6931463999999999,0.6757399000000001,,,,,,,,
119,70.0,0.0,29.0,1.0,29.0,2646.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,,,,,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.6927364,0.00046855415,0.6931469,0.6915232,,,,,,,,
120,71.0,0.0,60.0,1.0,60.0,2706.0,0.0,0.30000000000000016,60.0,0.0,,,,,,,,,,,,,,,,0.12640422997237818,0.06482939313587711,0.22642167880461925,0.005,0.6923083999999999,0.0015792724,0.6931467,0.68298244,,,,,,,,
121,72.0,0.0,22.0,1.0,22.0,2728.0,0.0,0.11000000000000004,22.0,0.0,,,,,,,,,,,,,,,,0.05366882646285343,0.02844734535364565,0.09918470523047698,0.005,0.6897436,0.004157172,0.6931435,0.6792486,,,,,,,,
122,73.0,0.0,11.0,1.0,11.0,2739.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,,,,,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.68981963,0.00258583,0.6930984,0.6849078000000001,,,,,,,,
123,74.0,0.0,17.0,1.0,17.0,2756.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,,,,,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.68901265,0.0032197637,0.69307446,0.6820914,,,,,,,,
124,75.0,0.0,44.0,1.0,44.0,2800.0,0.0,0.2200000000000001,44.0,0.0,,,,,,,,,,,,,,,,0.09793805234530817,0.051228969118242235,0.17869419895764074,0.005,0.69126683,0.0019477577999999999,0.6931468000000001,0.6858869000000001,,,,,,,,
125,76.0,0.0,24.0,1.0,24.0,2824.0,0.0,0.12000000000000005,24.0,0.0,,,,,,,,,,,,,,,,0.0579611654148891,0.03073772567723838,0.10716092959639052,0.005,0.69168407,0.0017595828,0.69314224,0.68596816,,,,,,,,
126,77.0,0.0,14.0,1.0,14.0,2838.0,0.0,0.06999999999999999,14.0,0.0,,,,,,,,,,,,,,,,0.035922695147459015,0.01879852463102244,0.06562709361551085,0.005,0.6899751999999999,0.0028243820000000003,0.69301087,0.6842388,,,,,,,,
127,78.0,0.0,17.0,1.0,17.0,2855.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,,,,,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6891408,0.0035465825,0.692978,0.6810241,,,,,,,,
128,79.0,0.0,13.0,1.0,13.0,2868.0,0.0,0.06499999999999999,13.0,0.0,,,,,,,,,,,,,,,,0.033637741419147334,0.017534929825633462,0.06123948850051601,0.005,0.6889468000000001,0.0026758525,0.6929935,0.6846453,,,,,,,,
129,80.0,0.0,15.0,1.0,15.0,2883.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,,,,,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.69006985,0.0018256451000000001,0.69300735,0.68650293,,,,,,,,
130,81.0,0.0,28.0,1.0,28.0,2911.0,0.0,0.14000000000000004,28.0,0.0,,,,,,,,,,,,,,,,0.06637873987785067,0.035179766690898784,0.12264035639818364,0.005,0.6912041,0.002010775,0.69313645,0.68464947,,,,,,,,
131,82.0,0.0,39.0,1.0,39.0,2950.0,0.0,0.1950000000000001,39.0,0.0,,,,,,,,,,,,,,,,0.08842533149959039,0.04649470368874317,0.1621354754698583,0.005,0.6905222,0.0031010079999999997,0.6931151999999999,0.68019843,,,,,,,,
132,83.0,0.0,25.0,1.0,25.0,2975.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,,,,,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.69146836,0.0014426045,0.69313675,0.68807805,,,,,,,,
133,84.0,0.0,20.0,1.0,20.0,2995.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.6887986,0.0028893065,0.69310945,0.6813406,,,,,,,,
134,85.0,0.0,33.0,1.0,33.0,3028.0,0.0,0.16500000000000006,33.0,0.0,,,,,,,,,,,,,,,,0.07659579889741265,0.040481812190667515,0.1411347337008624,0.005,0.68984056,0.0037538619,0.6930930999999999,0.6789821,,,,,,,,
135,86.0,0.0,12.0,1.0,12.0,3040.0,0.0,0.05999999999999999,12.0,0.0,,,,,,,,,,,,,,,,0.03133759582903328,0.016257855673222694,0.056807564141935364,0.005,0.68454075,0.007625693,0.6928248,0.6720676,,,,,,,,
136,87.0,0.0,20.0,1.0,20.0,3060.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.6870173,0.004255654,0.692971,0.6784669,,,,,,,,
137,88.0,0.0,12.0,1.0,12.0,3072.0,0.0,0.05999999999999999,12.0,0.0,,,,,,,,,,,,,,,,0.03133759582903328,0.016257855673222694,0.056807564141935364,0.005,0.6856846,0.0048701754,0.6927806,0.67829484,,,,,,,,
138,89.0,0.0,20.0,1.0,20.0,3092.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.68800795,0.0030160607,0.6929429,0.6831105,,,,,,,,
139,90.0,0.0,22.0,1.0,22.0,3114.0,0.0,0.11000000000000004,22.0,0.0,,,,,,,,,,,,,,,,0.05366882646285343,0.02844734535364565,0.09918470523047698,0.005,0.68960935,0.0032500529999999997,0.69313115,0.6821244000000001,,,,,,,,
140,91.0,0.0,30.0,1.0,30.0,3144.0,0.0,0.15000000000000005,30.0,0.0,,,,,,,,,,,,,,,,0.0705056160906627,0.037333314410647925,0.13014981330585976,0.005,0.6885842,0.0046958853,0.6930119,0.67543465,,,,,,,,
141,92.0,0.0,41.0,1.0,41.0,3185.0,0.0,0.2050000000000001,41.0,0.0,,,,,,,,,,,,,,,,0.09226734216359007,0.0484177934547469,0.1688589795080081,0.005,0.69035774,0.002941995,0.6931465,0.68105406,,,,,,,,
142,93.0,0.0,26.0,1.0,26.0,3211.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.68633586,0.0066378159999999995,0.6930405,0.66351974,,,,,,,,
143,94.0,0.0,30.0,1.0,30.0,3241.0,0.0,0.15000000000000005,30.0,0.0,,,,,,,,,,,,,,,,0.0705056160906627,0.037333314410647925,0.13014981330585976,0.005,0.6858892,0.008032902,0.69312274,0.66521573,,,,,,,,
144,95.0,0.0,11.0,1.0,11.0,3252.0,0.0,0.054999999999999986,11.0,0.0,,,,,,,,,,,,,,,,0.029022144164224006,0.014966996075313928,0.052330872870641774,0.005,0.6826128,0.006053789499999999,0.6927023,0.6713336999999999,,,,,,,,
145,96.0,0.0,19.0,1.0,19.0,3271.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6836268,0.009291866999999999,0.69309986,0.66187984,,,,,,,,
146,97.0,0.0,12.0,1.0,12.0,3283.0,0.0,0.05999999999999999,12.0,0.0,,,,,,,,,,,,,,,,0.03133759582903328,0.016257855673222694,0.056807564141935364,0.005,0.68066174,0.00714626,0.6929765,0.66963613,,,,,,,,
147,98.0,0.0,31.0,1.0,31.0,3314.0,0.0,0.15500000000000005,31.0,0.0,,,,,,,,,,,,,,,,0.07254892896428006,0.03839361485936839,0.13384831517280116,0.005,0.690616,0.0036530140000000004,0.69314665,0.67940366,,,,,,,,
148,99.0,0.0,58.0,1.0,58.0,3372.0,0.0,0.2900000000000001,58.0,0.0,,,,,,,,,,,,,,,,0.1230029975537804,0.06325076120633473,0.22086693072606797,0.005,0.68857324,0.00489003,0.6931356,0.6730491,,,,,,,,
149,100.0,0.0,19.0,1.0,19.0,3391.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6823315999999999,0.006855691,0.6928433,0.6709689999999999,,,,,,,,
150,101.0,0.0,33.0,1.0,33.0,3424.0,0.0,0.16500000000000006,33.0,0.0,,,,,,,,,,,,,,,,0.07659579889741265,0.040481812190667515,0.1411347337008624,0.005,0.6904268,0.002678003,0.6929666,0.6829678000000001,,,,,,,,
151,102.0,0.0,23.0,1.0,23.0,3447.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,,,,,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.6867299,0.005262980699999999,0.6928201,0.67237496,,,,,,,,
152,103.0,0.0,15.0,1.0,15.0,3462.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,,,,,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.6863486,0.007351735999999999,0.6931447,0.6702336999999999,,,,,,,,
153,104.0,0.0,26.0,1.0,26.0,3488.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.6835601,0.012967853,0.69274783,0.6482365,,,,,,,,
154,105.0,0.0,37.0,1.0,37.0,3525.0,0.0,0.18500000000000008,37.0,0.0,,,,,,,,,,,,,,,,0.08453323650052327,0.04453153900608736,0.15527545706546098,0.005,0.68513125,0.010834999,0.6931461,0.65308344,,,,,,,,
155,106.0,0.0,27.0,1.0,27.0,3552.0,0.0,0.13500000000000004,27.0,0.0,,,,,,,,,,,,,,,,0.06429497630302354,0.0340862968900576,0.11882864282644813,0.005,0.68445665,0.0077724857,0.69314015,0.663151,,,,,,,,
156,107.0,0.0,28.0,1.0,28.0,3580.0,0.0,0.14000000000000004,28.0,0.0,,,,,,,,,,,,,,,,0.06637873987785067,0.035179766690898784,0.12264035639818364,0.005,0.68415415,0.0068473048,0.69312406,0.6672130000000001,,,,,,,,
157,108.0,0.0,25.0,1.0,25.0,3605.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,,,,,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.6883953,0.00562738,0.6931454,0.6722060999999999,,,,,,,,
158,109.0,0.0,24.0,1.0,24.0,3629.0,0.0,0.12000000000000005,24.0,0.0,,,,,,,,,,,,,,,,0.0579611654148891,0.03073772567723838,0.10716092959639052,0.005,0.6813425999999999,0.01164779,0.6931163,0.6446105999999999,,,,,,,,
159,110.0,0.0,103.0,1.0,103.0,3732.0,0.0,0.5150000000000003,103.0,0.0,,,,,,,,,,,,,,,,0.19010155658156436,0.0917928145009726,0.32241959264746345,0.005,0.6900559,0.0041951407,0.6931466,0.67286974,,,,,,,,
160,111.0,0.0,24.0,1.0,24.0,3756.0,0.0,0.12000000000000005,24.0,0.0,,,,,,,,,,,,,,,,0.0579611654148891,0.03073772567723838,0.10716092959639052,0.005,0.69014066,0.00323039,0.69314474,0.68308043,,,,,,,,
161,112.0,0.0,42.0,1.0,42.0,3798.0,0.0,0.2100000000000001,42.0,0.0,,,,,,,,,,,,,,,,0.09416979567666954,0.049364551774152096,0.17217038971292806,0.005,0.67700785,0.025459414,0.69312936,0.5791645000000001,,,,,,,,
162,113.0,0.0,17.0,1.0,17.0,3815.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,,,,,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6835512,0.012944848,0.69312227,0.6455049,,,,,,,,
163,114.0,0.0,30.0,1.0,30.0,3845.0,0.0,0.15000000000000005,30.0,0.0,,,,,,,,,,,,,,,,0.0705056160906627,0.037333314410647925,0.13014981330585976,0.005,0.6870576999999999,0.0072408984,0.6928324,0.6603185,,,,,,,,
164,115.0,0.0,30.0,1.0,30.0,3875.0,0.0,0.15000000000000005,30.0,0.0,,,,,,,,,,,,,,,,0.0705056160906627,0.037333314410647925,0.13014981330585976,0.005,0.68919104,0.0056298827,0.6931199,0.6683494000000001,,,,,,,,
165,116.0,0.0,27.0,1.0,27.0,3902.0,0.0,0.13500000000000004,27.0,0.0,,,,,,,,,,,,,,,,0.06429497630302354,0.0340862968900576,0.11882864282644813,0.005,0.6859864,0.007958751,0.6931457,0.65879905,,,,,,,,
166,117.0,0.0,38.0,1.0,38.0,3940.0,0.0,0.19000000000000009,38.0,0.0,,,,,,,,,,,,,,,,0.08648559086879386,0.045518179563016486,0.15872270249480636,0.005,0.6757595000000001,0.020749487,0.6931406,0.61161184,,,,,,,,
167,118.0,0.0,17.0,1.0,17.0,3957.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,,,,,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6808310000000001,0.01247171,0.6925774,0.6496353,,,,,,,,
168,119.0,0.0,26.0,1.0,26.0,3983.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.6826443,0.011648678,0.693141,0.6438268,,,,,,,,
169,120.0,0.0,32.0,1.0,32.0,4015.0,0.0,0.16000000000000006,32.0,0.0,,,,,,,,,,,,,,,,0.07457895718480484,0.039443078440873545,0.13750983202107314,0.005,0.68212104,0.009521930999999999,0.6929044,0.6591523,,,,,,,,
170,121.0,0.0,19.0,1.0,19.0,4034.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.67364,0.020083066,0.6921616999999999,0.6219335,,,,,,,,
171,122.0,0.0,22.0,1.0,22.0,4056.0,0.0,0.11000000000000004,22.0,0.0,,,,,,,,,,,,,,,,0.05366882646285343,0.02844734535364565,0.09918470523047698,0.005,0.68565875,0.01257705,0.6931393,0.6419929,,,,,,,,
172,123.0,0.0,15.0,1.0,15.0,4071.0,0.0,0.075,15.0,0.0,,,,,,,,,,,,,,,,0.03819257031625213,0.02004889587224851,0.06997082267935574,0.005,0.68087214,0.008770566,0.69224375,0.66143334,,,,,,,,
173,124.0,0.0,23.0,1.0,23.0,4094.0,0.0,0.11500000000000005,23.0,0.0,,,,,,,,,,,,,,,,0.055822045233084684,0.02959841778336178,0.10319285817817224,0.005,0.68516546,0.0076280492000000005,0.6931356,0.6631626,,,,,,,,
174,125.0,0.0,29.0,1.0,29.0,4123.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,,,,,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.67363095,0.020354128,0.6931265999999999,0.60538054,,,,,,,,
175,126.0,0.0,53.0,1.0,53.0,4176.0,0.0,0.2650000000000001,53.0,0.0,,,,,,,,,,,,,,,,0.1143079378472734,0.059156793515964874,0.20648160903125765,0.005,0.6797396,0.01882153,0.69314027,0.6130423,,,,,,,,
176,127.0,0.0,19.0,1.0,19.0,4195.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.66510504,0.02759388,0.6926521,0.59671897,,,,,,,,
177,128.0,0.0,19.0,1.0,19.0,4214.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6743679,0.012306441000000001,0.6923679,0.64609015,,,,,,,,
178,129.0,0.0,9.0,1.0,9.0,4223.0,0.0,0.045,9.0,0.0,,,,,,,,,,,,,,,,0.024344861160024947,0.0123422783916159,0.04324137625817955,0.005,0.66280276,0.025404352999999998,0.69247866,0.61993384,,,,,,,,
179,130.0,0.0,24.0,1.0,24.0,4247.0,0.0,0.12000000000000005,24.0,0.0,,,,,,,,,,,,,,,,0.0579611654148891,0.03073772567723838,0.10716092959639052,0.005,0.6853704,0.008858392,0.6929698000000001,0.6622415,,,,,,,,
180,131.0,0.0,13.0,1.0,13.0,4260.0,0.0,0.06499999999999999,13.0,0.0,,,,,,,,,,,,,,,,0.033637741419147334,0.017534929825633462,0.06123948850051601,0.005,0.66925997,0.017223213,0.6930071999999999,0.62949634,,,,,,,,
181,132.0,0.0,50.0,1.0,50.0,4310.0,0.0,0.2500000000000001,50.0,0.0,,,,,,,,,,,,,,,,0.10895600646616126,0.05659605367413825,0.19749696643123169,0.005,0.68496406,0.008993306999999999,0.69314057,0.65233797,,,,,,,,
182,133.0,0.0,34.0,1.0,34.0,4344.0,0.0,0.17000000000000007,34.0,0.0,,,,,,,,,,,,,,,,0.07859955146995502,0.041509921651436785,0.1447233863638538,0.005,0.6751292,0.01747549,0.6931466,0.62963307,,,,,,,,
183,134.0,0.0,18.0,1.0,18.0,4362.0,0.0,0.09000000000000001,18.0,0.0,,,,,,,,,,,,,,,,0.04491284398774094,0.023722760004486008,0.0827431192749562,0.005,0.6873577,0.005218998,0.69300103,0.67309976,,,,,,,,
184,135.0,0.0,66.0,1.0,66.0,4428.0,0.0,0.3300000000000002,66.0,0.0,,,,,,,,,,,,,,,,0.13635283806785273,0.06937138999568188,0.24243144128809815,0.005,0.6813579000000001,0.013562148999999999,0.6931468000000001,0.6315786,,,,,,,,
185,136.0,0.0,19.0,1.0,19.0,4447.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.67848307,0.012021793000000001,0.69227725,0.6482641,,,,,,,,
186,137.0,0.0,37.0,1.0,37.0,4484.0,0.0,0.18500000000000008,37.0,0.0,,,,,,,,,,,,,,,,0.08453323650052327,0.04453153900608736,0.15527545706546098,0.005,0.6775191999999999,0.016274089,0.69313765,0.63168395,,,,,,,,
187,138.0,0.0,29.0,1.0,29.0,4513.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,,,,,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.6563834,0.04152516,0.6931416,0.54058206,,,,,,,,
188,139.0,0.0,31.0,1.0,31.0,4544.0,0.0,0.15500000000000005,31.0,0.0,,,,,,,,,,,,,,,,0.07254892896428006,0.03839361485936839,0.13384831517280116,0.005,0.6799914,0.018202798,0.6927354,0.60882956,,,,,,,,
189,140.0,0.0,26.0,1.0,26.0,4570.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.6862047,0.007212769,0.69314694,0.66406244,,,,,,,,
190,141.0,0.0,14.0,1.0,14.0,4584.0,0.0,0.06999999999999999,14.0,0.0,,,,,,,,,,,,,,,,0.035922695147459015,0.01879852463102244,0.06562709361551085,0.005,0.67281497,0.0153208105,0.6930951,0.6424403000000001,,,,,,,,
191,142.0,0.0,19.0,1.0,19.0,4603.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.67044246,0.023125885,0.6922457,0.60024464,,,,,,,,
192,143.0,0.0,36.0,1.0,36.0,4639.0,0.0,0.18000000000000008,36.0,0.0,,,,,,,,,,,,,,,,0.08256817481816388,0.04353468290208385,0.1517933909752131,0.005,0.6762661999999999,0.017790506,0.69309914,0.6264436999999999,,,,,,,,
193,144.0,0.0,17.0,1.0,17.0,4656.0,0.0,0.085,17.0,0.0,,,,,,,,,,,,,,,,0.042687533676728284,0.02251082658499651,0.07852840330803658,0.005,0.6597814999999999,0.023938618999999998,0.69282365,0.60704213,,,,,,,,
194,145.0,0.0,26.0,1.0,26.0,4682.0,0.0,0.13000000000000006,26.0,0.0,,,,,,,,,,,,,,,,0.062197527590584126,0.032981544845425315,0.11497842709742236,0.005,0.68445545,0.009621711,0.6931313,0.65354556,,,,,,,,
195,146.0,0.0,22.0,1.0,22.0,4704.0,0.0,0.11000000000000004,22.0,0.0,,,,,,,,,,,,,,,,0.05366882646285343,0.02844734535364565,0.09918470523047698,0.005,0.6773786,0.013269873,0.69314694,0.64712465,,,,,,,,
196,147.0,0.0,19.0,1.0,19.0,4723.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.6603135,0.020651065,0.6927800000000001,0.6112428000000001,,,,,,,,
197,148.0,0.0,16.0,1.0,16.0,4739.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.6809546,0.013393866,0.69314605,0.64419687,,,,,,,,
198,149.0,0.0,20.0,1.0,20.0,4759.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.6723746,0.024285262000000002,0.69294226,0.6191515000000001,,,,,,,,
199,150.0,0.0,48.0,1.0,48.0,4807.0,0.0,0.2400000000000001,48.0,0.0,,,,,,,,,,,,,,,,0.10533045784673467,0.05484399711161802,0.19135492952885588,0.005,0.66741246,0.02586402,0.69314647,0.6042063,,,,,,,,
200,151.0,0.0,12.0,1.0,12.0,4819.0,0.0,0.05999999999999999,12.0,0.0,,,,,,,,,,,,,,,,0.03133759582903328,0.016257855673222694,0.056807564141935364,0.005,0.64926213,0.02794072,0.69313484,0.6030828,,,,,,,,
201,152.0,0.0,43.0,1.0,43.0,4862.0,0.0,0.2150000000000001,43.0,0.0,,,,,,,,,,,,,,,,0.09606000242409116,0.050301579080564984,0.17544868581579875,0.005,0.678045,0.020480115,0.6931319,0.595815,,,,,,,,
202,153.0,0.0,20.0,1.0,20.0,4882.0,0.0,0.10000000000000002,20.0,0.0,,,,,,,,,,,,,,,,0.049319670553146414,0.02610938697149644,0.09104653120138456,0.005,0.66995454,0.018529199,0.6923351,0.63164026,,,,,,,,
203,154.0,0.0,36.0,1.0,36.0,4918.0,0.0,0.18000000000000008,36.0,0.0,,,,,,,,,,,,,,,,0.08256817481816388,0.04353468290208385,0.1517933909752131,0.005,0.6771665,0.015328255,0.6931411,0.63509226,,,,,,,,
204,155.0,0.0,16.0,1.0,16.0,4934.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.6427169,0.033850152,0.69314694,0.5903479,,,,,,,,
205,156.0,0.0,45.0,1.0,45.0,4979.0,0.0,0.2250000000000001,45.0,0.0,,,,,,,,,,,,,,,,0.09980403467025832,0.052146814637499095,0.1819072569680644,0.005,0.68352824,0.010136506,0.6931469,0.65553784,,,,,,,,
206,157.0,0.0,53.0,1.0,53.0,5032.0,0.0,0.2650000000000001,53.0,0.0,,,,,,,,,,,,,,,,0.1143079378472734,0.059156793515964874,0.20648160903125765,0.005,0.6738898,0.01718711,0.69314325,0.61536825,,,,,,,,
207,158.0,0.0,19.0,1.0,19.0,5051.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.66615325,0.019405778000000002,0.6931449000000001,0.6320783,,,,,,,,
208,159.0,0.0,29.0,1.0,29.0,5080.0,0.0,0.14500000000000005,29.0,0.0,,,,,,,,,,,,,,,,0.06844891963496623,0.036262068467195714,0.1264139528342018,0.005,0.67598975,0.018717589,0.6931434,0.61523765,,,,,,,,
209,160.0,0.0,19.0,1.0,19.0,5099.0,0.0,0.095,19.0,0.0,,,,,,,,,,,,,,,,0.04712351999271282,0.024922228920121338,0.08691568808220664,0.005,0.66615593,0.024283753999999998,0.6930795999999999,0.60889596,,,,,,,,
210,161.0,0.0,48.0,1.0,48.0,5147.0,0.0,0.2400000000000001,48.0,0.0,,,,,,,,,,,,,,,,0.10533045784673467,0.05484399711161802,0.19135492952885588,0.005,0.66751415,0.021580567999999998,0.69277984,0.6144227,,,,,,,,
211,162.0,0.0,16.0,1.0,16.0,5163.0,0.0,0.08,16.0,0.0,,,,,,,,,,,,,,,,0.04044747932477151,0.02128626449475752,0.07427111445256218,0.005,0.6414116,0.045877147,0.69248736,0.5695279999999999,,,,,,,,
212,163.0,0.0,25.0,1.0,25.0,5188.0,0.0,0.12500000000000006,25.0,0.0,,,,,,,,,,,,,,,,0.060086291610310615,0.031865394096605694,0.1110893203004266,0.005,0.6676506,0.022988062000000004,0.69306463,0.60955495,,,,,,,,
213,164.0,0.0,57.0,1.0,57.0,5245.0,0.0,0.2850000000000001,57.0,0.0,,,,,,,,,,,,,,,,0.12128608644549467,0.0624489738253126,0.21804740477380607,0.005,0.68243134,0.011812316000000002,0.6931133,0.6433188,,,,,,,,
