Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
34,0.0,1.0,918.0,918.0,27.0,918.0,5.0,,,0.0,,,,,,,,,,,,,,,,0.003503254868098405,0.002919246316787508,0.00813547594506407,0.0,,,,
35,0.0,1.0,945.0,945.0,27.0,945.0,19.0,,,0.0,,,,,,,,,,,,,,,,0.00025668144444444444,0.000690822412552863,0.0029602990000000004,0.0,,,,
36,0.0,1.0,972.0,972.0,27.0,972.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0025397487658509635,0.002318446360705135,0.0063780483163840785,0.0,,,,
37,0.0,1.0,999.0,999.0,27.0,999.0,3.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
38,0.0,1.0,1026.0,1026.0,27.0,1026.0,17.0,,,0.0,,,,,,,,,,,,,,,,0.006879178299672628,0.0029363398392279762,0.013275375615240795,0.001,,,,
39,7.0,0.0,1053.0,1053.0,27.0,1053.0,9.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.004569078429735133,0.0008764972878845106,0.0059199328534305104,0.003033743938431144,0.00025,0.0,0.00025,0.00025,0.022401305,0.0038905267,0.028130244,0.01623429,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,-0.01842655,0.036126394,0.018860452,-0.05750795
40,14.0,0.0,1080.0,1080.0,27.0,1080.0,7.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.003607084741815925,0.0004998679909066253,0.004538943059742451,0.0027405084110796447,0.00025,0.0,0.00025,0.00025,0.01935403,0.0020371357,0.023118341,0.015832458,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.021003782999999998,0.017539503,0.0394178,-0.026396100000000002
41,20.0,0.0,1107.0,1107.0,27.0,1107.0,7.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0026916764909401536,0.0004439180619190095,0.0033114266116172075,0.0018945804331451652,0.00025,0.0,0.00025,0.00025,0.015067258,0.0018264999,0.016783904,0.011460266,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.024550823,0.012439018,0.037544783,-0.013702548
42,27.0,0.0,1134.0,1134.0,27.0,1134.0,6.0,0.0,0.0,0.0,,,,0.0023286278204371533,0.00028661381150449903,0.0027400592807680373,0.0019693521317094564,0.00025,0.0,0.00025,0.00025,0.012152045,0.0017336966,0.014592028,0.009829968,0.0,0.0,0.0,0.0,0.10522148,0.09469653,0.30016708,-0.10017772
43,34.0,0.0,1161.0,1161.0,27.0,1161.0,5.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0022162190206082804,0.00016096396522573888,0.0024208223912864928,0.0019328509224578734,0.00025,0.0,0.00025,0.00025,0.010051657,0.0010468886,0.011633424,0.007985648,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,-0.038341362000000004,0.025819487999999998,0.05902772,-0.065603584
44,41.0,0.0,1188.0,1188.0,27.0,1188.0,1.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.002441346163063177,0.0005504580827040257,0.0035991221666336064,0.001893125125207007,0.00025,0.0,0.00025,0.00025,0.010276546,0.002772777,0.01663319,0.00778436,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.03495954,0.041805107,0.0774151,-0.021314502000000003
45,47.0,0.0,1215.0,1215.0,27.0,1215.0,6.0,0.0,0.0,0.0,,,,0.002325977780856192,0.0004719498714307671,0.002786899218335748,0.0013795264530926945,0.00025,0.0,0.00025,0.00025,0.008836698,0.0020325895999999998,0.012159368,0.0052978685,0.0,0.0,0.0,0.0,0.15093069,0.07676971,0.30137235,-0.056292746
46,54.0,0.0,1242.0,1242.0,27.0,1242.0,19.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0018910958121220274,0.00038592244096781545,0.0027088485658168797,0.0015359539538621902,0.00025,0.0,0.00025,0.00025,0.006741455,0.000644747,0.007889874,0.0060473476,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,-0.009135276999999999,0.028383711000000002,0.041899893,-0.048216432000000004
47,61.0,0.0,1269.0,1269.0,27.0,1269.0,18.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.0021710817402760896,0.0003445672095218938,0.0025742147117853165,0.0015019829152151944,0.00025,0.0,0.00025,0.00025,0.007055431,0.0009649805999999999,0.009165786,0.0059337653,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.01784524,0.035695665,0.04864047,-0.043028023
48,68.0,0.0,1296.0,1296.0,27.0,1296.0,10.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.002000901116324323,0.00028278109979688887,0.002467394806444645,0.0015781983966007829,0.00025,0.0,0.00025,0.00025,0.0072434894,0.00061768823,0.008218010999999999,0.0067470013,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.115890965,0.021355746000000002,0.13899685,0.08188367
49,74.0,0.0,1323.0,1323.0,27.0,1323.0,18.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.0022775037020134428,0.00034534494044403664,0.002765384502708912,0.0017832908779382704,0.00025,0.0,0.00025,0.00025,0.007385625,0.0004484466,0.008214167,0.006818136999999999,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.014526043,0.03619759,0.045684822,-0.046557713
50,81.0,0.0,1350.0,1350.0,27.0,1350.0,14.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.001839780908388396,0.0002671510822901041,0.002321608131751418,0.0014354063896462321,0.00025,0.0,0.00025,0.00025,0.007270751999999999,0.0015278254000000002,0.010345501,0.00568702,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.02223067,0.016459627,0.046628583,0.0025373986
51,88.0,0.0,1377.0,1377.0,27.0,1377.0,11.0,0.0,0.0,0.0,,,,0.002161951319846724,0.0002642816141165999,0.002635607030242681,0.0017479852540418506,0.00025,0.0,0.00025,0.00025,0.0068739904,0.00046748739999999997,0.007467071,0.0062029054,0.0,0.0,0.0,0.0,0.054486695999999994,0.048162922000000004,0.13154836,-0.019057352
52,95.0,0.0,1404.0,1404.0,27.0,1404.0,8.0,0.0,0.0,0.0,,,,0.001905822311528027,0.0002812957501224673,0.00235789199359715,0.0015835441881790755,0.00025,0.0,0.00025,0.00025,0.006013294000000001,0.0008717519,0.0074611157,0.0051105646,0.0,0.0,0.0,0.0,0.06581253599999999,0.017050076,0.09152073,0.028755533
53,101.0,0.0,1431.0,1431.0,27.0,1431.0,3.0,0.0,0.0,0.0,,,,0.0017289490594218175,0.00021909320148203796,0.001981599256396293,0.0013340205186977985,0.00025,0.0,0.00025,0.00025,0.0062167277,0.0005965401,0.00718032,0.0051827854,0.0,0.0,0.0,0.0,0.010754271000000001,0.011799572,0.046095795999999994,-0.04595498
54,108.0,0.0,1458.0,1458.0,27.0,1458.0,11.0,0.0,0.0,0.0,,,,0.0018530974436240886,0.00014861103435471045,0.0020139636471867557,0.001576553680934012,0.00025,0.0,0.00025,0.00025,0.0067422222,0.0006344683400000001,0.007722590600000001,0.006126391700000001,0.0,0.0,0.0,0.0,0.036063407,0.04446376,0.10721138,-0.02731895
55,115.0,0.0,1485.0,1485.0,27.0,1485.0,5.0,0.0,0.0,0.0,,,,0.0018024151213467121,0.00039581358279921716,0.002247224096208811,0.000938768032938242,0.00025,0.0,0.00025,0.00025,0.0068677687,0.0014720412,0.00863937,0.004991535,0.0,0.0,0.0,0.0,-0.043380573,0.022603735,-0.0048437025,-0.07376592
56,122.0,0.0,1512.0,1512.0,27.0,1512.0,2.0,0.0,0.0,0.0,,,,0.001707739945101951,0.00023896166591830077,0.001999490661546588,0.0014017325593158605,0.00025,0.0,0.00025,0.00025,0.006546304,0.00084269413,0.008531171,0.0058918419999999996,0.0,0.0,0.0,0.0,0.086145975,0.014815013,0.111159176,0.037630167
57,128.0,0.0,1539.0,1539.0,27.0,1539.0,9.0,0.0,0.0,0.0,,,,0.0014979115803726015,0.00018259655113755428,0.0017916482174769046,0.0013083741068840027,0.00025,0.0,0.00025,0.00025,0.005897885,0.0007265099000000001,0.0065936814,0.0043316977000000005,0.0,0.0,0.0,0.0,0.055568665,0.037530184,0.08739803,-0.024404787999999997
58,135.0,0.0,1566.0,1566.0,27.0,1566.0,0.0,0.0,0.0,0.0,,,,0.0017663413115466637,0.00020558624541877035,0.0020477185025811195,0.001444137655198574,0.00025,0.0,0.00025,0.00025,0.0063319076,0.0010492508,0.008130559,0.004933418,0.0,0.0,0.0,0.0,0.18883747,0.053547446,0.24647295,0.049297962
59,142.0,0.0,1593.0,1593.0,27.0,1593.0,17.0,0.0,0.0,0.0,,,,0.001995191144357834,0.0005063223580119094,0.002881885273382068,0.0012691909214481714,0.00025,0.0,0.00025,0.00025,0.008051981,0.0024450552,0.011138847,0.0047926703,0.0,0.0,0.0,0.0,-0.00078405003,0.011121531,0.012941867,-0.02086836
60,149.0,0.0,1620.0,1620.0,27.0,1620.0,3.0,0.0,0.0,0.0,,,,0.0017223930252449856,0.00015665164948776097,0.001996790524572134,0.001490241033025086,0.00025,0.0,0.00025,0.00025,0.006055780699999999,0.00033444777000000005,0.00651098,0.0056202486,0.0,0.0,0.0,0.0,0.009523063,0.019831734,0.041401707,-0.05293426
