Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
35,0.0,1.0,952.0,952.0,14.0,952.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
36,0.0,1.0,976.0,976.0,24.0,976.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,
37,0.0,1.0,1028.0,1028.0,52.0,1028.0,1.0,,,0.0,,,,,,,,,,,,,,,,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
38,6.0,0.0,1052.0,1052.0,24.0,1052.0,0.9999762400000004,0.0,0.0,0.0,,,,3.93134880065918,0.00021860231880163985,3.93167781829834,3.930957317352295,0.00025,0.0,0.00025,0.00025,0.02583091,0.01017086,0.03764052,0.0065966304,0.0,0.0,0.0,0.0,,,,
39,19.0,0.0,1104.0,1104.0,52.0,1104.0,0.9999247600000016,1.0,1.0,0.0,,,,3.9305754808279194,0.0007538994447411815,3.9313831329345694,3.929283142089844,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.026552934,0.016964948,0.05190554,0.004950992800000001,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
40,32.0,0.0,1157.0,1157.0,53.0,1157.0,0.9998722900000028,1.0,1.0,0.0,,,,3.9291814290560207,0.001591381114722433,3.9311506748199454,3.9253063201904297,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.02643466,0.011209422,0.045345496,0.007090645400000001,0.5189050264946156,0.4248965219314306,1.0,0.0,,,,
41,38.0,0.0,1181.0,1181.0,24.0,1181.0,0.9998485300000032,0.0,0.0,0.0,,,,3.923805713653565,0.00242098218708113,3.9271149635314937,3.92098331451416,0.00025,0.0,0.00025,0.00025,0.04589065,0.013595834,0.06462968,0.028559005,0.0,0.0,0.0,0.0,,,,
42,44.0,0.0,1205.0,1205.0,24.0,1205.0,0.9998247700000038,0.0,0.0,0.0,,,,3.925116729736328,0.0020285050597187077,3.9264612197875977,3.9210999011993413,0.00025,0.0,0.00025,0.00025,0.035889078,0.004082342,0.042902116,0.031727474,0.0,0.0,0.0,0.0,,,,
43,65.0,0.0,1289.0,1289.0,84.0,1289.0,0.9997416100000056,2.0,2.0,0.0,,,,3.9258274078369135,0.0030401117840052013,3.92951250076294,3.9172344207763667,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.033550493,0.014725559,0.070638545,0.013334772,0.8135908526638896,0.5532124566522134,1.6757290490602832,0.0,,,,
44,71.0,0.0,1313.0,1313.0,24.0,1313.0,0.999717850000006,0.0,0.0,0.0,,,,3.9245930194854735,0.002677973562588008,3.9294037818908687,3.921818733215332,0.00025,0.0,0.00025,0.00025,0.04821742,0.021807432,0.071995795,0.013639186999999999,0.0,0.0,0.0,0.0,,,,
45,77.0,0.0,1337.0,1337.0,24.0,1337.0,0.9996940900000066,0.0,0.0,0.0,,,,3.9244121551513667,0.002738442415774231,3.927776098251343,3.920882225036621,0.00025,0.0,0.00025,0.00025,0.029045913,0.006506905,0.03645017,0.020303283000000002,0.0,0.0,0.0,0.0,,,,
46,90.0,0.0,1389.0,1389.0,52.0,1389.0,0.9996426100000078,1.0,1.0,0.0,,,,3.913926124572754,0.007735962807286264,3.925068855285645,3.894394874572754,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.05652435,0.023975156,0.1262696,0.034635406,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
47,96.0,0.0,1413.0,1413.0,24.0,1413.0,0.9996188500000084,0.0,0.0,0.0,,,,3.909965515136719,0.006909327903429814,3.917205333709717,3.899524927139282,0.00025,0.0,0.00025,0.00025,0.07315835,0.020380478,0.103454456,0.05297883,0.0,0.0,0.0,0.0,,,,
48,102.0,0.0,1437.0,1437.0,24.0,1437.0,0.9995950900000088,0.0,0.0,0.0,,,,3.9113425254821776,0.004796972252493069,3.917782306671143,3.9057583808898926,0.00025,0.0,0.00025,0.00025,0.04214596,0.009363928,0.054748565,0.02605661,0.0,0.0,0.0,0.0,,,,
49,133.0,0.0,1559.0,1559.0,122.0,1559.0,0.9994743100000114,2.0,2.0,0.0,,,,3.9123113314310713,0.008157390680666003,3.92374324798584,3.89237380027771,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.057902392000000004,0.0238364,0.14678183,0.023436687999999997,0.7701711530717474,0.5253552177520254,1.617290140942288,0.0,,,,
50,139.0,0.0,1583.0,1583.0,24.0,1583.0,0.999450550000012,0.0,0.0,0.0,,,,3.9205979506174717,0.004800401839064853,3.924741506576538,3.9115064144134517,0.00025,0.0,0.00025,0.00025,0.041410092,0.008429813000000001,0.05971997,0.034779422000000004,0.0,0.0,0.0,0.0,,,,
51,144.0,0.0,1602.0,1602.0,19.0,1602.0,0.9994317400000124,0.0,0.0,0.0,,,,3.921732997894287,0.004765698803460025,3.926425457000733,3.9158544540405273,0.00025,0.0,0.00025,0.00025,0.041870765,0.016168902,0.06324256,0.027111222999999997,0.0,0.0,0.0,0.0,,,,
52,157.0,0.0,1654.0,1654.0,52.0,1654.0,0.9993802600000136,1.0,1.0,0.0,,,,3.911668355648334,0.005821367010413395,3.9253857135772714,3.901237964630127,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.06307998,0.020304982,0.10355202,0.026928097,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
53,163.0,0.0,1678.0,1678.0,24.0,1678.0,0.999356500000014,0.0,0.0,0.0,,,,3.9119100968043012,0.006659023644821838,3.9205265045166016,3.90167236328125,0.00025,0.0,0.00025,0.00025,0.056049705,0.011235878999999999,0.069233485,0.035914913,0.0,0.0,0.0,0.0,,,,
54,169.0,0.0,1702.0,1702.0,24.0,1702.0,0.9993327400000144,0.0,0.0,0.0,,,,3.9197346369425454,0.003501725699510462,3.924461841583252,3.9155452251434326,0.00025,0.0,0.00025,0.00025,0.03255056,0.0035662916,0.035077564,0.024686718,0.0,0.0,0.0,0.0,,,,
55,175.0,0.0,1726.0,1726.0,24.0,1726.0,0.999308980000015,0.0,0.0,0.0,,,,3.9198106924692784,0.004239661614361197,3.925794124603272,3.911679744720459,0.00025,0.0,0.00025,0.00025,0.044172917,0.025260206,0.09978529,0.023535732,0.0,0.0,0.0,0.0,,,,
56,181.0,0.0,1750.0,1750.0,24.0,1750.0,0.9992852200000156,0.0,0.0,0.0,,,,3.9233550628026332,0.004565497436349914,3.9261586666107178,3.913207054138184,0.00025,0.0,0.00025,0.00025,0.038639533999999996,0.019599227,0.08211214,0.025892897,0.0,0.0,0.0,0.0,,,,
57,187.0,0.0,1774.0,1774.0,24.0,1774.0,0.9992614600000159,0.0,0.0,0.0,,,,3.9181016683578487,0.0078709426285793,3.9241809844970703,3.9069066047668457,0.00025,0.0,0.00025,0.00025,0.058408644,0.035886675,0.116342604,0.029522668999999998,0.0,0.0,0.0,0.0,,,,
58,193.0,0.0,1798.0,1798.0,24.0,1798.0,0.9992377000000164,0.0,0.0,0.0,,,,3.917332649230957,0.00401280189441165,3.923028230667114,3.909682512283325,0.00025,0.0,0.00025,0.00025,0.04012173,0.015263853999999999,0.07417109,0.03210228,0.0,0.0,0.0,0.0,,,,
59,220.0,0.0,1908.0,1908.0,110.0,1908.0,0.9991288000000188,2.0,2.0,0.0,,,,3.9094830530661118,0.007189480856796673,3.9212372303009033,3.894460439682007,0.00025,0.0,0.00025,0.00025,0.055321876,0.026355715,0.14067025,0.032997202,0.7347781603138579,0.5322585503081001,1.6111172395328652,0.0,,,,
60,238.0,0.0,1978.0,1978.0,70.0,1978.0,0.9990595000000204,1.0,1.0,0.0,,,,3.9098547829522032,0.009375459315297905,3.9200081825256343,3.877739906311035,0.00025,0.0,0.00025,0.00025,0.06347175,0.039533645,0.21324429,0.02824652,0.4632442156281665,0.4189166060043126,1.0,0.0,,,,
61,244.0,0.0,2002.0,2002.0,24.0,2002.0,0.9990357400000208,0.0,0.0,0.0,,,,3.924017548561096,0.00472965891575343,3.9270420074462886,3.9135971069335938,0.00025,0.0,0.00025,0.00025,0.033469137,0.0205118,0.07890566,0.020385788999999998,0.0,0.0,0.0,0.0,,,,
62,250.0,0.0,2026.0,2026.0,24.0,2026.0,0.9990119800000214,0.0,0.0,0.0,,,,3.9242022434870396,0.003227500066423485,3.9278550148010254,3.9185152053833012,0.00025,0.0,0.00025,0.00025,0.031189323999999997,0.018576602,0.06891895,0.011292132,0.0,0.0,0.0,0.0,,,,
63,256.0,0.0,2050.0,2050.0,24.0,2050.0,0.9989882200000219,0.0,0.0,0.0,,,,3.924375454584757,0.004137886196167079,3.92826509475708,3.917669773101807,0.00025,0.0,0.00025,0.00025,0.03511226,0.02334855,0.07816412,0.015021767,0.0,0.0,0.0,0.0,,,,
64,262.0,0.0,2074.0,2074.0,24.0,2074.0,0.9989644600000224,0.0,0.0,0.0,,,,3.922753771146138,0.0040020213629751306,3.9269990921020512,3.916228294372559,0.00025,0.0,0.00025,0.00025,0.035056625,0.016339462,0.069257565,0.021403374,0.0,0.0,0.0,0.0,,,,
65,268.0,0.0,2098.0,2098.0,24.0,2098.0,0.998940700000023,0.0,0.0,0.0,,,,3.9232286214828487,0.002659197478601027,3.9255738258361816,3.91840124130249,0.00025,0.0,0.00025,0.00025,0.02806473,0.003514788,0.03273629,0.02321281,0.0,0.0,0.0,0.0,,,,
66,274.0,0.0,2122.0,2122.0,24.0,2122.0,0.9989169400000236,0.0,0.0,0.0,,,,3.9181136290232335,0.006329808913849514,3.9252333641052246,3.907817840576172,0.00025,0.0,0.00025,0.00025,0.048885967999999995,0.023662506,0.09358482,0.030624185,0.0,0.0,0.0,0.0,,,,
67,300.0,0.0,2226.0,2226.0,104.0,2226.0,0.9988139800000256,2.0,2.0,0.0,,,,3.91824850669274,0.0051570645991574965,3.9241352081298833,3.9077463150024414,0.00025,0.0,0.00025,0.00025,0.04050829,0.01304697,0.08536222,0.026860993,0.7572645901674814,0.5623497390510784,1.6556592205741436,0.0,,,,
68,306.0,0.0,2250.0,2250.0,24.0,2250.0,0.9987902200000264,0.0,0.0,0.0,,,,3.9198323488235474,0.0054371256403233075,3.9260082244873047,3.9109272956848153,0.00025,0.0,0.00025,0.00025,0.043822687,0.023997279,0.090501375,0.025953182999999998,0.0,0.0,0.0,0.0,,,,
69,319.0,0.0,2304.0,2304.0,54.0,2304.0,0.9987367600000274,1.0,1.0,0.0,,,,3.9117397528428297,0.012891830430206851,3.9252676963806152,3.882522583007813,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.06765767,0.05102114,0.1924021,0.024110982000000003,0.5092956741521227,0.4267174441531693,1.0,0.0,,,,
70,333.0,0.0,2359.0,2359.0,55.0,2359.0,0.9986823100000286,1.0,1.0,0.0,,,,3.91400979246412,0.004815675832706028,3.9230022430419917,3.903784275054932,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.054403994000000004,0.021665168999999998,0.08569406,0.028061936000000003,0.5132172134576816,0.42380128326350175,1.0,0.0,,,,
71,339.0,0.0,2383.0,2383.0,24.0,2383.0,0.9986585500000292,0.0,0.0,0.0,,,,3.920277118682861,0.004958195241559834,3.925323486328125,3.9136226177215576,0.00025,0.0,0.00025,0.00025,0.041037757,0.015734097,0.06880973,0.027602627999999997,0.0,0.0,0.0,0.0,,,,
72,345.0,0.0,2407.0,2407.0,24.0,2407.0,0.9986347900000296,0.0,0.0,0.0,,,,3.9167066017786656,0.0036551355660607203,3.9227297306060787,3.9111623764038086,0.00025,0.0,0.00025,0.00025,0.041225757,0.012374433999999998,0.05860441,0.029083796000000002,0.0,0.0,0.0,0.0,,,,
73,351.0,0.0,2431.0,2431.0,24.0,2431.0,0.9986110300000302,0.0,0.0,0.0,,,,3.910063862800598,0.009992087132626995,3.921846866607666,3.8963000774383545,0.00025,0.0,0.00025,0.00025,0.07085542,0.03573130000000001,0.13063179,0.030407429,0.0,0.0,0.0,0.0,0.02172165848314816,0.016301663650243294,0.04402582496404701,-0.0003758583217853828
74,357.0,0.0,2455.0,2455.0,24.0,2455.0,0.9985872700000308,0.0,0.0,0.0,,,,3.9047172864278163,0.011400691892779674,3.917327404022217,3.885597705841065,0.00025,0.0,0.00025,0.00025,0.06718729400000001,0.03356473,0.13225403,0.02403566,0.0,0.0,0.0,0.0,,,,
75,363.0,0.0,2479.0,2479.0,24.0,2479.0,0.9985635100000312,0.0,0.0,0.0,,,,3.9025313456853232,0.00898491003025559,3.911942481994629,3.887695789337158,0.00025,0.0,0.00025,0.00025,0.089397095,0.012504106999999999,0.10689762,0.06667376,0.0,0.0,0.0,0.0,,,,
76,366.0,0.0,2490.0,2490.0,11.0,2490.0,0.9985526200000314,0.0,0.0,0.0,,,,3.9162986278533936,0.001791987379483661,3.9175853729248047,3.913764476776123,0.00025,0.0,0.00025,0.00025,0.05138054,0.015658338,0.07138459,0.033153313999999996,0.0,0.0,0.0,0.0,,,,
77,372.0,0.0,2514.0,2514.0,24.0,2514.0,0.998528860000032,0.0,0.0,0.0,,,,3.9141734043757115,0.008364847159497424,3.924940347671509,3.8988118171691895,0.00025,0.0,0.00025,0.00025,0.07078493400000001,0.04342909,0.16209386,0.030174421,0.0,0.0,0.0,0.0,,,,
78,385.0,0.0,2566.0,2566.0,52.0,2566.0,0.9984773800000329,1.0,1.0,0.0,,,,3.917095716183002,0.008225260111753036,3.9249863624572754,3.897641897201538,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.05279033599999999,0.03686938,0.14078039,0.023201138,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
79,391.0,0.0,2590.0,2590.0,24.0,2590.0,0.9984536200000336,0.0,0.0,0.0,,,,3.914063851038615,0.007122793610741994,3.9212512969970703,3.899855613708496,0.00025,0.0,0.00025,0.00025,0.04731373,0.02262805,0.0944885,0.030030402999999997,0.0,0.0,0.0,0.0,,,,
80,397.0,0.0,2614.0,2614.0,24.0,2614.0,0.998429860000034,0.0,0.0,0.0,,,,3.916908224423727,0.005959536290086072,3.922591209411621,3.9089477062225337,0.00025,0.0,0.00025,0.00025,0.04524161,0.011622823999999999,0.062187377,0.031789966,0.0,0.0,0.0,0.0,,,,
81,403.0,0.0,2638.0,2638.0,24.0,2638.0,0.9984061000000346,0.0,0.0,0.0,,,,3.9159999291102086,0.006290501131103407,3.92257022857666,3.903452873229981,0.00025,0.0,0.00025,0.00025,0.043358013,0.023259697000000003,0.09466524,0.027670339,0.0,0.0,0.0,0.0,,,,
82,409.0,0.0,2662.0,2662.0,24.0,2662.0,0.9983823400000352,0.0,0.0,0.0,,,,3.9160174131393433,0.004654810748367366,3.9216496944427486,3.907849311828613,0.00025,0.0,0.00025,0.00025,0.0380158,0.011461581,0.06199073,0.028208188999999998,0.0,0.0,0.0,0.0,,,,
83,427.0,0.0,2735.0,2735.0,73.0,2735.0,0.9983100700000368,2.0,2.0,0.0,,,,3.9211061928007336,0.004111752585942229,3.9274439811706543,3.9141364097595215,0.00025,0.0,0.00025,0.00025,0.034757726,0.015852945,0.08840584,0.021287532999999997,0.7253596309582633,0.5407542765441757,1.6757290490602832,0.0,0.02272152947261985,0.012507315817335937,0.03661679401993806,0.006591717526317209
84,433.0,0.0,2759.0,2759.0,24.0,2759.0,0.9982863100000372,0.0,0.0,0.0,,,,3.921373685201009,0.005443905710283696,3.927132606506348,3.910733938217163,0.00025,0.0,0.00025,0.00025,0.035928704,0.02672084,0.09542671,0.019691775,0.0,0.0,0.0,0.0,,,,
85,439.0,0.0,2783.0,2783.0,24.0,2783.0,0.9982625500000376,0.0,0.0,0.0,,,,3.922858516375224,0.0025267603578416602,3.925001621246338,3.9187917709350586,0.00025,0.0,0.00025,0.00025,0.028902837999999997,0.0028736438,0.033668727,0.026211137000000002,0.0,0.0,0.0,0.0,,,,
86,445.0,0.0,2807.0,2807.0,24.0,2807.0,0.9982387900000382,0.0,0.0,0.0,,,,3.9186585744222007,0.006921753134915796,3.9247760772705083,3.9041156768798833,0.00025,0.0,0.00025,0.00025,0.045211392999999996,0.038018387,0.13012327,0.026055865,0.0,0.0,0.0,0.0,,,,
87,451.0,0.0,2831.0,2831.0,24.0,2831.0,0.9982150300000387,0.0,0.0,0.0,,,,3.91329570611318,0.005270392311120355,3.9196152687072754,3.9053587913513184,0.00025,0.0,0.00025,0.00025,0.055123717,0.027407585,0.105953984,0.02508569,0.0,0.0,0.0,0.0,,,,
88,457.0,0.0,2855.0,2855.0,24.0,2855.0,0.9981912700000392,0.0,0.0,0.0,,,,3.9070721467336025,0.009436828533612595,3.91826057434082,3.893840551376343,0.00025,0.0,0.00025,0.00025,0.058584735,0.018708199999999998,0.09529832,0.039209824,0.0,0.0,0.0,0.0,,,,
89,463.0,0.0,2879.0,2879.0,24.0,2879.0,0.9981675100000398,0.0,0.0,0.0,,,,3.902776201566061,0.0069829032310647025,3.9112453460693364,3.893183469772339,0.00025,0.0,0.00025,0.00025,0.055733095999999996,0.019132445,0.085130475,0.034355585,0.0,0.0,0.0,0.0,,,,
90,476.0,0.0,2931.0,2931.0,52.0,2931.0,0.9981160300000408,1.0,1.0,0.0,,,,3.914864613459661,0.008947524731083541,3.925629377365112,3.8968801498413086,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.04964183,0.03107185,0.1477747,0.027025599999999997,0.5148012122030814,0.42792094166684,1.0,0.0,0.037958934158087376,0.014829264525618129,0.05683535374701085,0.016071520745754936
91,489.0,0.0,2985.0,2985.0,54.0,2985.0,0.998062570000042,1.0,1.0,0.0,,,,3.916210101200984,0.007167339625949766,3.925773143768311,3.90375018119812,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.049903367000000004,0.033737585,0.12727872,0.024472892000000003,0.5092956741521227,0.4267174441531693,1.0,0.0,,,,
92,495.0,0.0,3009.0,3009.0,24.0,3009.0,0.9980388100000426,0.0,0.0,0.0,,,,3.9050229549407964,0.007083889955336195,3.910940408706665,3.89175796508789,0.00025,0.0,0.00025,0.00025,0.07579619,0.022138959,0.09686299400000001,0.036564324,0.0,0.0,0.0,0.0,,,,
93,513.0,0.0,3081.0,3081.0,72.0,3081.0,0.997967530000044,1.0,1.0,0.0,,,,3.914705991744995,0.008885911064444479,3.925636768341065,3.891820907592773,0.00025,0.0,0.00025,0.00025,0.043648615,0.02045877,0.096650355,0.023748871,0.4690527208555781,0.41448467054854793,1.0,0.0,,,,
94,526.0,0.0,3133.0,3133.0,52.0,3133.0,0.9979160500000452,1.0,1.0,0.0,,,,3.916293323040009,0.0053513071980186505,3.925156116485596,3.9085521697998047,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.046614483,0.021298185,0.08884969999999999,0.022739022999999997,0.5148012122030814,0.42792094166684,1.0,0.0,,,,
95,532.0,0.0,3157.0,3157.0,24.0,3157.0,0.9978922900000458,0.0,0.0,0.0,,,,3.908668375015259,0.008119434329171065,3.9181623458862314,3.8977105617523193,0.00025,0.0,0.00025,0.00025,0.061982385999999993,0.02550299,0.10042927,0.024394698,0.0,0.0,0.0,0.0,,,,
96,535.0,0.0,3168.0,3168.0,11.0,3168.0,0.9978814000000459,0.0,0.0,0.0,,,,3.9161510467529297,0.000996112823486328,3.917147159576416,3.9151549339294434,0.00025,0.0,0.00025,0.00025,0.06309359,0.001884181,0.064977765,0.061209402999999996,0.0,0.0,0.0,0.0,,,,
97,541.0,0.0,3192.0,3192.0,24.0,3192.0,0.9978576400000464,0.0,0.0,0.0,,,,3.9101510445276895,0.00922713619631421,3.9201486110687256,3.896988868713379,0.00025,0.0,0.00025,0.00025,0.056974903,0.018635295,0.0981748,0.04429618,0.0,0.0,0.0,0.0,,,,
98,547.0,0.0,3216.0,3216.0,24.0,3216.0,0.9978338800000469,0.0,0.0,0.0,,,,3.915688753128052,0.0027255124413450467,3.9215679168701167,3.9137606620788574,0.00025,0.0,0.00025,0.00025,0.030449256,0.004697436,0.0404711,0.027032059,0.0,0.0,0.0,0.0,,,,
99,553.0,0.0,3240.0,3240.0,24.0,3240.0,0.9978101200000477,0.0,0.0,0.0,,,,3.918363293011984,0.005069535059044431,3.923271894454956,3.9079766273498535,0.00025,0.0,0.00025,0.00025,0.044462204000000005,0.032196704,0.11600838,0.025852526,0.0,0.0,0.0,0.0,,,,
100,557.0,0.0,3254.0,3254.0,14.0,3254.0,0.9977962600000478,0.0,0.0,0.0,,,,3.9212352037429814,0.003211116672964197,3.92452073097229,3.917725563049317,0.00025,0.0,0.00025,0.00025,0.029291812,0.001441531,0.030755235,0.027030861,0.0,0.0,0.0,0.0,,,,
101,563.0,0.0,3278.0,3278.0,24.0,3278.0,0.9977725000000484,0.0,0.0,0.0,,,,3.9194839000701904,0.005211245077371683,3.9244325160980233,3.9124219417572017,0.00025,0.0,0.00025,0.00025,0.03871894,0.013092848,0.05811367,0.027286196000000002,0.0,0.0,0.0,0.0,,,,
102,569.0,0.0,3302.0,3302.0,24.0,3302.0,0.9977487400000488,0.0,0.0,0.0,,,,3.9151295026143393,0.0061341991734767815,3.9232232570648193,3.9035935401916495,0.00025,0.0,0.00025,0.00025,0.04459418,0.027417025,0.101277374,0.02224768,0.0,0.0,0.0,0.0,,,,
103,586.0,0.0,3372.0,3372.0,70.0,3372.0,0.9976794400000504,1.0,1.0,0.0,,,,3.9141043775221878,0.007620399567692334,3.922464847564697,3.8917970657348633,0.00025,0.0,0.00025,0.00025,0.046931416,0.025800487,0.14201768,0.023765402,0.4632442156281665,0.4189166060043126,1.0,0.0,0.031189069710672482,0.006240048294903619,0.0410326723009353,0.025731220468879323
