Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
61,76.0,0.0,75.0,1.0,75.0,2806.0,0.0,-3.350000000000002,-335.0,0.0,,,,,,,,,,,,2.4616172,0.32412982,2.785747,2.1374874,-1.3228482383290114,0.7081998209943068,-0.04,-2.3816806275285263,1.0628339,0.015707249,1.1011908000000001,1.0286517,-0.5409671375928313,0.2891820451140408,0.035646877288818324,-0.9973692860519732,-0.76809746,0.018841133,-0.7258365,-0.8134529,0.18813577,0.014595068999999999,0.20273083,0.17354070000000002,-0.53908587,0.0625644,-0.47652143,-0.60165024
62,79.0,0.0,75.0,1.0,75.0,2881.0,0.0,-3.200000000000002,-320.0,0.0,,,,,,,,,,,,2.1127849,0.39936888,2.5121536,1.7134159,-1.2549491721564776,0.6544117318012558,-0.04,-2.2816041625077186,1.0159862,0.021221021,1.0711715,0.9743545,-0.4599517666681025,0.2570081635680012,-0.032174446582794225,-0.9013663587304844,-0.8162784000000001,0.025079757,-0.7471595999999999,-0.87574995,0.13880435,0.008697152,0.1475015,0.13010719999999998,-0.41892067,0.062371433,-0.35654923,-0.48129209999999994
63,82.0,0.0,75.0,1.0,75.0,2956.0,0.0,-3.2500000000000018,-325.0,0.0,,,,,,,,,,,,2.9290203999999997,0.2016238,3.1306442999999997,2.7273967,-1.315942221821515,0.6485542939053724,-0.04,-2.285902357205922,0.9490448,0.027255196000000002,1.0062262,0.8749296,-0.45952581518162,0.24697409104596554,0.055583736896514864,-0.8855684362075369,-0.89598787,0.023138084,-0.8400433,-0.96061426,0.13608003,0.002508171,0.13858819,0.13357185,-0.5023276,0.03610736,-0.46622026,-0.538435
64,83.0,0.0,20.0,1.0,20.0,2976.0,0.0,0.17999999999999985,18.0,0.0,,,,,,,,,,,,,,,,0.5285919442993396,0.28099791774678795,0.99,0.07503193044457768,0.85988486,0.027940077999999997,0.9016496999999999,0.7769329,,,,,,,,,,,,,,,,
65,86.0,0.0,75.0,1.0,75.0,3051.0,0.0,-3.2500000000000018,-325.0,0.0,,,,,,,,,,,,2.951889,1.1528254,4.1047144,1.7990636999999998,-1.3380725048710642,0.662264062124932,-0.04,-2.2691369912592942,0.95272666,0.022399677000000003,0.9931453000000001,0.8838934000000002,-0.4880974633542028,0.2736091932483411,-0.030156173706054726,-0.9801580613959084,-0.9071769000000001,0.022262417000000003,-0.8502963,-0.9637574000000001,0.15655054,0.033773217,0.19032376,0.12277732,-0.49669915,0.21501397,-0.2816852,-0.71171314
66,89.0,0.0,75.0,1.0,75.0,3126.0,0.0,-3.4000000000000017,-340.0,0.0,,,,,,,,,,,,3.0189734,0.6680794,3.6870527,2.350894,-1.335006485809204,0.7113485595002188,-0.04,-2.4229748844879757,0.9834006,0.017468076000000003,1.0205305,0.9356886000000001,-0.5480523091530658,0.3036577441422233,-0.02935449123382572,-0.9988667987366792,-0.86223376,0.022807077999999998,-0.81172454,-0.9133901,0.19628459,0.016912676,0.21319726,0.17937191,-0.5496905,0.110632986,-0.43905747,-0.66032344
67,92.0,0.0,75.0,1.0,75.0,3201.0,0.0,-3.2500000000000013,-325.0,0.0,,,,,,,,,,,,2.380052,0.06213987,2.442192,2.3179123,-1.3022688838666978,0.6458737204791493,-0.04,-2.296260946565632,0.97357637,0.019625409,1.0185213,0.91292274,-0.472171417987471,0.2668671367530267,0.008918485641479457,-0.9292809297070118,-0.87264085,0.021901924,-0.82116896,-0.92894727,0.14708191,0.016796626000000002,0.16387853,0.13028528,-0.42620474,0.013473496000000001,-0.41273126,-0.43967825
68,95.0,0.0,75.0,1.0,75.0,3276.0,0.0,-3.1500000000000017,-315.0,0.0,,,,,,,,,,,,2.8395839,0.05117929,2.8907632999999997,2.7884047,-1.2752559958326064,0.6437046593330993,-0.04,-2.2157151546722678,0.948083,0.016360726000000003,0.99534804,0.9102429,-0.4689241160180788,0.24734858378357316,0.03518345117568966,-0.8782100007622359,-0.91601866,0.01976308,-0.8513780999999999,-0.97345763,0.14053553,0.007985704,0.14852123,0.13254982,-0.47768867,0.0073952526,-0.47029343,-0.48508394
69,97.0,0.0,34.0,1.0,34.0,3310.0,0.0,-0.38000000000000056,-38.0,0.0,,,,,,,,,,,,1.8968194999999999,0.0,1.8968194999999999,1.8968194999999999,0.21198635373953748,0.4277908595511144,0.99,-0.4566417780519623,0.9273179,0.018145243000000002,0.965857,0.87872624,-0.4838082620188249,0.23495118649852614,-0.017618007278442455,-0.8078861825354525,-0.95564896,0.020028649,-0.91274804,-1.0141771000000002,0.14463614,0.0,0.14463614,0.14463614,-0.27704367,0.0,-0.27704367,-0.27704367
70,98.0,0.0,8.0,1.0,8.0,3318.0,0.0,0.71,71.0,0.0,,,,,,,,,,,,,,,,0.8187996850584838,0.11096180499495943,0.99,0.6510060860558801,0.9377378000000001,0.016445233,0.9562056000000001,0.9099427999999999,,,,,,,,,,,,,,,,
71,101.0,0.0,75.0,1.0,75.0,3393.0,0.0,-3.3000000000000016,-330.0,0.0,,,,,,,,,,,,2.3245463,0.38925534,2.7138016,1.9352909,-1.3487698925388685,0.6571625480019223,-0.04,-2.3115379601978265,1.0500158000000002,0.033339977,1.1378059999999999,0.9736792999999999,-0.504848591736226,0.26748966401851243,0.025570533275604213,-0.9224464403033104,-0.8088350000000001,0.03617422,-0.73011315,-0.89066136,0.16321135,0.005161725,0.16837308,0.15804963,-0.47658320000000004,0.096536666,-0.38004655,-0.5731199
72,103.0,0.0,44.0,1.0,44.0,3437.0,0.0,-0.8800000000000012,-88.0,0.0,,,,,,,,,,,,2.232197,0.0,2.232197,2.232197,0.0032715762294034736,0.5546644360960378,0.99,-0.8903429227686235,1.138997,0.022948457000000002,1.1846652,1.0781962,-0.4816753776555254,0.2733775712462844,-0.018436231613159212,-0.9199343091404509,-0.68480647,0.021091468999999998,-0.6325235,-0.7494874,0.15337320000000002,0.0,0.15337320000000002,0.15337320000000002,-0.5431720999999999,0.0,-0.5431720999999999,-0.5431720999999999
73,106.0,0.0,75.0,1.0,75.0,3512.0,0.0,-3.550000000000001,-355.0,0.0,,,,,,,,,,,,2.4449110000000003,0.23242891,2.6773398,2.212482,-1.3913866965224642,0.7298415067091358,-0.04,-2.531777755159748,1.2043228000000001,0.018651098,1.2355192,1.1650571,-0.5659678833467133,0.3170498547838144,-0.002048649787902868,-1.0977645891400614,-0.5827879,0.02395216,-0.53076273,-0.6469720999999999,0.21042001,0.006776086999999999,0.21719610000000003,0.20364393,-0.6989356,0.050622135,-0.64831346,-0.74955773
74,108.0,0.0,56.0,1.0,56.0,3568.0,0.0,-1.5600000000000012,-156.0,0.0,,,,,,,,,,,,3.1301959,0.0,3.1301959,3.1301959,-0.28159953773435104,0.7078135359932323,0.99,-1.4164689483522859,1.2347685,0.016581908,1.2623936000000002,1.1950573999999998,-0.6126844511226321,0.3025436535985796,-0.14123791098594662,-1.129183557726052,-0.5301551,0.02382918,-0.48034272,-0.5765818,0.23345748,0.0,0.23345748,0.23345748,-0.8705815,0.0,-0.8705815,-0.8705815
75,111.0,0.0,75.0,1.0,75.0,3643.0,0.0,-3.450000000000001,-345.0,0.0,,,,,,,,,,,,2.201098,0.055329442,2.2564273,2.1457683999999997,-1.3605656260255845,0.7071400350960362,-0.04,-2.4541169499806155,1.2578372,0.012460071999999999,1.2804528,1.2176143999999998,-0.5613636205223514,0.3153275486454433,-0.02720416426658634,-1.1043089526892964,-0.48194525,0.020885564,-0.43944398,-0.54374987,0.2072803,0.0013598502,0.20864014,0.20592044,-0.7358529,0.012950778000000001,-0.7229021,-0.7488037
76,114.0,0.0,75.0,1.0,75.0,3718.0,0.0,-3.4000000000000017,-340.0,0.0,,,,,,,,,,,,2.1628783,0.16279984,2.325678,2.0000784,-1.3440464640477352,0.6951884396090643,-0.04,-2.4161264161254525,1.2600018,0.010374303,1.2796106000000003,1.2290442,-0.5762979753215578,0.30541328494652603,-0.029829450845718364,-1.1178085549193937,-0.4769946,0.019458342,-0.44109672,-0.5339624,0.21269828,0.0316168,0.24431509,0.18108149,-0.74262214,0.06990817,-0.672714,-0.81253034
77,115.0,0.0,2.0,1.0,2.0,3720.0,0.0,0.95,95.0,0.0,,,,,,,,,,,,,,,,0.96505,0.024950000000000028,0.99,0.9401,1.2475722,0.0005719662,1.2481441,1.2470002,,,,,,,,,,,,,,,,
78,118.0,0.0,75.0,1.0,75.0,3795.0,0.0,-3.5500000000000016,-355.0,0.0,,,,,,,,,,,,1.8762665,0.30451638,2.1807828,1.57175,-1.417409423171083,0.7208098002389944,-0.04,-2.512063568304733,1.27834,0.011783291999999999,1.2953181999999999,1.2363647,-0.5993881222901294,0.3091991409570035,-0.06587771415710453,-1.1669224801781222,-0.4650978,0.021007566000000002,-0.43001115,-0.5259905,0.22743502,0.017016977,0.244452,0.21041805,-0.734011,0.07737434,-0.65663666,-0.81138533
79,119.0,0.0,20.0,1.0,20.0,3815.0,0.0,0.12999999999999978,13.0,0.0,,,,,,,,,,,,,,,,0.5189330805560697,0.2910770100421288,0.99,0.026478165544228327,1.2888486000000001,0.008040964,1.3053698999999999,1.2647836000000001,,,,,,,,,,,,,,,,
80,122.0,0.0,75.0,1.0,75.0,3890.0,0.0,-3.650000000000001,-365.0,0.0,,,,,,,,,,,,2.2753348,0.0033732653000000004,2.2787082,2.2719617000000003,-1.4817822213880898,0.7463720776826358,-0.09,-2.5643063979383145,1.2999148,0.009296073,1.3166010000000001,1.2757583000000001,-0.6316964183335274,0.3238732627209349,-0.03405452609062193,-1.1431362279686408,-0.44248334,0.01925724,-0.40344959999999996,-0.48986202,0.25196707,0.015338622,0.26730570000000003,0.23662846,-0.84207475,0.021365434,-0.82070935,-0.8634402
81,123.0,0.0,5.0,1.0,5.0,3895.0,0.0,0.83,83.0,0.0,,,,,,,,,,,,,,,,0.89119301998,0.06951828381099465,0.99,0.7933740898999999,1.3091774,0.0022843746,1.313051,1.306401,,,,,,,,,,,,,,,,
82,126.0,0.0,75.0,1.0,75.0,3970.0,0.0,-3.600000000000001,-360.0,0.0,,,,,,,,,,,,1.7240167000000002,0.31677127,2.040788,1.4072453999999999,-1.4521013644136298,0.7276202002401,-0.04,-2.536286845141188,1.3222553999999997,0.006186222,1.3350322000000001,1.3092246,-0.6122013729633039,0.3342054692839066,-0.040352859497070286,-1.203660697789947,-0.4053074,0.016433485,-0.3738014,-0.44005537,0.24324189999999998,0.015824951,0.25906685,0.22741695,-0.7788478,0.06944853,-0.7093993000000001,-0.84829634
83,129.0,0.0,75.0,1.0,75.0,4045.0,0.0,-3.550000000000001,-355.0,0.0,,,,,,,,,,,,1.9691096999999997,0.45513165,2.4242413,1.513978,-1.4235288303962148,0.7189609385289166,-0.04,-2.50742765374024,1.3288189,0.005353618399999999,1.3376484,1.3136268999999998,-0.5971171220202299,0.34280126057149723,-0.0106277549266815,-1.1520751497872166,-0.39866704,0.018352276,-0.3702118,-0.44879508,0.23703077,0.0073855069999999995,0.24441628,0.22964527,-0.80533636,0.072802216,-0.73253417,-0.8781386
84,132.0,0.0,75.0,1.0,75.0,4120.0,0.0,-3.5000000000000018,-350.0,0.0,,,,,,,,,,,,2.4093928,0.088038445,2.4974312999999997,2.3213543999999997,-1.3970808855624772,0.7399611508750402,-0.04,-2.4769589250789306,1.3262815000000001,0.0048247655,1.33578,1.3122271,-0.6377978791615627,0.3240911159932539,-0.03188312888145445,-1.1764562365408944,-0.42977148,0.021146325,-0.39612046,-0.47879815,0.25591055,0.010246038,0.26615658,0.2456645,-0.88459134,0.009691983000000001,-0.8748993,-0.8942833
85,135.0,0.0,75.0,1.0,75.0,4195.0,0.0,-3.450000000000001,-345.0,0.0,,,,,,,,,,,,2.2272667999999998,0.27862990000000004,2.5058968,1.948637,-1.3820328910630029,0.6834862138748253,-0.04,-2.4378538704068147,1.3212069,0.0068541407,1.3363166000000002,1.3039204,-0.5729590763348961,0.31508629170815183,0.0018415963649749398,-1.1000797064506591,-0.46093370000000006,0.02513049,-0.41746616,-0.5273937,0.21378073,0.008588709,0.22236945,0.20519203,-0.7863084,0.027865857,-0.7584426,-0.8141743
86,138.0,0.0,75.0,1.0,75.0,4270.0,0.0,-3.5000000000000013,-350.0,0.0,,,,,,,,,,,,2.6123247000000003,0.5909554,3.20328,2.0213692,-1.4061036811055794,0.7130717544889804,-0.04,-2.470123473909914,1.305202,0.008661175,1.3210073999999998,1.2785277,-0.5763198805540161,0.3193270065511663,-0.049953677654266386,-1.0782058653942874,-0.54995704,0.028649968999999997,-0.49398869999999995,-0.6218971999999999,0.21705717,0.014172539,0.23122971,0.20288463,-0.7992408000000001,0.06298125,-0.7362595999999999,-0.8622221
87,139.0,0.0,14.0,1.0,14.0,4284.0,0.0,0.37,37.0,0.0,,,,,,,,,,,,,,,,0.6434043691296266,0.22518056605182374,0.99,0.2827508972948002,1.2882848999999998,0.005896548000000001,1.2942407,1.2744681999999998,,,,,,,,,,,,,,,,
88,142.0,0.0,75.0,1.0,75.0,4359.0,0.0,-3.7500000000000013,-375.0,0.0,,,,,,,,,,,,2.1299348,0.04499662,2.1749315,2.0849383,-1.519783493595776,0.7471591063405008,-0.09,-2.6365276563668343,1.295204,0.008488667,1.3109655,1.2735072,-0.5776405012113784,0.32530291459933225,-0.02266297578811649,-1.128544679867984,-0.6284753000000001,0.028756635,-0.5840666,-0.7035159000000001,0.21974519,0.0017824247,0.22152762,0.21796277,-0.6825036,0.0009125769,-0.68159103,-0.6834161999999999
89,143.0,0.0,22.0,1.0,22.0,4381.0,0.0,0.029999999999999805,3.0,0.0,,,,,,,,,,,,,,,,0.424280163200531,0.3127275426270633,0.97,-0.06398145040819903,1.2910048,0.007433964,1.299607,1.2659416000000001,,,,,,,,,,,,,,,,
90,144.0,0.0,11.0,1.0,11.0,4392.0,0.0,0.52,52.0,0.0,,,,,,,,,,,,,,,,0.6936919186870478,0.1670930295021895,0.97,0.4481756453984086,1.2912995,0.0035029453999999996,1.2970066,1.2818743000000001,,,,,,,,,,,,,,,,
91,147.0,0.0,75.0,1.0,75.0,4467.0,0.0,-3.700000000000001,-370.0,0.0,,,,,,,,,,,,2.2703843,0.15405238,2.4244366000000004,2.1163317999999998,-1.5224120644358208,0.7389579551995282,-0.09,-2.5840312643162955,1.3100314,0.007176585500000001,1.3222479999999999,1.2942761999999999,-0.6207030511213143,0.3203889015514952,-0.014946260452270543,-1.1054573057392727,-0.6141409000000001,0.023679536,-0.5697576,-0.6639837,0.24396059,0.027556151,0.27151674,0.21640444,-0.7494308000000001,0.04739374,-0.70203704,-0.7968244999999999
92,148.0,0.0,9.0,1.0,9.0,4476.0,0.0,0.63,63.0,0.0,,,,,,,,,,,,,,,,0.6791537963119278,0.2736940757923587,0.9601,-0.01,1.3180633999999998,0.005915959,1.3245027,1.3074883,,,,,,,,,,,,,,,,
93,149.0,0.0,9.0,1.0,9.0,4485.0,0.0,0.6200000000000001,62.0,0.0,,,,,,,,,,,,,,,,0.7730970617403545,0.14600948048103918,0.99,0.5559810751953211,1.3210992,0.00562718,1.3274743999999998,1.3079118,,,,,,,,,,,,,,,,
94,152.0,0.0,75.0,1.0,75.0,4560.0,0.0,-3.5000000000000013,-350.0,0.0,,,,,,,,,,,,1.7215711,0.064814806,1.7863859,1.6567563000000003,-1.4009763973026368,0.7085418705015031,-0.04,-2.4740077798212328,1.3333641999999999,0.0044297064,1.3410548999999998,1.3224044,-0.5520865592429661,0.32630785770325216,-0.009613999128341709,-1.0964385117925315,-0.51224434,0.020516764,-0.46640697,-0.5660613,0.20563816,0.0009616762400000001,0.20659983,0.20467648,-0.68183994,0.020089895,-0.6617501,-0.70192987
95,155.0,0.0,75.0,1.0,75.0,4635.0,0.0,-3.600000000000001,-360.0,0.0,,,,,,,,,,,,2.1608113999999996,0.12761009,2.2884214,2.0332011999999997,-1.4409363372509405,0.7183173421246546,-0.04,-2.5447451990523176,1.3380871,0.0046914257,1.3471293,1.3256931,-0.5905927772580106,0.3186036522358546,-0.029698886871337867,-1.1400827012912391,-0.47328413,0.022308323999999997,-0.4247942,-0.52437633,0.22515404,0.00915467,0.23430872,0.21599938,-0.79709125,0.01836583,-0.7787254,-0.81545705
96,158.0,0.0,75.0,1.0,75.0,4710.0,0.0,-3.650000000000001,-365.0,0.0,,,,,,,,,,,,2.3029277,0.013596296,2.3165240000000002,2.2893314,-1.4717402931269268,0.743071612134641,-0.04,-2.5719139193482863,1.340227,0.004091425,1.347925,1.3298302,-0.6231151220964091,0.33926529795187105,-0.03537953734397892,-1.2752018412410564,-0.46674162,0.020259138,-0.42572805,-0.50488555,0.25168670000000004,0.050708376,0.30239508,0.20097832,-0.8511846,0.061608583,-0.7895760000000001,-0.91279316
97,161.0,0.0,75.0,1.0,75.0,4785.0,0.0,-3.850000000000001,-385.0,0.0,,,,,,,,,,,,2.4417912999999998,0.08426761599999999,2.526059,2.3575237,-1.5199286544356865,0.7763854307749005,-0.04,-2.7374277870436696,1.3364346999999999,0.00479731,1.3442379,1.3239965,-0.6303991409502215,0.3502171580473431,0.0031219339370727184,-1.2666360552056748,-0.5015978,0.023781137999999997,-0.4606237,-0.54430336,0.26002753,0.02199877,0.2820263,0.23802875,-0.85296977,0.011801391999999999,-0.84116834,-0.8647710999999999
98,164.0,0.0,75.0,1.0,75.0,4860.0,0.0,-3.700000000000001,-370.0,0.0,,,,,,,,,,,,2.180136,0.2738908,2.4540267000000004,1.9062451,-1.4834760635829802,0.7540413615621105,-0.04,-2.613528234659358,1.3315428,0.0050144764000000005,1.3420771,1.3200718999999999,-0.623040952727744,0.3369882609597843,-0.0033306860923767445,-1.169778174227587,-0.5485760999999999,0.027578691000000002,-0.48859796,-0.6106949,0.2508705,0.0128365755,0.26370707,0.23803392,-0.7842212,0.017881721,-0.7663395000000001,-0.8021029000000001
99,167.0,0.0,75.0,1.0,75.0,4935.0,0.0,-3.650000000000001,-365.0,0.0,,,,,,,,,,,,2.5978950000000003,0.15002131,2.7479162,2.4478736,-1.4534858225183094,0.7420284954596912,-0.04,-2.585743063748754,1.3172406,0.0077966386,1.332942,1.2957085,-0.5793516864438067,0.33146374503134984,-0.018963434696197545,-1.1472905700508935,-0.64044255,0.038069773,-0.57463694,-0.72006834,0.22275820000000005,0.010659583,0.23341778,0.21209861,-0.76486605,0.02294439,-0.74192166,-0.78781044
100,168.0,0.0,20.0,1.0,20.0,4955.0,0.0,0.10999999999999976,11.0,0.0,,,,,,,,,,,,,,,,0.4595829626194736,0.29153384487469336,0.97,0.018266068157681947,1.3097341,0.00581548,1.319299,1.2923479,,,,,,,,,,,,,,,,
101,171.0,0.0,75.0,1.0,75.0,5030.0,0.0,-3.450000000000001,-345.0,0.0,,,,,,,,,,,,2.492659,0.057010174000000004,2.5496693,2.435649,-1.3851997564195753,0.7116013853141538,-0.04,-2.4354547299851688,1.3179296,0.005552758499999999,1.3291681,1.3013788,-0.5773570848395019,0.3092574708770867,0.028937778472900355,-1.0297591835624618,-0.71465135,0.027484402,-0.65582407,-0.776343,0.21449062,0.0027777254999999997,0.21726835,0.21171289999999998,-0.71245784,0.010768353999999999,-0.7016895000000001,-0.7232261999999999
102,173.0,0.0,58.0,1.0,58.0,5088.0,0.0,-1.740000000000001,-174.0,0.0,,,,,,,,,,,,2.3393831,0.0,2.3393831,2.3393831,-0.364851249654139,0.7574660790517971,0.99,-1.5438245204046452,1.3217056,0.005248856999999999,1.3320819,1.3085233,-0.612846963312171,0.33979371985385504,0.020803771018981898,-1.114965823953218,-0.73969555,0.029497528,-0.6991494,-0.7981108,0.24552049,0.0,0.24552049,0.24552049,-0.69550884,0.0,-0.69550884,-0.69550884
103,174.0,0.0,21.0,1.0,21.0,5109.0,0.0,0.18999999999999986,19.0,0.0,,,,,,,,,,,,,,,,0.5212282741710464,0.2750485936663583,0.99,0.08135561861018181,1.3274139999999999,0.0032535682,1.3331776000000002,1.3226986,,,,,,,,,,,,,,,,
104,177.0,0.0,75.0,1.0,75.0,5184.0,0.0,-3.5500000000000007,-355.0,0.0,,,,,,,,,,,,3.4884486000000003,0.088137746,3.5765862,3.4003108,-1.4292949034724842,0.7075019315065282,-0.04,-2.5030594165612485,1.3320466,0.0061879223,1.3427806999999998,1.3172834,-0.6516061635313642,0.2948371803396805,-0.1560656690597534,-1.1357626026619791,-0.72181857,0.03569807,-0.66435313,-0.7990651,0.25575970000000003,0.004299253,0.26005894,0.25146043,-0.9097934000000001,0.023486048,-0.8863073,-0.9332794
105,180.0,0.0,75.0,1.0,75.0,5259.0,0.0,-3.650000000000001,-365.0,0.0,,,,,,,,,,,,2.9330263,0.08250654,3.015533,2.85052,-1.4715236979322732,0.7386502996351657,-0.04,-2.572078006616963,1.3362521,0.0044062575,1.3427291000000001,1.3264301,-0.6002706055937204,0.3096537913395227,-0.04425249338150028,-1.133642484451986,-0.7142188,0.029540353,-0.6646807,-0.7872732,0.22810507,0.0010958835000000001,0.22920096,0.22700919,-0.7997519000000001,0.017515838,-0.78223604,-0.8172676999999999
106,182.0,0.0,51.0,1.0,51.0,5310.0,0.0,-1.4100000000000013,-141.0,0.0,,,,,,,,,,,,2.9663407999999998,0.0,2.9663407999999998,2.9663407999999998,-0.2516585686236915,0.6793640747121028,0.99,-1.2946001313150677,1.3355786,0.0053812535,1.3450383999999997,1.3246406000000002,-0.5460515542705142,0.3005058169103079,-0.028264799118042024,-1.0315212901228823,-0.7334843000000001,0.03166235,-0.6840231999999999,-0.8019386,0.19423798,0.0,0.19423798,0.19423798,-0.76547253,0.0,-0.76547253,-0.76547253
107,183.0,0.0,18.0,1.0,18.0,5328.0,0.0,0.1399999999999999,14.0,0.0,,,,,,,,,,,,,,,,0.5033986558140275,0.27737868883969263,0.97,0.049887113084318035,1.3381832,0.0048653376,1.3437188999999998,1.3269773,,,,,,,,,,,,,,,,
108,184.0,0.0,26.0,1.0,26.0,5354.0,0.0,-0.23000000000000045,-23.0,0.0,,,,,,,,,,,,,,,,0.31389168293984354,0.3791685469064714,0.97,-0.3147594318831911,1.34143,0.003423095,1.3465159,1.3324281999999998,,,,,,,,,,,,,,,,
109,187.0,0.0,75.0,1.0,75.0,5429.0,0.0,-3.3500000000000014,-335.0,0.0,,,,,,,,,,,,2.7965631,0.11547065,2.9120338,2.6810925,-1.3418429030988779,0.6933216031211302,-0.04,-2.3672907299755965,1.3488116,0.0037639084999999996,1.3558936000000001,1.3365569,-0.5842571672484657,0.2931253645637455,0.029942951202392543,-1.0493091085629498,-0.65056854,0.028701868,-0.5970149,-0.7347144,0.21363941,0.01713553,0.23077494,0.19650388,-0.80244315,0.03427264,-0.76817054,-0.8367158000000001
110,190.0,0.0,75.0,1.0,75.0,5504.0,0.0,-3.5000000000000013,-350.0,0.0,,,,,,,,,,,,2.3369257,0.04182768,2.3787534,2.295098,-1.4209437073544509,0.7063829875712015,-0.04,-2.4588810297819808,1.3525546999999998,0.0035008376,1.3586421,1.3422949,-0.5506433692041086,0.3093544023517564,-0.03736475944519047,-1.0607303598444136,-0.60386544,0.028529335,-0.5566681,-0.6763195,0.19945407,0.0017009079999999999,0.20115498,0.19775316,-0.735132,0.0070896447,-0.7280423,-0.7422215999999999
111,193.0,0.0,75.0,1.0,75.0,5579.0,0.0,-3.5000000000000013,-350.0,0.0,,,,,,,,,,,,2.5762887,0.19765639999999998,2.773945,2.3786322999999996,-1.4038832435057695,0.7239274133604271,-0.04,-2.4718056236067394,1.3542118,0.0030152166999999996,1.3590786,1.346341,-0.6141126515635239,0.3104834340785112,0.0030926680564880016,-1.1393882431499731,-0.599004,0.026987232000000003,-0.5518949000000001,-0.6600852,0.23676708,0.014353991000000002,0.25112107,0.22241309999999997,-0.8203018,0.04288575,-0.77741605,-0.86318755
112,194.0,0.0,20.0,1.0,20.0,5599.0,0.0,0.17999999999999985,18.0,0.0,,,,,,,,,,,,,,,,0.5262382439258372,0.2823585289060805,0.99,0.07550742546952782,1.3542973999999999,0.0030452640000000002,1.3579823999999998,1.3442808000000002,,,,,,,,,,,,,,,,
113,195.0,0.0,5.0,1.0,5.0,5604.0,0.0,0.83,83.0,0.0,,,,,,,,,,,,,,,,0.89119301998,0.06951828381099465,0.99,0.7933740898999999,1.3544123,0.0013530597,1.3567995000000002,1.352946,,,,,,,,,,,,,,,,
114,198.0,0.0,75.0,1.0,75.0,5679.0,0.0,-3.650000000000001,-365.0,0.0,,,,,,,,,,,,2.3468847000000004,0.089058876,2.4359436000000003,2.2578259,-1.4426444291416871,0.7363909286956745,-0.04,-2.5939562405492254,1.3554604,0.0031751557,1.3607383,1.3475852,-0.5941839389922621,0.3314980756978831,-0.02116683087348945,-1.1567808491003202,-0.58400744,0.028709203,-0.53071207,-0.6529226,0.23147264,0.014326788500000001,0.24579944,0.21714586,-0.77935016,0.018592446999999998,-0.7607577,-0.7979426
115,201.0,0.0,68.0,1.0,68.0,5747.0,0.0,-2.080000000000001,-208.0,0.0,,,,,,,,,,,,2.265832,0.05286014,2.3186922,2.212972,-0.5427086619084949,0.7997229166399845,0.9601,-1.7282405150527502,1.3565218,0.0029889694,1.3605329,1.3480793,-0.558971899363403,0.3194747714711161,-0.041364350318908734,-1.0920700587351144,-0.55728304,0.025914269,-0.5174565999999999,-0.6239916999999999,0.20725679999999996,0.0028579608000000004,0.21011475,0.20439883,-0.7513244000000001,0.0073090790000000004,-0.74401534,-0.7586335
116,203.0,0.0,36.0,1.0,36.0,5783.0,0.0,-0.7300000000000009,-73.0,0.0,,,,,,,,,,,,2.6425269,0.0,2.6425269,2.6425269,0.057398918947942836,0.5198611788191311,0.97,-0.7582460715366253,1.3560367,0.0032944104,1.3620076,1.3492243,-0.5891353890212604,0.3423895807882988,-0.0342836165428162,-1.1158212987788942,-0.55778146,0.030351521,-0.5005457999999999,-0.6166421999999999,0.23215546,0.0,0.23215546,0.23215546,-0.8293523000000002,0.0,-0.8293523000000002,-0.8293523000000002
117,206.0,0.0,75.0,1.0,75.0,5858.0,0.0,-3.4000000000000017,-340.0,0.0,,,,,,,,,,,,2.1856701000000003,0.18406415,2.3697342999999997,2.001606,-1.3241775592370109,0.6820251236820665,-0.09,-2.4311786167396368,1.3580127,0.0026156323,1.3625596000000002,1.3505995000000002,-0.5431820072784358,0.3046882476257785,-0.017542161941528356,-1.11652688027586,-0.5368550999999999,0.026718635,-0.49155995,-0.5989573,0.19394070000000002,0.02062042,0.21456112,0.17332028,-0.7378161,0.04525003,-0.6925661,-0.78306615
118,207.0,0.0,22.0,1.0,22.0,5880.0,0.0,0.04999999999999971,5.0,0.0,,,,,,,,,,,,,,,,0.44183254303563707,0.3226049952169847,0.99,-0.04767995905842437,1.3573793,0.0026082507999999997,1.3619275,1.3492587999999999,,,,,,,,,,,,,,,,
