Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
110,659.0,0.0,3664.0,3664.0,15.0,3664.0,0.9973903600000568,0.0,0.0,0.0,,,,1.6259766022364301,0.04248091373501541,1.660514235496521,1.566136598587036,5e-05,0.0,5e-05,5e-05,14.563998000000002,0.7078595999999999,15.137641,13.566685000000001,,,,
111,665.0,0.0,3688.0,3688.0,24.0,3688.0,0.9973666000000572,0.0,0.0,0.0,,,,9.024599770704905,16.513858102904187,45.95050811767578,1.554037094116211,5e-05,0.0,5e-05,5e-05,18.517138,6.785883999999999,33.631462,14.727775,0.02888853248810846,0.006636917023309203,0.03632563661813037,0.01931364352953097
112,671.0,0.0,3712.0,3712.0,24.0,3712.0,0.9973428400000576,0.0,0.0,0.0,,,,8.909928957621256,16.42861998232197,45.64538955688477,1.5043772459030151,5e-05,0.0,5e-05,5e-05,17.684467,7.8525996,35.238609999999994,13.9659395,,,,
113,677.0,0.0,3736.0,3736.0,24.0,3736.0,0.9973190800000582,0.0,0.0,0.0,,,,1.447523295879364,0.06807536673532676,1.503068208694458,1.30376398563385,5e-05,0.0,5e-05,5e-05,11.897953,1.0559398000000002,12.999075999999999,9.787864,,,,
114,683.0,0.0,3760.0,3760.0,24.0,3760.0,0.9972953200000588,0.0,0.0,0.0,,,,8.886074423789976,17.048280689987635,47.00710678100586,1.2084516286849976,5e-05,0.0,5e-05,5e-05,12.461936999999999,8.583421000000001,31.636425,8.039721,,,,
115,689.0,0.0,3784.0,3784.0,24.0,3784.0,0.9972715600000592,0.0,0.0,0.0,,,,24.291470487912488,23.121648551626386,48.32648468017578,1.1388314962387085,5e-05,0.0,5e-05,5e-05,18.749765,11.912148,32.81581,6.950684,,,,
116,695.0,0.0,3808.0,3808.0,24.0,3808.0,0.9972478000000596,0.0,0.0,0.0,,,,31.937686443328857,34.36095294172307,93.29296875,1.1379759311676023,5e-05,0.0,5e-05,5e-05,23.887884,19.624392,61.486168000000006,6.015781400000001,,,,
117,738.0,0.0,3978.0,3978.0,170.0,3978.0,0.9970795000000634,3.0,3.0,0.0,,,,22.52323355231174,30.511609390368644,134.12921142578122,1.2833954095840454,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,28.26913,20.454320000000003,124.78952,8.824910000000001,0.033388592478004284,0.0076467795375140405,0.04360921354789752,0.02226767548767384
118,751.0,0.0,4030.0,4030.0,52.0,4030.0,0.9970280200000644,1.0,1.0,0.0,,,,4.944525416080769,11.81138063142065,45.85932922363281,1.394321084022522,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,14.597810999999998,6.5948534,37.019775,10.678847,,,,
119,757.0,0.0,4054.0,4054.0,24.0,4054.0,0.9970042600000649,0.0,0.0,0.0,,,,31.62862847248713,42.79364007295558,92.68852996826172,1.3582093715667725,5e-05,0.0,5e-05,5e-05,30.235646999999997,27.963321999999998,74.809685,10.153103,,,,
120,770.0,0.0,4108.0,4108.0,54.0,4108.0,0.9969508000000662,1.0,1.0,0.0,,,,18.90476569762597,28.628906418514664,93.69893646240234,1.3278855085372925,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,19.272126999999998,14.204583,55.650223,9.530691000000001,,,,
121,776.0,0.0,4132.0,4132.0,24.0,4132.0,0.9969270400000668,0.0,0.0,0.0,,,,31.761017998059586,33.970520530197426,92.84415435791016,1.4257431030273438,5e-05,0.0,5e-05,5e-05,26.754540999999996,16.813131,58.727764,11.848945,,,,
122,782.0,0.0,4156.0,4156.0,24.0,4156.0,0.9969032800000672,0.0,0.0,0.0,,,,16.346123854319256,20.68945715825011,45.61750793457031,1.6473066806793213,5e-05,0.0,5e-05,5e-05,21.927933,9.098175,35.741196,14.405642499999999,,,,
123,788.0,0.0,4180.0,4180.0,24.0,4180.0,0.9968795200000676,0.0,0.0,0.0,,,,9.202467103799183,16.646878745859713,46.42583465576172,1.6691937446594238,5e-05,0.0,5e-05,5e-05,18.609108,4.895325700000001,29.444138,15.049093,0.0339250469092076,0.003597084356493503,0.0378660108576878,0.02981867911847076
124,794.0,0.0,4204.0,4204.0,24.0,4204.0,0.9968557600000684,0.0,0.0,0.0,,,,8.991585234800974,16.33917061045231,45.52691268920898,1.6070516109466553,5e-05,0.0,5e-05,5e-05,18.50508,6.9922466,34.095093,14.638539999999999,,,,
125,800.0,0.0,4228.0,4228.0,24.0,4228.0,0.9968320000000688,0.0,0.0,0.0,,,,9.08507525920868,16.824167623586987,46.70490264892578,1.4984228610992432,5e-05,0.0,5e-05,5e-05,16.450369,6.469341,30.776235999999997,12.093782000000001,,,,
126,806.0,0.0,4252.0,4252.0,24.0,4252.0,0.9968082400000692,0.0,0.0,0.0,,,,16.444653471310932,21.199777680506696,47.01995849609375,1.4250478744506836,5e-05,0.0,5e-05,5e-05,19.096232999999998,10.290225999999999,36.338478,11.743048,,,,
127,812.0,0.0,4276.0,4276.0,24.0,4276.0,0.9967844800000698,0.0,0.0,0.0,,,,39.22063215573629,31.319695162822434,92.68814086914062,1.3229503631591797,5e-05,0.0,5e-05,5e-05,30.178802,17.09461,60.910847,9.597316000000001,,,,
128,817.0,0.0,4297.0,4297.0,21.0,4297.0,0.9967636900000704,0.0,0.0,0.0,,,,19.5353009223938,22.011040806808577,46.82838439941406,1.4880007505416868,5e-05,0.0,5e-05,5e-05,20.531174,9.036048,32.108055,11.923169999999999,,,,
129,835.0,0.0,4369.0,4369.0,72.0,4369.0,0.9966924100000718,1.0,1.0,0.0,,,,17.344556717311633,30.205430807197466,90.92618560791016,1.5203742980957031,5e-05,0.0,5e-05,5e-05,23.938179,19.77295,82.6732,12.825460000000001,,,,
130,838.0,0.0,4381.0,4381.0,12.0,4381.0,0.996680530000072,0.0,0.0,0.0,,,,1.6713237166404724,0.028690874576568607,1.700014591217041,1.6426328420639038,5e-05,0.0,5e-05,5e-05,15.275451,0.12218475,15.397635000000001,15.153266,,,,
131,844.0,0.0,4405.0,4405.0,24.0,4405.0,0.9966567700000726,0.0,0.0,0.0,,,,19.553737258911134,21.74498390254182,46.19109344482422,1.715495228767395,5e-05,0.0,5e-05,5e-05,22.017971,6.6753917000000005,30.302082000000002,15.3125305,,,,
132,850.0,0.0,4429.0,4429.0,24.0,4429.0,0.9966330100000732,0.0,0.0,0.0,,,,1.8609790325164797,0.034743022632889066,1.9020339250564573,1.806398868560791,5e-05,0.0,5e-05,5e-05,17.647467000000002,0.54194474,18.541271,16.891727,,,,
133,856.0,0.0,4453.0,4453.0,24.0,4453.0,0.9966092500000736,0.0,0.0,0.0,,,,1.615481424331665,0.0873091732469902,1.735862135887146,1.4910093545913696,5e-05,0.0,5e-05,5e-05,14.113037,1.2369157,15.830681,12.4768305,0.03034072481274052,0.0047705820091942545,0.03648952410629136,0.02497578930284362
134,862.0,0.0,4477.0,4477.0,24.0,4477.0,0.996585490000074,0.0,0.0,0.0,,,,10.36415147781372,17.96928544177554,46.30267333984375,1.335432529449463,5e-05,0.0,5e-05,5e-05,14.949564,9.647772,34.212486,9.386502,,,,
135,868.0,0.0,4501.0,4501.0,24.0,4501.0,0.9965617300000746,0.0,0.0,0.0,,,,10.491257190704346,18.526916368768113,47.5450668334961,1.2018468379974363,5e-05,0.0,5e-05,5e-05,12.482671,8.925078,30.3268,7.574577000000001,,,,
136,874.0,0.0,4525.0,4525.0,24.0,4525.0,0.9965379700000752,0.0,0.0,0.0,,,,10.298702287673953,18.26963008931124,46.83795166015625,1.1418713331222534,5e-05,0.0,5e-05,5e-05,12.720003,11.65979,36.025833,6.214225,0.01983012909648096,0.002704138885707841,0.023867128928250173,0.0163780931965448
137,880.0,0.0,4549.0,4549.0,24.0,4549.0,0.9965142100000756,0.0,0.0,0.0,,,,29.017811799049372,22.764972084930008,47.84613800048828,1.133381962776184,5e-05,0.0,5e-05,5e-05,21.215457999999998,11.953498,32.315678000000005,6.26794,,,,
138,886.0,0.0,4573.0,4573.0,24.0,4573.0,0.9964904500000762,0.0,0.0,0.0,,,,1.1372646808624267,0.01959156964266329,1.1689305305480957,1.109726071357727,5e-05,0.0,5e-05,5e-05,6.880039999999999,0.10887277,7.028296000000001,6.71473,,,,
139,892.0,0.0,4597.0,4597.0,24.0,4597.0,0.9964666900000768,0.0,0.0,0.0,,,,1.0926156282424926,0.032895539904027896,1.139701247215271,1.0422638654708862,5e-05,0.0,5e-05,5e-05,6.3173633,0.34348565,6.732404700000001,5.8499436,,,,
140,905.0,0.0,4649.0,4649.0,52.0,4649.0,0.9964152100000778,1.0,1.0,0.0,,,,16.544066776831947,21.91736307993401,47.93314743041992,1.0244262218475342,5e-05,0.0,5e-05,5e-05,14.272979999999999,12.793941499999999,35.306267,4.99674,0.017714037501064008,0.0023511496458953353,0.02175643625349039,0.016131560140638608
141,911.0,0.0,4673.0,4673.0,24.0,4673.0,0.9963914500000784,0.0,0.0,0.0,,,,10.393958139419556,18.631456072641974,47.65683364868164,1.0319602489471436,5e-05,0.0,5e-05,5e-05,10.905222,9.570348,30.038357,5.631454,,,,
142,917.0,0.0,4697.0,4697.0,24.0,4697.0,0.9963676900000789,0.0,0.0,0.0,,,,19.62728428840637,37.09728962129355,93.82186126708984,1.0626908540725708,5e-05,0.0,5e-05,5e-05,18.51131,23.893442,66.28841,5.911958,,,,
143,959.0,0.0,4862.0,4862.0,165.0,4862.0,0.9962043400000824,3.0,3.0,0.0,,,,14.651893900661936,20.71882985687024,47.66946029663086,1.1530247926712036,5e-05,0.0,5e-05,5e-05,16.38994,10.251594,35.621629999999996,7.088608,,,,
144,961.0,0.0,4872.0,4872.0,10.0,4872.0,0.9961944400000826,0.0,0.0,0.0,,,,46.76092445850372,45.5484322309494,92.30935668945312,1.2124922275543213,5e-05,0.0,5e-05,5e-05,37.85376,30.131556,67.98531,7.722203299999999,,,,
145,967.0,0.0,4896.0,4896.0,24.0,4896.0,0.9961706800000832,0.0,0.0,0.0,,,,31.14161521196365,21.13515501743277,47.32835006713867,1.228837251663208,5e-05,0.0,5e-05,5e-05,26.837318,13.123012,38.983909999999995,8.131224000000001,,,,
146,973.0,0.0,4920.0,4920.0,24.0,4920.0,0.9961469200000836,0.0,0.0,0.0,,,,38.63882905244827,46.984030336315996,133.63017272949222,1.5031836032867432,5e-05,0.0,5e-05,5e-05,38.447224,36.574345,118.83532,13.728520000000001,,,,
147,991.0,0.0,4990.0,4990.0,70.0,4990.0,0.9960776200000852,1.0,1.0,0.0,,,,9.296840647856394,15.727572960742796,46.2484130859375,1.9969207048416135,5e-05,0.0,5e-05,5e-05,26.454998,5.24205,40.367940000000004,19.717878,,,,
148,997.0,0.0,5014.0,5014.0,24.0,5014.0,0.9960538600000856,0.0,0.0,0.0,,,,9.22254914045334,16.752025150325473,46.68038940429688,1.6093865633010864,5e-05,0.0,5e-05,5e-05,19.412395,7.106445,34.773945,14.128383,,,,
149,1003.0,0.0,5038.0,5038.0,24.0,5038.0,0.9960301000000862,0.0,0.0,0.0,,,,16.36026120185852,21.145062635673785,47.44958877563477,1.3650387525558472,5e-05,0.0,5e-05,5e-05,20.301682999999997,12.218368,41.730274,10.454383,,,,
150,1009.0,0.0,5062.0,5062.0,24.0,5062.0,0.9960063400000868,0.0,0.0,0.0,,,,16.711634894212086,21.771304360843192,47.52935409545898,1.278143286705017,5e-05,0.0,5e-05,5e-05,17.1011,9.942049,31.348995000000002,9.529305,0.022444857311038503,0.005574090332095622,0.031383744594349984,0.01613033526613435
151,1013.0,0.0,5080.0,5080.0,18.0,5080.0,0.9959885200000872,0.0,0.0,0.0,,,,12.396341025829315,19.307711126243913,45.83827590942383,1.2437571287155151,5e-05,0.0,5e-05,5e-05,17.537024,14.617003,42.853832000000004,8.993279,,,,
152,1019.0,0.0,5104.0,5104.0,24.0,5104.0,0.9959647600000876,0.0,0.0,0.0,,,,1.2412312626838684,0.0403992061363766,1.299407958984375,1.1737258434295654,5e-05,0.0,5e-05,5e-05,9.145714,0.35413049999999996,9.714131,8.512038,0.020833238570994585,0.00485190416591503,0.028674415721907282,0.016689284988387957
153,1025.0,0.0,5128.0,5128.0,24.0,5128.0,0.995941000000088,0.0,0.0,0.0,,,,8.992458105087278,17.505138075541346,48.13506698608398,1.1107410192489624,5e-05,0.0,5e-05,5e-05,11.041155999999999,8.276877,29.493634999999998,6.535442400000001,,,,
154,1043.0,0.0,5200.0,5200.0,72.0,5200.0,0.9958697200000896,1.0,1.0,0.0,,,,19.073206232653728,22.48071899099513,47.71540069580078,1.0236748456954956,5e-05,0.0,5e-05,5e-05,17.96794,13.459228,41.750797,5.718514,0.02020957203010766,0.004272808122426022,0.02706924339581747,0.01550067818374373
155,1049.0,0.0,5224.0,5224.0,24.0,5224.0,0.9958459600000902,0.0,0.0,0.0,,,,8.875480651855469,16.986999452563804,46.8595199584961,1.243982434272766,5e-05,0.0,5e-05,5e-05,13.827952,8.031734,31.748340000000002,9.411078,,,,
156,1055.0,0.0,5248.0,5248.0,24.0,5248.0,0.9958222000000908,0.0,0.0,0.0,,,,16.421823541323345,21.37559793413696,46.76600646972656,1.2453650236129759,5e-05,0.0,5e-05,5e-05,17.801560000000002,10.413331,33.762524,9.67571,,,,
157,1073.0,0.0,5321.0,5321.0,73.0,5321.0,0.9957499300000924,1.0,1.0,0.0,,,,6.251662267578973,20.559845403538176,91.02188873291016,1.1993364095687866,5e-05,0.0,5e-05,5e-05,13.591544,16.442917,81.354004,8.607251,,,,
158,1081.0,0.0,5353.0,5353.0,32.0,5353.0,0.995718250000093,1.0,1.0,0.0,,,,1.1542727095740182,0.027738102086157738,1.2011866569519043,1.104145884513855,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,6.822136,0.59660417,7.750115400000001,5.690648,,,,
159,1094.0,0.0,5405.0,5405.0,52.0,5405.0,0.995666770000094,1.0,1.0,0.0,,,,28.192845960458122,35.41594662167838,95.13690948486328,1.0188257694244385,5e-05,0.0,5e-05,5e-05,23.812819,24.505909,71.00653,4.7728269999999995,,,,
160,1100.0,0.0,5429.0,5429.0,24.0,5429.0,0.9956430100000946,0.0,0.0,0.0,,,,28.650133419036866,36.594968717975256,92.76771545410156,1.2025961875915527,5e-05,0.0,5e-05,5e-05,28.410284000000004,27.212790999999996,79.79607,9.017021000000002,,,,
161,1101.0,0.0,5433.0,5433.0,4.0,5433.0,0.9956390500000948,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
162,1107.0,0.0,5457.0,5457.0,24.0,5457.0,0.9956152900000952,0.0,0.0,0.0,,,,10.456667137145995,17.940085606174875,46.33680725097656,1.4573916196823118,5e-05,0.0,5e-05,5e-05,17.040233999999998,7.9773297,32.984276,12.569828999999999,,,,
163,1113.0,0.0,5481.0,5481.0,24.0,5481.0,0.9955915300000956,0.0,0.0,0.0,,,,10.30427439212799,17.58374584016056,45.4716796875,1.445233702659607,5e-05,0.0,5e-05,5e-05,17.751407999999998,8.95978,35.617424,12.147189,,,,
164,1119.0,0.0,5505.0,5505.0,24.0,5505.0,0.9955677700000962,0.0,0.0,0.0,,,,37.84880366325378,44.455027941603724,92.82524871826172,1.523254632949829,5e-05,0.0,5e-05,5e-05,32.494183,23.410598999999998,64.21774,13.193663,0.0283996130636001,0.007866347944270663,0.037196121912566014,0.015183732088335091
165,1132.0,0.0,5557.0,5557.0,52.0,5557.0,0.9955162900000972,1.0,1.0,0.0,,,,16.50792650381724,21.197096903545557,47.23749542236328,1.4240801334381104,5e-05,0.0,5e-05,5e-05,19.931387,9.8907995,37.785244,12.074371000000001,,,,
166,1146.0,0.0,5611.0,5611.0,54.0,5611.0,0.9954628300000984,1.0,1.0,0.0,,,,15.309948600255526,20.366330353766468,46.08423614501953,1.6430814266204834,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,21.823551000000002,7.8599744000000005,35.213257,15.028339,,,,
167,1152.0,0.0,5635.0,5635.0,24.0,5635.0,0.9954390700000991,0.0,0.0,0.0,,,,16.259380122025807,32.65708665748368,89.28276824951172,1.5797158479690552,5e-05,0.0,5e-05,5e-05,26.151384,24.325308,80.51688399999999,14.223032,,,,
168,1158.0,0.0,5659.0,5659.0,24.0,5659.0,0.9954153100000996,0.0,0.0,0.0,,,,1.5617124040921528,0.04278569768654242,1.633504867553711,1.504671931266785,5e-05,0.0,5e-05,5e-05,14.027138,0.7188454000000001,15.011228,12.815607,,,,
169,1200.0,0.0,5829.0,5829.0,170.0,5829.0,0.9952470100001032,4.0,4.0,0.0,,,,13.138053462618876,19.94927589081147,48.09314346313477,1.1467819213867188,5.000000000000001e-05,6.776263578034403e-21,5e-05,5e-05,17.214804,12.581254,42.211690000000004,8.213817,,,,
170,1206.0,0.0,5853.0,5853.0,24.0,5853.0,0.9952232500001036,0.0,0.0,0.0,,,,27.97412266731262,35.61829578609471,90.47653198242188,1.274596095085144,5e-05,0.0,5e-05,5e-05,32.04537,30.047195000000002,87.59584,9.960745,,,,
171,1212.0,0.0,5877.0,5877.0,24.0,5877.0,0.9951994900001042,0.0,0.0,0.0,,,,10.708396625518796,18.495940222979122,47.70022964477539,1.4239927530288696,5e-05,0.0,5e-05,5e-05,15.68024,5.7567873,27.153103,12.463654,,,,
172,1218.0,0.0,5901.0,5901.0,24.0,5901.0,0.9951757300001048,0.0,0.0,0.0,,,,10.578572201728822,18.223641750710453,47.02581787109375,1.4337023496627808,5e-05,0.0,5e-05,5e-05,16.832355,8.597562,33.984356,11.879808,,,,
173,1224.0,0.0,5925.0,5925.0,24.0,5925.0,0.9951519700001052,0.0,0.0,0.0,,,,19.172615337371827,21.729262678726467,46.66428756713867,1.397422432899475,5e-05,0.0,5e-05,5e-05,21.45305,12.141737,39.614864000000004,11.000016,,,,
174,1230.0,0.0,5949.0,5949.0,24.0,5949.0,0.9951282100001058,0.0,0.0,0.0,,,,28.329292249679565,35.79916033695914,91.08558654785156,1.4169799089431765,5e-05,0.0,5e-05,5e-05,30.464163,25.83445,79.81288,11.779239,,,,
175,1236.0,0.0,5973.0,5973.0,24.0,5973.0,0.9951044500001064,0.0,0.0,0.0,,,,1.578551697731018,0.038102331321309066,1.6287142038345337,1.5296800136566162,5e-05,0.0,5e-05,5e-05,14.727801000000001,0.6208563,15.7406845,13.79725,,,,
