Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
12,510.0,0.0,3097.0,3097.0,182.0,3097.0,0.9981640000000604,4.0,60.0,0.0,,,,0.0027069961361121386,0.002082697011936235,0.012323932722210884,0.0003875927068293095,0.00025,0.0,0.00025,0.00025,0.014567738,0.006485510999999999,0.04721776,0.0072065409999999995,1.3110499512651883,0.7061102045075827,2.617221396387248,0.0,,,,
13,550.0,0.0,3258.0,3258.0,161.0,3258.0,0.9980191000000652,3.0,75.0,0.0,,,,0.002841024359804578,0.0013159307049278785,0.005496966186910868,0.00048402749234810466,0.00025,0.0,0.00025,0.00025,0.014706117,0.0032470564,0.022621624,0.009809383,1.0703466266135009,0.8490488659932097,2.503485520019768,0.0,,,,
14,594.0,0.0,3433.0,3433.0,175.0,3433.0,0.9978616000000704,4.0,50.0,0.0,,,,0.003004245682034728,0.0013917433867090205,0.006274733226746321,0.0005688919918611647,0.00025,0.0,0.00025,0.00025,0.015371343,0.0036695802,0.02386936,0.008327322,1.3808433281553778,0.7416611931247653,2.5777888872395627,0.0,,,,
15,630.0,0.0,3578.0,3578.0,145.0,3578.0,0.9977311000000748,2.0,25.0,0.0,,,,0.002770724596403953,0.001379406934408562,0.0062045715749263755,0.00032843893859535456,0.00025,0.0,0.00025,0.00025,0.015296696,0.0040239790000000004,0.02464723,0.008413383,0.3767929397358389,0.4664994895961535,1.5753547499769285,0.0,,,,
16,675.0,0.0,3756.0,3756.0,178.0,3756.0,0.99757090000008,0.0,0.0,0.0,,,,0.0029412518508086737,0.0015695806621785356,0.007634700275957584,0.0004385213542263955,0.00025,0.0,0.00025,0.00025,0.016245693000000002,0.005185027,0.036562647999999996,0.010281325,0.0,0.0,0.0,0.0,,,,
17,779.0,0.0,4171.0,4171.0,415.0,4171.0,0.9971974000000924,6.0,80.0,0.0,,,,0.0025979703395233424,0.0011716058513348887,0.007265660911798476,0.0001775840064510703,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.014886473,0.0037650878,0.026265499999999997,0.0046373084,1.2064564511640037,0.9581523932003888,3.7053456169634456,0.0,0.025268772999999998,0.031956796,0.06619469,-0.019865535
18,802.0,0.0,4265.0,4265.0,94.0,4265.0,0.9971128000000952,1.0,30.0,0.0,,,,0.002766348644281211,0.0013898341669422176,0.007497622165828944,0.000944632338359952,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.01588387,0.0052003902,0.03411659,0.009723878,0.4758686413166112,0.3805813846183533,1.0,0.0,,,,
19,859.0,0.0,4494.0,4494.0,229.0,4494.0,0.9969067000001018,5.0,100.0,0.0,,,,0.0024714343507136953,0.0013473575021048759,0.007473943755030631,0.0003096564905717969,0.00025,0.0,0.00025,0.00025,0.015645703,0.0044700815000000005,0.033086676,0.0069206680000000005,1.7352332608258287,0.8915224300531083,3.1694045534542283,0.0,0.036270775,0.04929908,0.13315588,-0.018592108
20,925.0,0.0,4758.0,4758.0,264.0,4758.0,0.9966691000001096,6.0,75.0,0.0,,,,0.002845598067282341,0.0012255590763663713,0.006424555089324714,0.0004704671737272293,0.00025,0.0,0.00025,0.00025,0.01692575,0.0037792347999999996,0.028671494,0.010078756999999999,1.689846122458243,1.273814066516635,3.9579986855743465,0.0,0.054854717000000004,0.05534945,0.15613228,-0.009998313
21,952.0,0.0,4866.0,4866.0,108.0,4866.0,0.9965719000001128,0.0,0.0,0.0,,,,0.002853455830168409,0.001397822531321339,0.007332308217883109,0.000737558351829648,0.00025,0.0,0.00025,0.00025,0.017479947,0.004376444,0.030206406,0.01124808,0.0,0.0,0.0,0.0,,,,
22,989.0,0.0,5012.0,5012.0,146.0,5012.0,0.9964405000001172,2.0,45.0,0.0,,,,0.0026794478803316858,0.0011618792868513831,0.004971560090780258,0.00035609633778221905,0.00025,0.0,0.00025,0.00025,0.015238602,0.0030655032,0.021991309,0.010308336,0.920688534667319,0.5000778477909199,1.8097278682212583,0.0,,,,
23,1096.0,0.0,5441.0,5441.0,429.0,5441.0,0.99605440000013,6.0,105.0,0.0,,,,0.002629319344871356,0.0011724846004769849,0.005449161864817143,0.00044546127901412547,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.016436351000000002,0.0037974370000000003,0.027812889,0.008626205,1.2475527983921246,0.7067378799978371,2.9556949727128736,0.0,0.05807725,0.050866842,0.17836033,-0.04308027
24,1170.0,0.0,5737.0,5737.0,296.0,5737.0,0.9957880000001388,4.0,80.0,0.0,,,,0.0026722191463262345,0.0013386005393860115,0.007470845244824886,0.0004896125174127518,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.016547307,0.004948175,0.0411756,0.0074825925,1.2178376196698089,0.8258058074749828,3.03999691070777,0.0,,,,
25,1186.0,0.0,5800.0,5800.0,63.0,5800.0,0.9957313000001404,1.0,10.0,0.0,,,,0.0027753642061725263,0.0012452546551415544,0.004621786531060934,0.000532475532963872,0.00025,0.0,0.00025,0.00025,0.01667763,0.0037144085,0.022935195,0.010432839000000001,0.13727421034342713,0.33638380923838584,1.0,0.0,,,,
