Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
57,178.0,0.0,1782.0,1782.0,24.0,1782.0,2.0,0.0,0.0,0.0,,,,0.006395058752968907,0.007602104283767346,0.0158077385276556,0.00017183560703415424,0.00025,0.0,0.00025,0.00025,0.0061336197,0.0038274194,0.01086137,0.0025944067000000003,,,,
58,184.0,0.0,1806.0,1806.0,24.0,1806.0,1.0,0.0,0.0,0.0,,,,0.006328913068864493,0.007571283176260991,0.01564138382673264,0.00013266208407003433,0.00025,0.0,0.00025,0.00025,0.005494215500000001,0.0037679195,0.010188797,0.002307334,,,,
59,190.0,0.0,1830.0,1830.0,24.0,1830.0,0.0,0.0,0.0,0.0,,,,0.003278841869905591,0.006266378741636514,0.015811575576663017,0.00013047551328781992,0.00025,0.0,0.00025,0.00025,0.0043426296,0.0036560514,0.011644845,0.0022879178,,,,
60,196.0,0.0,1854.0,1854.0,24.0,1854.0,2.0,0.0,0.0,0.0,,,,0.009456067858263851,0.007492673556440616,0.01580800674855709,0.0002755038149189204,0.00025,0.0,0.00025,0.00025,0.007915774,0.0033255094,0.010969206,0.0038154274,,,,
61,202.0,0.0,1878.0,1878.0,24.0,1878.0,3.0,0.0,0.0,0.0,,,,0.00021107077773194758,2.7301138733168398e-05,0.00024458591360598797,0.00016449419490527362,0.00025,0.0,0.00025,0.00025,0.0029496972,0.00045731312000000005,0.0034839321999999995,0.002291107,,,,
62,208.0,0.0,1902.0,1902.0,24.0,1902.0,6.0,0.0,0.0,0.0,,,,0.01224995318625588,0.011263456961486805,0.030316947028040886,0.0001767215580912307,0.00025,0.0,0.00025,0.00025,0.007948875,0.0038199313,0.01364242,0.003220388,,,,
63,220.0,0.0,1947.0,1947.0,45.0,1947.0,3.0,1.0,1.0,0.0,,,,0.002965956218593585,0.005855695937316528,0.015660157427191734,0.000187715093488805,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,0.0045271646,0.0027804782,0.011068511000000001,0.0025910729999999997,,,,
64,226.0,0.0,1971.0,1971.0,24.0,1971.0,2.0,0.0,0.0,0.0,,,,0.002830979048061029,0.005718200954834975,0.01561599690467119,0.00014829490100964904,0.00025,0.0,0.00025,0.00025,0.0040659118,0.0027940937,0.010251089,0.0023478292999999997,,,,
65,232.0,0.0,1995.0,1995.0,24.0,1995.0,8.0,0.0,0.0,0.0,,,,0.0005453631553488473,0.00013749426432455052,0.0007725838222540915,0.0003862079756800085,0.00025,0.0,0.00025,0.00025,0.0041555064,0.00074117444,0.0055266838,0.0033784749,,,,
66,238.0,0.0,2019.0,2019.0,24.0,2019.0,1.0,0.0,0.0,0.0,,,,0.00834158128903558,0.007468521814446395,0.01589619182050228,0.0006611577118746936,0.00025,0.0,0.00025,0.00025,0.00863975,0.002802787,0.012286888999999999,0.0046522827000000004,,,,
67,244.0,0.0,2043.0,2043.0,24.0,2043.0,4.0,0.0,0.0,0.0,,,,0.003601731325034052,0.005570367264866349,0.016056424006819725,0.0010198293020948768,0.00025,0.0,0.00025,0.00025,0.008541871,0.0014068126000000001,0.011447393,0.00706093,,,,
68,250.0,0.0,2067.0,2067.0,24.0,2067.0,8.0,0.0,0.0,0.0,,,,0.0034776463192732385,0.005516531251851372,0.015812814235687256,0.0009645016980357467,0.00025,0.0,0.00025,0.00025,0.007945399,0.0014700503,0.0111792525,0.007001561,,,,
69,255.0,0.0,2087.0,2087.0,20.0,2087.0,7.0,0.0,0.0,0.0,,,,0.007341878605075181,0.0072625169118361406,0.016371697187423706,0.0010548559948801994,0.00025,0.0,0.00025,0.00025,0.010224305,0.0020858056,0.012845301000000002,0.0072906506,,,,
70,263.0,0.0,2121.0,2121.0,34.0,2121.0,7.0,1.0,1.0,0.0,,,,0.0017474080668762324,5.274680698006602e-05,0.0018355048960074785,0.0016455872682854533,0.00025,0.0,0.00025,0.00025,0.01046971,0.0005471197,0.011255311,0.009535245,,,,
71,269.0,0.0,2145.0,2145.0,24.0,2145.0,5.0,0.0,0.0,0.0,,,,0.006549016882975896,0.007325638699653488,0.017016742378473282,0.0012813446810469034,0.00025,0.0,0.00025,0.00025,0.010021664,0.0025404817,0.01391979,0.00775922,,,,
72,275.0,0.0,2169.0,2169.0,24.0,2169.0,5.0,0.0,0.0,0.0,,,,0.001123242313042283,8.902967548003018e-05,0.001293026376515627,0.0010092651937156916,0.00025,0.0,0.00025,0.00025,0.0076203606999999994,0.00039686347000000003,0.008127889000000001,0.006866920699999999,,,,
