Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
64,226.0,0.0,1939.0,1939.0,24.0,1939.0,0.0,0.0,0.0,0.0,,,,0.003844539731896172,0.0054603456409038536,0.016053903847932816,0.001336864777840674,0.00025,0.0,0.00025,0.00025,0.009384745,0.0011965930000000001,0.01199014,0.008511111,,,,
65,232.0,0.0,1963.0,1963.0,24.0,1963.0,0.0,0.0,0.0,0.0,,,,0.0015600123054658372,0.00015984771810154187,0.0018395812949165704,0.0014026620192453265,0.00025,0.0,0.00025,0.00025,0.009372732,0.0006720528999999999,0.0102744205,0.008294322,,,,
66,238.0,0.0,1987.0,1987.0,24.0,1987.0,0.0,0.0,0.0,0.0,,,,0.004556637528973321,0.0057756185049794954,0.017468398436903954,0.0017815789906308055,0.00025,0.0,0.00025,0.00025,0.011289851000000002,0.0013587697,0.014066104,0.009765102,,,,
67,241.0,0.0,1997.0,1997.0,10.0,1997.0,0.0,0.0,0.0,0.0,,,,0.0014053647949670751,9.654096208947785e-05,0.0015187915414571762,0.0012828409671783447,0.00025,0.0,0.00025,0.00025,0.008891915,0.0004116771,0.009193895,0.008309853,,,,
68,247.0,0.0,2021.0,2021.0,24.0,2021.0,0.0,0.0,0.0,0.0,,,,0.006537034525536001,0.00761551468454376,0.017467815428972244,0.001058203517459333,0.00025,0.0,0.00025,0.00025,0.010012329,0.0030251790000000002,0.014410553999999999,0.0072922559999999996,,,,
69,253.0,0.0,2045.0,2045.0,24.0,2045.0,0.0,0.0,0.0,0.0,,,,0.000832410209113732,8.792971328909575e-05,0.000984800630249083,0.0007220728439278902,0.00025,0.0,0.00025,0.00025,0.006701238000000001,0.0005864808299999999,0.0078037414000000005,0.005959511,,,,
70,259.0,0.0,2069.0,2069.0,24.0,2069.0,0.0,0.0,0.0,0.0,,,,0.006104207190219313,0.012139012461433556,0.03324773162603378,0.0006144647486507893,0.00025,0.0,0.00025,0.00025,0.008984987,0.0061695036,0.022772381,0.0059517706000000005,,,,
71,265.0,0.0,2093.0,2093.0,24.0,2093.0,0.0,0.0,0.0,0.0,,,,0.0005423892289400102,5.9739660717558897e-05,0.0006206549587659537,0.00046381328138522804,0.00025,0.0,0.00025,0.00025,0.0055964445,0.0007529659,0.00687937,0.004620568,,,,
72,265.0,0.0,2095.0,2095.0,2.0,2095.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
73,266.0,0.0,2098.0,2098.0,3.0,2098.0,0.0,0.0,0.0,0.0,,,,0.032756760716438287,0.0,0.032756760716438287,0.032756760716438287,0.00025,0.0,0.00025,0.00025,0.022779455,0.0,0.022779455,0.022779455,,,,
