Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min
93,42.0,0.0,22.0,1.0,22.0,1792.0,0.10000000000000002,1.0867483949692243,21.734967899384475,0.0,,,,,,,,,,,,,,,,0.5334964084915615,0.2831357973764092,0.9791708940414952,0.05164969587060445,,,,,,,,,,,,,,,,,,,,
94,43.0,0.0,23.0,1.0,23.0,1815.0,0.10000000000000002,0.8507299264576489,17.01459852915298,0.0,,,,,,,,,,,,,,,,0.33642804279941657,0.2495900893222599,0.7811631076906903,0.01585908607851222,,,,,,,,,,,,,,,,,,,,
95,44.0,0.0,13.0,1.0,13.0,1828.0,0.10000000000000002,0.5964544530352632,11.92908906070526,0.0,,,,,,,,,,,,,,,,0.3049777770370424,0.15426840161218444,0.5624316586065128,0.057045056671221166,,,,,,,,,,,,,,,,,,,,
96,45.0,0.0,10.0,1.0,10.0,1838.0,0.10000000000000002,0.35848802422079395,7.169760484415878,0.0,,,,,,,,,,,,,,,,0.17094033908774756,0.10248425866809677,0.34484241445658503,0.024351161625370637,,,,,,,,,,,,,,,,,,,,
97,46.0,0.0,13.0,1.0,13.0,1851.0,0.10000000000000002,0.5637925823618763,11.275851647237525,0.0,,,,,,,,,,,,,,,,0.2903952359067766,0.14811905618916754,0.5313547491858539,0.048845519278173405,,,,,,,,,,,,,,,,,,,,
98,47.0,0.0,23.0,1.0,23.0,1874.0,0.10000000000000002,1.2264595377354317,24.529190754708623,0.0,,,,,,,,,,,,,,,,0.6492184019366636,0.2916621111225291,1.0880195002929278,0.06801826901192105,,,,,,,,,,,,,,,,,,,,
99,48.0,0.0,35.0,1.0,35.0,1909.0,0.10000000000000002,2.7242601805527533,54.48520361105504,0.0,,,,,,,,,,,,,,,,1.4168987770240062,0.6564523188235345,2.250854150095302,0.08554623715560973,,,,,,,,,,,,,,,,,,,,
100,49.0,0.0,17.0,1.0,17.0,1926.0,0.10000000000000002,0.6654351162248903,13.308702324497807,0.0,,,,,,,,,,,,,,,,0.3085149666934809,0.18466682004752585,0.6191793655424227,0.029717409094672124,,,,,,,,,,,,,,,,,,,,
101,50.0,0.0,12.0,1.0,12.0,1938.0,0.10000000000000002,0.5041288707813721,10.082577415627444,0.0,,,,,,,,,,,,,,,,0.2523303014813427,0.1391562963676093,0.4786355905086981,0.03703466803849957,,,,,,,,,,,,,,,,,,,,
102,51.0,0.0,21.0,1.0,21.0,1959.0,0.10000000000000002,1.3308626086855038,26.617252173710078,0.0,,,,,,,,,,,,,,,,0.7147339050638045,0.32811142525379744,1.1926954430526309,0.09191042078941904,,,,,,,,,,,,,,,,,,,,
103,52.0,0.0,17.0,1.0,17.0,1976.0,0.10000000000000002,1.0370440927017788,20.740881854035575,0.0,,,,,,,,,,,,,,,,0.5687191497734495,0.2624540478134427,0.949860441656861,0.07813863602726066,,,,,,,,,,,,,,,,,,,,
104,53.0,0.0,20.0,1.0,20.0,1996.0,0.10000000000000002,0.957916104424092,19.15832208848184,0.0,,,,,,,,,,,,,,,,0.4682690714463851,0.2494538091519761,0.8729922122573887,0.04879243445408927,,,,,,,,,,,,,,,,,,,,
105,54.0,0.0,22.0,1.0,22.0,2018.0,0.10000000000000002,1.1014941264749685,22.029882529499375,0.0,,,,,,,,,,,,,,,,0.5211896793414003,0.3037093880563397,0.996800401030162,0.0336350133560392,,,,,,,,,,,,,,,,,,,,
106,55.0,0.0,12.0,1.0,12.0,2030.0,0.10000000000000002,0.5148602758397186,10.297205516794373,0.0,,,,,,,,,,,,,,,,0.24823288135071345,0.1470071616625013,0.4899720505834677,0.034004625963742166,,,,,,,,,,,,,,,,,,,,
107,56.0,0.0,17.0,1.0,17.0,2047.0,0.10000000000000002,0.43800097036872904,8.76001940737458,0.0,,,,,,,,,,,,,,,,0.13837190806466926,0.13807690552841545,0.41866438989670224,-0.0014727396039600894,,,,,,,,,,,,,,,,,,,,
108,57.0,0.0,15.0,1.0,15.0,2062.0,0.10000000000000002,0.7250310572798321,14.500621145596638,0.0,,,,,,,,,,,,,,,,0.3790801783992127,0.1874630302738524,0.6749182126464142,0.05000438753578743,,,,,,,,,,,,,,,,,,,,
109,58.0,0.0,15.0,1.0,15.0,2077.0,0.10000000000000002,0.551488136561165,11.029762731223302,0.0,,,,,,,,,,,,,,,,0.2472932901496733,0.15816169742137304,0.5195900434734485,0.02317769458575161,,,,,,,,,,,,,,,,,,,,
110,59.0,0.0,16.0,1.0,16.0,2093.0,0.10000000000000002,0.483069543734224,9.66139087468448,0.0,,,,,,,,,,,,,,,,0.1666515013154674,0.1624075095978474,0.4610154581047971,-0.021186485016893342,,,,,,,,,,,,,,,,,,,,
111,60.0,0.0,18.0,1.0,18.0,2111.0,0.10000000000000002,0.8261452798225999,16.52290559645199,0.0,,,,,,,,,,,,,,,,0.4189565403740418,0.20740881316608306,0.7583162652073456,0.04782131096238476,,,,,,,,,,,,,,,,,,,,
112,61.0,0.0,23.0,1.0,23.0,2134.0,0.10000000000000002,1.1456928156671466,22.913856313342933,0.0,,,,,,,,,,,,,,,,0.6017003198308042,0.2761423358043472,1.0174765071778398,0.06670807941535463,,,,,,,,,,,,,,,,,,,,
113,62.0,0.0,19.0,1.0,19.0,2153.0,0.10000000000000002,0.6255147083671001,12.510294167341998,0.0,,,,,,,,,,,,,,,,0.23952555564143765,0.18829414751843135,0.5858634876719462,0.007950441684559778,,,,,,,,,,,,,,,,,,,,
114,63.0,0.0,12.0,1.0,12.0,2165.0,0.10000000000000002,0.5059092987173073,10.118185974346149,0.0,,,,,,,,,,,,,,,,0.25219811163176303,0.1400395063206893,0.4804500255772684,0.037403075530986124,,,,,,,,,,,,,,,,,,,,
115,64.0,0.0,24.0,1.0,24.0,2189.0,0.10000000000000002,1.1791221381769907,23.58244276353981,0.0,,,,,,,,,,,,,,,,0.598648573637471,0.2881651207760253,1.0459055358626237,0.05628565639596436,,,,,,,,,,,,,,,,,,,,
116,65.0,0.0,27.0,1.0,27.0,2216.0,0.10000000000000002,0.9227794536290505,18.455589072581006,0.0,,,,,,,,,,,,,,,,0.42062895525683575,0.23853331783339105,0.8173834704138428,0.025859418316649653,,,,,,,,,,,,,,,,,,,,
117,66.0,0.0,11.0,1.0,11.0,2227.0,0.10000000000000002,0.4922542461026285,9.845084922052571,0.0,,,,,,,,,,,,,,,,0.2572060215053505,0.12894288899802325,0.4686480643808483,0.051039235018797126,,,,,,,,,,,,,,,,,,,,
118,67.0,0.0,29.0,1.0,29.0,2256.0,0.10000000000000002,0.7371261537798001,14.742523075596,0.0,,,,,,,,,,,,,,,,0.2120207598612603,0.22835735879834,0.6824647812323579,-0.031974492826495414,,,,,,,,,,,,,,,,,,,,
119,68.0,0.0,39.0,1.0,39.0,2295.0,0.10000000000000002,1.7293057471846025,34.58611494369207,0.0,,,,,,,,,,,,,,,,0.7398039273337298,0.4137956373023612,1.4553355712368163,0.04146172741206537,,,,,,,,,,,,,,,,,,,,
120,69.0,0.0,14.0,1.0,14.0,2309.0,0.10000000000000002,0.7059719030042287,14.119438060084573,0.0,,,,,,,,,,,,,,,,0.3877854931073906,0.1813012413889604,0.6582645797668624,0.06820792414841215,,,,,,,,,,,,,,,,,,,,
121,70.0,0.0,21.0,1.0,21.0,2330.0,0.10000000000000002,1.328058286515271,26.561165730305422,0.0,,,,,,,,,,,,,,,,0.7145093510195399,0.332089339240221,1.1899104270718863,0.08347765764545143,,,,,,,,,,,,,,,,,,,,
122,71.0,0.0,21.0,1.0,21.0,2351.0,0.10000000000000002,0.9984290113638208,19.968580227276426,0.0,,,,,,,,,,,,,,,,0.4940309981309254,0.2640045838166762,0.9037196987437645,0.048101976705196614,,,,,,,,,,,,,,,,,,,,
123,72.0,0.0,16.0,1.0,16.0,2367.0,0.10000000000000002,0.6155639101634807,12.311278203269616,0.0,,,,,,,,,,,,,,,,0.28781914071463705,0.17253475105755933,0.5752655026758977,0.026457990678672175,,,,,,,,,,,,,,,,,,,,
124,73.0,0.0,22.0,1.0,22.0,2389.0,0.10000000000000002,0.9985423510265321,19.970847020530638,0.0,,,,,,,,,,,,,,,,0.484611079530274,0.2473704201163226,0.9009372863938097,0.052871990300607324,,,,,,,,,,,,,,,,,,,,
125,74.0,0.0,22.0,1.0,22.0,2411.0,0.10000000000000002,1.1794157917707462,23.588315835414924,0.0,,,,,,,,,,,,,,,,0.6027588346478251,0.2927564904951985,1.0573826748971964,0.06723507731037434,,,,,,,,,,,,,,,,,,,,
126,75.0,0.0,28.0,1.0,28.0,2439.0,0.10000000000000002,1.9420929287293565,38.84185857458713,0.0,,,,,,,,,,,,,,,,1.0294265190656853,0.4839546034509498,1.670559094334307,0.08943170195263866,,,,,,,,,,,,,,,,,,,,
127,76.0,0.0,11.0,1.0,11.0,2450.0,0.10000000000000002,0.4545354181032282,9.09070836206456,0.0,,,,,,,,,,,,,,,,0.2350498560238302,0.12272405588639672,0.4330100342834412,0.04115153562186564,,,,,,,,,,,,,,,,,,,,
128,77.0,0.0,22.0,1.0,22.0,2472.0,0.10000000000000002,1.2787493626081312,25.574987252162625,0.0,,,,,,,,,,,,,,,,0.6713497562877669,0.3247929738288549,1.1424771881058813,0.06510315018640993,,,,,,,,,,,,,,,,,,,,
129,78.0,0.0,19.0,1.0,19.0,2491.0,0.10000000000000002,0.9944460134641914,19.88892026928383,0.0,,,,,,,,,,,,,,,,0.5150827236307707,0.25056846398070115,0.9056366626003484,0.06484224194053036,,,,,,,,,,,,,,,,,,,,
130,79.0,0.0,13.0,1.0,13.0,2504.0,0.10000000000000002,0.5342249706663202,10.684499413326405,0.0,,,,,,,,,,,,,,,,0.2539982764516775,0.14901929635024175,0.5062678734622243,0.028297204601787324,,,,,,,,,,,,,,,,,,,,
131,80.0,0.0,10.0,1.0,10.0,2514.0,0.10000000000000002,0.4129670078416265,8.25934015683253,0.0,,,,,,,,,,,,,,,,0.2069727791837669,0.11653662759521707,0.396232050427525,0.037463507243362566,,,,,,,,,,,,,,,,,,,,
132,81.0,0.0,32.0,1.0,32.0,2546.0,0.10000000000000002,1.4665225171545655,29.330450343091318,0.0,,,,,,,,,,,,,,,,0.6600309705129908,0.36588606912488,1.2679925319095031,0.03748409882243769,,,,,,,,,,,,,,,,,,,,
133,82.0,0.0,18.0,1.0,18.0,2564.0,0.10000000000000002,0.5683700515187887,11.367401030375776,0.0,,,,,,,,,,,,,,,,0.2458515915342917,0.14491064380139376,0.5294108737804203,0.028028534031790956,,,,,,,,,,,,,,,,,,,,
134,83.0,0.0,34.0,1.0,34.0,2598.0,0.10000000000000002,2.1117957655872144,42.23591531174426,0.0,,,,,,,,,,,,,,,,1.0142678251470312,0.5579457895027565,1.7847926313507294,0.0466357624894014,,,,,,,,,,,,,,,,,,,,
135,84.0,0.0,24.0,1.0,24.0,2622.0,0.10000000000000002,0.4619676160905089,9.239352321810172,0.0,,,,,,,,,,,,,,,,0.11005523389228407,0.13757577645819705,0.4399538989458186,-0.0017759929577197216,,,,,,,,,,,,,,,,,,,,
136,85.0,0.0,34.0,1.0,34.0,2656.0,0.10000000000000002,0.9716656283431176,19.433312566862348,0.0,,,,,,,,,,,,,,,,0.3871841101847336,0.2178548044977426,0.8485081120003105,0.03076465569918785,,,,,,,,,,,,,,,,,,,,
137,86.0,0.0,11.0,1.0,11.0,2667.0,0.10000000000000002,0.40452702845632,8.090540569126397,0.0,,,,,,,,,,,,,,,,0.19572945612165712,0.11306739021398,0.386865442710038,0.030071455713753976,,,,,,,,,,,,,,,,,,,,
138,87.0,0.0,35.0,1.0,35.0,2702.0,0.10000000000000002,1.145508505869993,22.910170117399865,0.0,,,,,,,,,,,,,,,,0.4967119431194698,0.2523503554133234,0.9814740664426046,0.035149123381095715,,,,,,,,,,,,,,,,,,,,
139,88.0,0.0,16.0,1.0,16.0,2718.0,0.10000000000000002,0.7846956356252729,15.693912712505458,0.0,,,,,,,,,,,,,,,,0.4293691259899511,0.19170591800951134,0.7232288641079604,0.06960865796382612,,,,,,,,,,,,,,,,,,,,
140,89.0,0.0,26.0,1.0,26.0,2744.0,0.10000000000000002,0.971038452609498,19.420769052189954,0.0,,,,,,,,,,,,,,,,0.4338971000859488,0.2460949235984189,0.8668941480678294,0.028798570040842145,,,,,,,,,,,,,,,,,,,,
141,90.0,0.0,21.0,1.0,21.0,2765.0,0.10000000000000002,1.3105196710702571,26.210393421405143,0.0,,,,,,,,,,,,,,,,0.7109932683750446,0.3201217934803624,1.172940489607573,0.08409909169093663,,,,,,,,,,,,,,,,,,,,
142,91.0,0.0,14.0,1.0,14.0,2779.0,0.10000000000000002,0.5825268655906034,11.650537311812064,0.0,,,,,,,,,,,,,,,,0.2683565702969333,0.16796991475543216,0.5504615613626592,0.022017810623766426,,,,,,,,,,,,,,,,,,,,
143,92.0,0.0,18.0,1.0,18.0,2797.0,0.10000000000000002,0.8919677567501727,17.83935513500345,0.0,,,,,,,,,,,,,,,,0.4587551228734145,0.22546806717183296,0.8175675097302605,0.06262766185608709,,,,,,,,,,,,,,,,,,,,
144,93.0,0.0,48.0,1.0,48.0,2845.0,0.10000000000000002,1.7161246784975668,34.32249356995134,0.0,,,,,,,,,,,,,,,,0.783449995680809,0.3970347372604223,1.3536047278492709,0.040915982429146125,,,,,,,,,,,,,,,,,,,,
145,94.0,0.0,17.0,1.0,17.0,2862.0,0.10000000000000002,0.8522944336260859,17.04588867252172,0.0,,,,,,,,,,,,,,,,0.4382455583802117,0.21578110261203196,0.7856491805065149,0.060066511928929874,,,,,,,,,,,,,,,,,,,,
146,95.0,0.0,12.0,1.0,12.0,2874.0,0.10000000000000002,0.5429909849355952,10.859819698711902,0.0,,,,,,,,,,,,,,,,0.2832400157104788,0.14185892560480645,0.5141436192427653,0.04716694027246732,,,,,,,,,,,,,,,,,,,,
147,96.0,0.0,22.0,1.0,22.0,2896.0,0.10000000000000002,0.7424743295199668,14.849486590399337,0.0,,,,,,,,,,,,,,,,0.2670904737319615,0.22787639391987585,0.6906206316150861,-0.0011090899549189776,,,,,,,,,,,,,,,,,,,,
148,97.0,0.0,14.0,1.0,14.0,2910.0,0.10000000000000002,0.5408051645616699,10.816103291233402,0.0,,,,,,,,,,,,,,,,0.24615487113327514,0.15220817737931022,0.5114580632353651,0.022960290122439792,,,,,,,,,,,,,,,,,,,,
149,98.0,0.0,27.0,1.0,27.0,2937.0,0.10000000000000002,1.6957022802812876,33.914045605625745,0.0,,,,,,,,,,,,,,,,0.8982282674102656,0.4154519022733893,1.4678592404853688,0.0696709868775387,,,,,,,,,,,,,,,,,,,,
150,99.0,0.0,20.0,1.0,20.0,2957.0,0.10000000000000002,0.9302761649353166,18.60552329870633,0.0,,,,,,,,,,,,,,,,0.4791258214887321,0.22820790750462175,0.842879798623808,0.0617918249786153,,,,,,,,,,,,,,,,,,,,
151,100.0,0.0,18.0,1.0,18.0,2975.0,0.10000000000000002,0.855569617413287,17.111392348265742,0.0,,,,,,,,,,,,,,,,0.4284606174594694,0.2234359912831492,0.7863098043137194,0.05610318906890524,,,,,,,,,,,,,,,,,,,,
152,101.0,0.0,14.0,1.0,14.0,2989.0,0.10000000000000002,0.6392011572376142,12.784023144752279,0.0,,,,,,,,,,,,,,,,0.3327397428780105,0.16267876209458,0.5986036295299926,0.054799204403802135,,,,,,,,,,,,,,,,,,,,
153,102.0,0.0,32.0,1.0,32.0,3021.0,0.10000000000000002,0.5329561218108417,10.65912243621684,0.0,,,,,,,,,,,,,,,,0.046654964608224166,0.20473946792906705,0.5232591243800101,-0.12986033556262172,,,,,,,,,,,,,,,,,,,,
154,103.0,0.0,14.0,1.0,14.0,3035.0,0.10000000000000002,0.6699577833517951,13.399155667035894,0.0,,,,,,,,,,,,,,,,0.35095969993085835,0.17318588506258262,0.6270943690519946,0.047411278386502914,,,,,,,,,,,,,,,,,,,,
155,104.0,0.0,12.0,1.0,12.0,3047.0,0.10000000000000002,0.4632955427250498,9.265910854500996,0.0,,,,,,,,,,,,,,,,0.215075869600704,0.1324458258398194,0.4419054933060255,0.028530566172702436,,,,,,,,,,,,,,,,,,,,
156,105.0,0.0,34.0,1.0,34.0,3081.0,0.10000000000000002,1.4915341880802044,29.83068376160408,0.0,,,,,,,,,,,,,,,,0.7019525698598571,0.34268111136637924,1.265525570028134,0.042947853884428934,,,,,,,,,,,,,,,,,,,,
157,106.0,0.0,16.0,1.0,16.0,3097.0,0.10000000000000002,0.8201301735523705,16.40260347104741,0.0,,,,,,,,,,,,,,,,0.4312417433892306,0.20881175091404747,0.7587186814243368,0.061119517369904765,,,,,,,,,,,,,,,,,,,,
158,107.0,0.0,12.0,1.0,12.0,3109.0,0.10000000000000002,0.4833195929563326,9.666391859126653,0.0,,,,,,,,,,,,,,,,0.2477151245074269,0.1322930404124887,0.4581755333489307,0.031657311870609765,,,,,,,,,,,,,,,,,,,,
159,108.0,0.0,29.0,1.0,29.0,3138.0,0.10000000000000002,1.3452919938654415,26.905839877308818,0.0,,,,,,,,,,,,,,,,0.5925164292001718,0.3499787923022987,1.185315383229688,0.040771327071680984,,,,,,,,,,,,,,,,,,,,
160,109.0,0.0,16.0,1.0,16.0,3154.0,0.10000000000000002,0.8049556713583205,16.099113427166408,0.0,,,,,,,,,,,,,,,,0.4125433809522605,0.21243154685110413,0.7464128589959181,0.0533044818868477,,,,,,,,,,,,,,,,,,,,
161,110.0,0.0,19.0,1.0,19.0,3173.0,0.10000000000000002,0.7207019988924309,14.414039977848619,0.0,,,,,,,,,,,,,,,,0.3496247706595888,0.1762059413829777,0.6608821136031403,0.05060189835851799,,,,,,,,,,,,,,,,,,,,
162,111.0,0.0,24.0,1.0,24.0,3197.0,0.10000000000000002,1.3144172396287728,26.288344792575458,0.0,,,,,,,,,,,,,,,,0.6478430889437161,0.3326289961630507,1.170641311396243,0.06369371767566441,,,,,,,,,,,,,,,,,,,,
163,112.0,0.0,35.0,1.0,35.0,3232.0,0.10000000000000002,1.1583004989602002,23.16600997920401,0.0,,,,,,,,,,,,,,,,0.43210955400411294,0.2993636603034569,1.017234500059354,0.015971119492953833,,,,,,,,,,,,,,,,,,,,
164,113.0,0.0,16.0,1.0,16.0,3248.0,0.10000000000000002,0.5844827122354559,11.689654244709118,0.0,,,,,,,,,,,,,,,,0.2553839583071632,0.16835998435609073,0.5491124029356664,0.017349064775635612,,,,,,,,,,,,,,,,,,,,
165,114.0,0.0,29.0,1.0,29.0,3277.0,0.10000000000000002,2.0358359759022786,40.716719518045565,0.0,,,,,,,,,,,,,,,,1.0441495478287175,0.5159995005890398,1.7505379869009592,0.07927774799204212,,,,,,,,,,,,,,,,,,,,
166,115.0,0.0,10.0,1.0,10.0,3287.0,0.10000000000000002,0.3895042358813273,7.790084717626545,0.0,,,,,,,,,,,,,,,,0.1894820700210101,0.1078257829407682,0.3742990190699255,0.035890647133216,,,,,,,,,,,,,,,,,,,,
167,116.0,0.0,47.0,1.0,47.0,3334.0,0.10000000000000002,3.8176907978273182,76.35381595654637,0.0,,,,,,,,,,,,,,,,1.8391095877584775,0.8950679100311979,2.983140698566498,0.08555858115620862,,,,,,,,,,,,,,,,,,,,
168,117.0,0.0,12.0,1.0,12.0,3346.0,0.10000000000000002,0.5412314660217165,10.824629320434331,0.0,,,,,,,,,,,,,,,,0.2834677295300682,0.1422286188125766,0.5123387257354628,0.0501024934289882,,,,,,,,,,,,,,,,,,,,
169,118.0,0.0,21.0,1.0,21.0,3367.0,0.10000000000000002,1.2764437487189688,25.528874974379388,0.0,,,,,,,,,,,,,,,,0.6798056894181461,0.3180212479008408,1.1451359130718768,0.08146188403602868,,,,,,,,,,,,,,,,,,,,
170,119.0,0.0,38.0,1.0,38.0,3405.0,0.10000000000000002,1.3310094371856922,26.620188743713825,0.0,,,,,,,,,,,,,,,,0.5440654365941032,0.3104691690070289,1.1356207790706392,0.020442747905804547,,,,,,,,,,,,,,,,,,,,
171,120.0,0.0,26.0,1.0,26.0,3431.0,0.10000000000000002,1.2870627580876195,25.741255161752395,0.0,,,,,,,,,,,,,,,,0.6215440603320455,0.3422468764440443,1.1368295983851393,0.04469610547641322,,,,,,,,,,,,,,,,,,,,
172,121.0,0.0,44.0,1.0,44.0,3475.0,0.10000000000000002,1.48606149484476,29.721229896895213,0.0,,,,,,,,,,,,,,,,0.570241341046005,0.3555972484644425,1.2476316209944631,0.017838880713380974,,,,,,,,,,,,,,,,,,,,
173,122.0,0.0,22.0,1.0,22.0,3497.0,0.10000000000000002,0.7588972141048567,15.177944282097135,0.0,,,,,,,,,,,,,,,,0.3334299956452292,0.2064439215481364,0.6924672879423296,0.022311597395340117,,,,,,,,,,,,,,,,,,,,
174,123.0,0.0,63.0,1.0,63.0,3560.0,0.10000000000000002,2.3189812427779057,46.37962485555812,0.0,,,,,,,,,,,,,,,,0.8605271349413142,0.5411442251488879,1.7947971189544216,0.012522807442788329,,,,,,,,,,,,,,,,,,,,
175,124.0,0.0,19.0,1.0,19.0,3579.0,0.10000000000000002,0.5057283983069113,10.114567966138225,0.0,,,,,,,,,,,,,,,,0.1933256778602593,0.13225216443514812,0.4737338580944059,0.013400603880838448,,,,,,,,,,,,,,,,,,,,
176,125.0,0.0,27.0,1.0,27.0,3606.0,0.10000000000000002,1.7317420073356935,34.634840146713856,0.0,,,,,,,,,,,,,,,,0.9123771105169034,0.44068539037619503,1.5004042297940705,0.07471094932742615,,,,,,,,,,,,,,,,,,,,
177,126.0,0.0,18.0,1.0,18.0,3624.0,0.10000000000000002,1.0139624941144625,20.27924988228924,0.0,,,,,,,,,,,,,,,,0.5416116144674276,0.2615998546059584,0.92572970051548,0.06285075403028004,,,,,,,,,,,,,,,,,,,,
178,127.0,0.0,32.0,1.0,32.0,3656.0,0.10000000000000002,0.6822887949947465,13.645775899894938,0.0,,,,,,,,,,,,,,,,0.1718000822079483,0.20180809795615634,0.6336492613012156,-0.004978707724013931,,,,,,,,,,,,,,,,,,,,
179,128.0,0.0,10.0,1.0,10.0,3666.0,0.10000000000000002,0.4061399126254125,8.122798252508247,0.0,,,,,,,,,,,,,,,,0.21078637334280093,0.10923510630510737,0.38895078312235604,0.03648750969638075,,,,,,,,,,,,,,,,,,,,
180,129.0,0.0,14.0,1.0,14.0,3680.0,0.10000000000000002,0.6284552842195086,12.569105684390173,0.0,,,,,,,,,,,,,,,,0.30863023927864164,0.1722093385295437,0.5911586370914128,0.03758771963942463,,,,,,,,,,,,,,,,,,,,
181,130.0,0.0,24.0,1.0,24.0,3704.0,0.10000000000000002,1.03631995237698,20.72639904753959,0.0,,,,,,,,,,,,,,,,0.5094711400953764,0.2607527644988443,0.9232796755091809,0.044212257346839784,,,,,,,,,,,,,,,,,,,,
182,131.0,0.0,20.0,1.0,20.0,3724.0,0.10000000000000002,1.3016191344847958,26.032382689695922,0.0,,,,,,,,,,,,,,,,0.7123906724040392,0.3182278954960077,1.1708494949535233,0.09276197946988073,,,,,,,,,,,,,,,,,,,,
183,132.0,0.0,21.0,1.0,21.0,3745.0,0.10000000000000002,0.9402239923812812,18.804479847625622,0.0,,,,,,,,,,,,,,,,0.42783544322250017,0.2549060114624179,0.8589682316207633,0.03286068411499556,,,,,,,,,,,,,,,,,,,,
184,133.0,0.0,27.0,1.0,27.0,3772.0,0.10000000000000002,1.7829021345077467,35.658042690154936,0.0,,,,,,,,,,,,,,,,0.9592078322215214,0.4321871852921373,1.5393091109171069,0.08626716474847562,,,,,,,,,,,,,,,,,,,,
185,134.0,0.0,14.0,1.0,14.0,3786.0,0.10000000000000002,0.6239558927576129,12.479117855152257,0.0,,,,,,,,,,,,,,,,0.3109097238090391,0.16682491302621985,0.5862914458831792,0.043705713822592085,,,,,,,,,,,,,,,,,,,,
186,135.0,0.0,16.0,1.0,16.0,3802.0,0.10000000000000002,0.5581352431006099,11.162704862012198,0.0,,,,,,,,,,,,,,,,0.2651128610209066,0.13799239074023176,0.5209264498356211,0.040505711439055375,,,,,,,,,,,,,,,,,,,,
187,136.0,0.0,34.0,1.0,34.0,3836.0,0.10000000000000002,2.2071602772954906,44.14320554590979,0.0,,,,,,,,,,,,,,,,1.1118488655046743,0.5605007725900395,1.8476077404281819,0.05063862170548228,,,,,,,,,,,,,,,,,,,,
188,137.0,0.0,99.0,1.0,99.0,3935.0,0.10000000000000002,5.612047047492283,112.24094094984562,0.0,,,,,,,,,,,,,,,,2.4980860170072634,0.8597264858811466,3.2518347341397114,0.11580750692313165,,,,,,,,,,,,,,,,,,,,
189,138.0,0.0,14.0,1.0,14.0,3949.0,0.10000000000000002,0.6269571699462662,12.539143398925324,0.0,,,,,,,,,,,,,,,,0.32034018235415146,0.16885175335465505,0.5879894388047321,0.04211939750377775,,,,,,,,,,,,,,,,,,,,
190,139.0,0.0,55.0,1.0,55.0,4004.0,0.10000000000000002,4.3893687836786714,87.78737567357342,0.0,,,,,,,,,,,,,,,,2.2026772892809547,0.8827646321391873,3.209996236943581,0.14310111938327527,,,,,,,,,,,,,,,,,,,,
191,140.0,0.0,27.0,1.0,27.0,4031.0,0.10000000000000002,1.2637086568887732,25.27417313777547,0.0,,,,,,,,,,,,,,,,0.6161656671811038,0.3273701174472044,1.1084282088382578,0.05277512802280772,,,,,,,,,,,,,,,,,,,,
192,141.0,0.0,19.0,1.0,19.0,4050.0,0.10000000000000002,0.9533375099906825,19.066750199813647,0.0,,,,,,,,,,,,,,,,0.4732974181578647,0.2481290645910509,0.8721323237784728,0.05250467321304282,,,,,,,,,,,,,,,,,,,,
193,142.0,0.0,40.0,1.0,40.0,4090.0,0.10000000000000002,3.2372596656264885,64.74519331252979,0.0,,,,,,,,,,,,,,,,1.6737028400563445,0.7964872091587634,2.5937156864686366,0.09504403133594276,,,,,,,,,,,,,,,,,,,,
194,143.0,0.0,44.0,1.0,44.0,4134.0,0.10000000000000002,1.9471609487539605,38.94321897507921,0.0,,,,,,,,,,,,,,,,0.9302680244084222,0.40612564024839976,1.5533767858729837,0.06737035118185845,,,,,,,,,,,,,,,,,,,,
195,144.0,0.0,41.0,1.0,41.0,4175.0,0.10000000000000002,1.4650279376344435,29.300558752688875,0.0,,,,,,,,,,,,,,,,0.5986106898972676,0.3457277935706929,1.2319167219965288,0.027702298679005408,,,,,,,,,,,,,,,,,,,,
196,145.0,0.0,19.0,1.0,19.0,4194.0,0.10000000000000002,0.9651832383765389,19.303664767530773,0.0,,,,,,,,,,,,,,,,0.5145871317138272,0.2402959554467299,0.8761734175261733,0.06592013253181876,,,,,,,,,,,,,,,,,,,,
197,146.0,0.0,12.0,1.0,12.0,4206.0,0.10000000000000002,0.339634113689875,6.792682273797501,0.0,,,,,,,,,,,,,,,,0.1260127550538631,0.10686833848116878,0.3277904879630419,0.005337256104801753,,,,,,,,,,,,,,,,,,,,
198,147.0,0.0,24.0,1.0,24.0,4230.0,0.10000000000000002,0.878889865777952,17.577797315559042,0.0,,,,,,,,,,,,,,,,0.4009202676256733,0.2248114540198392,0.7905747490381722,0.030983426659225374,,,,,,,,,,,,,,,,,,,,
